"index","DEP","IVOL","O1","O2","O3","OVOL1","OVOL2","OVOL3","PRSUPY","RO","ROVOL","SAREA","TAU","USTAR","VOL","VOLEV","date","hour","day","month","year","Qout","wd_mgd","demand_mgd","Qbaseline","wd_imp_child_mgd","wd_cumulative_mgd","ps_nextdown_mgd"
"1989-03-02 11:30:00","0.67987202","5.2175446","0","0","65.6264249","0","0","5.43163262","0","65.6264249","5.43163262","182.33109","0.14830843","0.27663697","118.5273587","0.015838363","1989-03-02","11.5","2","3","1989","65.7227547","0",NA,NA,"0","0","0"
"1989-03-03 11:30:00","0.65192681","4.88195421","0","0","61.3702846","0","0","5.07847166","0.02705447","61.3702846","5.07847166","181.67456","0.14255852","0.27122264","113.4479532","0.019628683","1989-03-03","11.5","3","3","1989","61.4495071","0",NA,NA,"0","0","0"
"1989-03-04 11:30:00","0.7241626","6.96964719","0","0","72.4426545","0","0","5.94805225","0.1249876","72.4426545","5.94805225","183.37163","0.15730591","0.28466024","126.6620522","0.02184208","1989-03-04","11.5","4","3","1989","71.9714322","0",NA,NA,"0","0","0"
"1989-03-05 11:30:00","1.05654666","15.21544782","0","0","141.819766","0","0","11.53099396","0.272108","141.819766","11.53099396","191.19016","0.22266548","0.33683429","189.6146908","0.024117817","1989-03-05","11.5","5","3","1989","139.5250269","0",NA,NA,"0","0","0"
"1989-03-06 11:30:00","1.97578586","40.90362867","0","0","435.9239966","0","0","35.62119762","0.7770451","435.9239966","35.62119762","212.81855","0.39117601","0.44786652","375.8282534","0.021987212","1989-03-06","11.5","6","3","1989","431.0164912","0",NA,NA,"0","0","0"
"1989-03-07 11:30:00","1.70527025","22.46536358","0","0","320.956529","0","0","26.83165137","0.03586985","320.956529","26.83165137","206.46022","0.34431631","0.42122867","318.1325111","0.013272634","1989-03-07","11.5","7","3","1989","324.6629816","0",NA,NA,"0","0","0"
"1989-03-08 11:30:00","1.328523","14.72179437","0","0","204.717912","0","0","17.05280721","0.0001603111","204.717912","17.05280721","197.59057","0.27538457","0.37682463","241.8084087","0.013546426","1989-03-08","11.5","8","3","1989","206.3389673","0",NA,NA,"0","0","0"
"1989-03-09 11:30:00","1.23069827","15.31168973","0","0","179.2393748","0","0","14.78599997","0","179.2393748","14.78599997","195.28736","0.25692597","0.36397175","222.5689945","0.016401868","1989-03-09","11.5","9","3","1989","178.9105997","0",NA,NA,"0","0","0"
"1989-03-10 11:30:00","1.17145267","12.42597532","0","0","164.2867114","0","0","13.64329533","0","164.2867114","13.64329533","193.89246","0.24567434","0.35600146","210.9877853","0.01752497","1989-03-10","11.5","10","3","1989","165.0838735","0",NA,NA,"0","0","0"
"1989-03-11 11:30:00","1.07843777","11.41428578","0","0","141.0913372","0","0","11.67552809","0","141.0913372","11.67552809","191.70249","0.22777399","0.34283062","193.0223872","0.021542779","1989-03-11","11.5","11","3","1989","141.2738899","0",NA,NA,"0","0","0"
"1989-03-12 11:30:00","1.07529217","11.6112653","0","0","140.3095868","0","0","11.59602245","0.007339929","140.3095868","11.59602245","191.62843","0.22716635","0.34237874","192.4169013","0.02612048","1989-03-12","11.5","12","3","1989","140.3118716","0",NA,NA,"0","0","0"
"1989-03-13 11:30:00","1.05450573","10.83100796","0","0","135.1723754","0","0","11.18959979","0.03679909","135.1723754","11.18959979","191.13903","0.22312567","0.33931484","188.4380016","0.021756395","1989-03-13","11.5","13","3","1989","135.3941575","0",NA,NA,"0","0","0"
"1989-03-14 11:30:00","1.00973954","9.93586556","0","0","124.1483138","0","0","10.27999246","0.002394431","124.1483138","10.27999246","190.08504","0.21438794","0.33260353","179.8995902","0.029413628","1989-03-14","11.5","14","3","1989","124.3879088","0",NA,NA,"0","0","0"
"1989-03-15 11:30:00","0.9665999","9.14347517","0","0","113.5813236","0","0","9.40309358","0.002494944","113.5813236","9.40309358","189.06935","0.20591608","0.32596726","171.7151915","0.046659411","1989-03-15","11.5","15","3","1989","113.7774323","0",NA,NA,"0","0","0"
"1989-03-16 11:30:00","0.93198793","8.48545138","0","0","105.3307962","0","0","8.71737885","0.0004305609","105.3307962","8.71737885","188.25455","0.1990815","0.32051311","165.1813234","0.030544299","1989-03-16","11.5","16","3","1989","105.4802841","0",NA,NA,"0","0","0"
"1989-03-17 11:30:00","0.89501978","7.88874873","0","0","98.9068915","0","0","8.18472519","0.02598459","98.9068915","8.18472519","187.38567","0.1917533","0.3145566","158.245271","0.036203469","1989-03-17","11.5","17","3","1989","99.0351747","0",NA,NA,"0","0","0"
"1989-03-18 11:30:00","0.8912199","8.58122694","0","0","98.7134686","0","0","8.13587548","0.1565205","98.7134686","8.13587548","187.29663","0.19098663","0.31388901","157.5468871","0.046641571","1989-03-18","11.5","18","3","1989","98.4440933","0",NA,NA,"0","0","0"
"1989-03-19 11:30:00","0.9426227","8.80559119","0","0","107.7315976","0","0","8.90835865","0.03041152","107.7315976","8.90835865","188.50483","0.2011856","0.32220497","167.1844323","0.01987729","1989-03-19","11.5","19","3","1989","107.7911397","0",NA,NA,"0","0","0"
"1989-03-20 11:30:00","0.94940451","10.09143978","0","0","109.9885429","0","0","9.02604043","0.1536789","109.9885429","9.02604043","188.66483","0.20248535","0.32313286","168.5025101","0.02095985","1989-03-20","11.5","20","3","1989","109.2150893","0",NA,NA,"0","0","0"
"1989-03-21 11:30:00","1.15291368","13.40894651","0","0","159.6317005","0","0","13.17678467","0.09296646","159.6317005","13.17678467","193.45598","0.24213376","0.35345405","207.3823624","0.026772327","1989-03-21","11.5","21","3","1989","159.4390946","0",NA,NA,"0","0","0"
"1989-03-22 11:30:00","1.06694367","10.64401734","0","0","138.2566541","0","0","11.4701105","0.02230718","138.2566541","11.4701105","191.43187","0.22553431","0.34111986","190.8268515","0.019817821","1989-03-22","11.5","22","3","1989","138.788337","0",NA,NA,"0","0","0"
"1989-03-23 11:30:00","1.06690475","15.6360445","0","0","139.1641575","0","0","11.23289498","0.2978099","139.1641575","11.23289498","191.43096","0.2252228","0.34025394","191.0994371","0.018706607","1989-03-23","11.5","23","3","1989","135.9180292","0",NA,NA,"0","0","0"
"1989-03-24 11:30:00","2.52575704","64.63737154","0","0","710.5310707","0","0","58.13592919","0.6864718","710.5310707","58.13592919","225.75801","0.48453485","0.49919669","496.3937937","0.027783285","1989-03-24","11.5","24","3","1989","703.4447432","0",NA,NA,"0","0","0"
"1989-03-25 11:30:00","2.07861529","34.1723903","0","0","468.664046","0","0","39.18216809","0","468.664046","39.18216809","215.23962","0.40980364","0.45959736","396.8808238","0.034321768","1989-03-25","11.5","25","3","1989","474.1042338","0",NA,NA,"0","0","0"
"1989-03-26 11:30:00","1.6372121","21.80084864","0","0","297.6592185","0","0","24.795446","0","297.6592185","24.795446","204.85843","0.33216689","0.41385131","304.0167847","0.046346293","1989-03-26","11.5","26","3","1989","300.0248966","0",NA,NA,"0","0","0"
"1989-03-27 11:30:00","1.36789792","16.23744587","0","0","214.9316514","0","0","17.86066989","0","214.9316514","17.86066989","198.51762","0.28279153","0.38193555","249.5733763","0.051963015","1989-03-27","11.5","27","3","1989","216.1141057","0",NA,NA,"0","0","0"
"1989-03-28 11:30:00","1.20828481","13.44181311","0","0","173.52447","0","0","14.39521607","6.471335e-05","173.52447","14.39521607","194.75965","0.25271741","0.36108727","218.1426601","0.065386815","1989-03-28","11.5","28","3","1989","174.1821144","0",NA,NA,"0","0","0"
"1989-03-29 11:30:00","1.11075619","11.78981606","0","0","149.1164341","0","0","12.35681983","0.006794069","149.1164341","12.35681983","192.46341","0.234023","0.34749262","199.2380257","0.061091094","1989-03-29","11.5","29","3","1989","149.5175199","0",NA,NA,"0","0","0"
"1989-03-30 11:30:00","1.0815244","12.28309417","0","0","141.8728161","0","0","11.68460532","0.2148103","141.8728161","11.68460532","191.77517","0.22835769","0.3432367","193.6276627","0.055669398","1989-03-30","11.5","30","3","1989","141.3837244","0",NA,NA,"0","0","0"
"1989-03-31 11:30:00","1.18191263","13.54429515","0","0","166.8856239","0","0","13.80409348","0.0858116","166.8856239","13.80409348","194.13873","0.24769511","0.35750331","213.0007089","0.048933537","1989-03-31","11.5","31","3","1989","167.0295311","0",NA,NA,"0","0","0"
"1989-04-01 11:30:00","1.0973489","11.44739981","0","0","145.7860514","0","0","12.08365341","0.0007606942","145.7860514","12.08365341","192.14774","0.23143162","0.34556158","196.6585592","0.024643045","1989-04-01","11.5","1","4","1989","146.2122063","0",NA,NA,"0","0","0"
"1989-04-02 11:30:00","1.03005886","10.28103137","0","0","129.1457322","0","0","10.69692719","0.001118185","129.1457322","10.69692719","190.56345","0.21835977","0.3356683","183.770216","0.029932986","1989-04-02","11.5","2","4","1989","129.432819","0",NA,NA,"0","0","0"
"1989-04-03 11:30:00","0.98291406","9.40474749","0","0","117.5711263","0","0","9.73466404","0.03830399","117.5711263","9.73466404","189.45346","0.20912574","0.32849645","174.8053951","0.04655824","1989-04-03","11.5","3","4","1989","117.7894349","0",NA,NA,"0","0","0"
"1989-04-04 11:30:00","0.95244439","9.55080251","0","0","110.134189","0","0","9.0711085","0.1636151","110.134189","9.0711085","188.73607","0.2031174","0.32372611","169.0452995","0.064311374","1989-04-04","11.5","4","4","1989","109.7604129","0",NA,NA,"0","0","0"
"1989-04-05 11:30:00","1.06435138","12.48073137","0","0","137.6690722","0","0","11.30513871","0.2367801","137.6690722","11.30513871","191.37084","0.22498362","0.34059537","190.3717562","0.054019082","1989-04-05","11.5","5","4","1989","136.7921784","0",NA,NA,"0","0","0"
"1989-04-06 11:30:00","1.22021882","14.19302475","0","0","176.5223986","0","0","14.6066618","0.1128513","176.5223986","14.6066618","195.04063","0.25499532","0.36272323","220.4646327","0.037231096","1989-04-06","11.5","6","4","1989","176.7406077","0",NA,NA,"0","0","0"
"1989-04-07 11:30:00","1.1176418","12.01374825","0","0","150.8255717","0","0","12.48659531","0.09975847","150.8255717","12.48659531","192.62552","0.23535494","0.34848751","200.561793","0.033121329","1989-04-07","11.5","7","4","1989","151.0878033","0",NA,NA,"0","0","0"
"1989-04-08 11:30:00","1.06412466","10.72872102","0","0","137.5553252","0","0","11.40411945","0.03590554","137.5553252","11.40411945","191.3655","0.22499043","0.34071701","190.2836545","0.033599906","1989-04-08","11.5","8","4","1989","137.9898454","0",NA,NA,"0","0","0"
"1989-04-09 11:30:00","0.99553369","9.56300731","0","0","120.6641588","0","0","9.99681942","0.007242804","120.6641588","9.99681942","189.75058","0.21160228","0.33043194","177.2010244","0.034050145","1989-04-09","11.5","9","4","1989","120.9615149","0",NA,NA,"0","0","0"
"1989-04-10 11:30:00","0.94713217","8.71390804","0","0","108.8318628","0","0","9.01169658","0","108.8318628","9.01169658","188.611","0.20207518","0.32291221","168.0366141","0.026994009","1989-04-10","11.5","10","4","1989","109.0415286","0",NA,NA,"0","0","0"
"1989-04-11 11:30:00","0.90651059","8.02282008","0","0","100.7102722","0","0","8.33510296","0","100.7102722","8.33510296","187.65563","0.19403387","0.31642057","160.3974158","0.026445216","1989-04-11","11.5","11","4","1989","100.8547458","0",NA,NA,"0","0","0"
"1989-04-12 11:30:00","0.86068347","7.41643858","0","0","93.535079","0","0","7.74256593","0.001188028","93.535079","7.74256593","186.57899","0.18491351","0.30889287","151.8343887","0.03301351","1989-04-12","11.5","12","4","1989","93.6850478","0",NA,NA,"0","0","0"
"1989-04-13 11:30:00","0.81616925","6.86067764","0","0","86.6046152","0","0","7.16899369","0.007821475","86.6046152","7.16899369","185.53319","0.17599525","0.30135211","143.5633621","0.034166554","1989-04-13","11.5","13","4","1989","86.7448237","0",NA,NA,"0","0","0"
"1989-04-14 11:30:00","0.77371858","6.34469229","0","0","80.0318","0","0","6.62510659","0.002337733","80.0318","6.62510659","184.53588","0.16743418","0.29393104","135.7191671","0.036966603","1989-04-14","11.5","14","4","1989","80.1637898","0",NA,NA,"0","0","0"
"1989-04-15 11:30:00","0.87445675","9.13035882","0","0","96.2262653","0","0","7.90018038","0.261845","96.2262653","7.90018038","186.90286","0.18758438","0.31087423","154.4671853","0.041170711","1989-04-15","11.5","15","4","1989","95.5921826","0",NA,NA,"0","0","0"
"1989-04-16 11:30:00","0.90768011","7.88553357","0","0","101.0480576","0","0","8.37158845","0.001032199","101.0480576","8.37158845","187.6832","0.19426278","0.31659655","160.6202901","0.044695071","1989-04-16","11.5","16","4","1989","101.2962202","0",NA,NA,"0","0","0"
"1989-04-17 11:30:00","0.8391605","7.02049887","0","0","90.1809772","0","0","7.46831751","0.05896046","90.1809772","7.46831751","186.07334","0.18060631","0.30526613","147.8315016","0.054297805","1989-04-17","11.5","17","4","1989","90.3666419","0",NA,NA,"0","0","0"
"1989-04-18 11:30:00","0.82399053","7.38093168","0","0","87.8190489","0","0","7.25022342","0.1504554","87.8190489","7.25022342","185.71694","0.17756723","0.30269714","145.0127061","0.063135603","1989-04-18","11.5","18","4","1989","87.7277034","0",NA,NA,"0","0","0"
"1989-04-19 11:30:00","1.09347691","13.50963755","0","0","144.921922","0","0","11.89550875","0.1849605","144.921922","11.89550875","192.0566","0.23062865","0.34483324","195.9613279","0.046987287","1989-04-19","11.5","19","4","1989","143.9356558","0",NA,NA,"0","0","0"
"1989-04-20 11:30:00","1.00000151","9.20424235","0","0","121.7737697","0","0","10.11466646","0","121.7737697","10.11466646","189.85577","0.21246571","0.33107314","178.0604458","0.040219669","1989-04-20","11.5","20","4","1989","122.3874642","0",NA,NA,"0","0","0"
"1989-04-21 11:30:00","0.90350634","7.72059445","0","0","100.4260168","0","0","8.32526038","0","100.4260168","8.32526038","187.58516","0.1934324","0.31591163","159.8404528","0.04656585","1989-04-21","11.5","21","4","1989","100.7356506","0",NA,NA,"0","0","0"
"1989-04-22 11:30:00","0.82643372","6.81276993","0","0","88.2016888","0","0","7.30797764","0","88.2016888","7.30797764","185.77434","0.17805324","0.30309691","145.4693591","0.041454122","1989-04-22","11.5","22","4","1989","88.4265294","0",NA,NA,"0","0","0"
"1989-04-23 11:30:00","0.76634579","6.16288356","0","0","78.8947388","0","0","6.53420907","0","78.8947388","6.53420907","184.36267","0.16594022","0.29261181","134.3621623","0.032510705","1989-04-23","11.5","23","4","1989","79.0639298","0",NA,NA,"0","0","0"
"1989-04-24 11:30:00","0.71941564","5.64002111","0","0","71.6756872","0","0","5.93477692","0.009970748","71.6756872","5.93477692","183.26011","0.15640078","0.28407993","125.7467299","0.037716257","1989-04-24","11.5","24","4","1989","71.8108008","0",NA,NA,"0","0","0"
"1989-04-25 11:30:00","0.67981322","5.1877684","0","0","65.61788","0","0","5.43242143","0.02037324","65.61788","5.43242143","182.32971","0.14829566","0.27662219","118.5171607","0.048822287","1989-04-25","11.5","25","4","1989","65.7322993","0",NA,NA,"0","0","0"
"1989-04-26 11:30:00","0.64585145","4.78190166","0","0","60.4477655","0","0","5.0047546","0.02067869","60.4477655","5.0047546","181.53183","0.14130383","0.2700213","112.3469899","0.059821399","1989-04-26","11.5","26","4","1989","60.5575307","0",NA,NA,"0","0","0"
"1989-04-27 11:30:00","0.61211079","4.40948121","0","0","55.3335222","0","0","4.58127065","0.0001019919","55.3335222","4.58127065","180.73914","0.1343201","0.26326477","106.2434988","0.066646856","1989-04-27","11.5","27","4","1989","55.4333749","0",NA,NA,"0","0","0"
"1989-04-28 11:30:00","0.58514102","4.07980932","0","0","51.2612605","0","0","4.24183321","0.05596648","51.2612605","4.24183321","180.10552","0.12871099","0.25771355","101.3835382","0.048899963","1989-04-28","11.5","28","4","1989","51.3261818","0",NA,NA,"0","0","0"
"1989-04-29 11:30:00","0.58479363","4.2436927","0","0","51.2089005","0","0","4.2298276","0.1043736","51.2089005","4.2298276","180.09736","0.12863858","0.25764111","101.3210503","0.051437079","1989-04-29","11.5","29","4","1989","51.180914","0",NA,NA,"0","0","0"
"1989-04-30 11:30:00","0.67948679","6.53736133","0","0","65.6404799","0","0","5.37757633","0.2694103","65.6404799","5.37757633","182.32204","0.14810875","0.27595734","118.5441313","0.064376109","1989-04-30","11.5","30","4","1989","65.0686736","0",NA,NA,"0","0","0"
"1989-05-01 11:30:00","1.07393795","19.82423302","0","0","149.9589396","0","0","11.92245688","0.6938901","149.9589396","11.92245688","191.59963","0.22540014","0.33774768","193.5780443","0.060096963","1989-05-01","11.5","1","5","1989","144.2617283","0",NA,NA,"0","0","0"
"1989-05-02 11:30:00","2.36587622","52.37329626","0","0","613.8652051","0","0","50.54997126","0.4510358","613.8652051","50.54997126","221.99449","0.45839153","0.48597748","459.8935534","0.063775499","1989-05-02","11.5","2","5","1989","611.6546523","0",NA,NA,"0","0","0"
"1989-05-03 11:30:00","1.78171698","24.77664423","0","0","347.9186134","0","0","29.0733304","0","347.9186134","29.0733304","208.25908","0.35796205","0.42952185","333.9861425","0.045335178","1989-05-03","11.5","3","5","1989","351.7872979","0",NA,NA,"0","0","0"
"1989-05-04 11:30:00","1.39952211","16.88657141","0","0","224.1818409","0","0","18.62988488","0.1593931","224.1818409","18.62988488","199.26219","0.28865939","0.3858413","255.89173","0.045660637","1989-05-04","11.5","4","5","1989","225.421607","0",NA,NA,"0","0","0"
"1989-05-05 11:30:00","3.25393792","271.15149864","0","0","2045.1152719","0","0","151.04668625","2.689094","2045.1152719","151.04668625","264.16123","0.53493204","0.50533306","819.3668187","0.063738585","1989-05-05","11.5","5","5","1989","1827.6649036","0",NA,NA,"0","0","0"
"1989-05-06 11:30:00","5.07042861","157.75149155","0","0","2929.6571859","0","0","257.72864342","1.05628","2929.6571859","257.72864342","300.9366","0.83359121","0.65352512","1193.9854533","0.093195695","1989-05-06","11.5","6","5","1989","3118.5165854","0",NA,NA,"0","0","0"
"1989-05-07 11:30:00","3.09036811","76.40796947","0","0","1060.8005142","0","0","89.12188609","0.007564775","1060.8005142","89.12188609","239.04092","0.57561012","0.54440937","627.7538312","0.047574772","1989-05-07","11.5","7","5","1989","1078.3748217","0",NA,NA,"0","0","0"
"1989-05-08 11:30:00","2.26961554","41.56633822","0","0","561.1061668","0","0","46.8865989","0.08254721","561.1061668","46.8865989","219.72945","0.44234725","0.47753275","438.4006259","0.051774428","1989-05-08","11.5","8","5","1989","567.3278467","0",NA,NA,"0","0","0"
"1989-05-09 11:30:00","2.07920134","46.90703972","0","0","483.8531354","0","0","39.17208505","0.3213957","483.8531354","39.17208505","215.25724","0.40904638","0.45823944","398.3495407","0.049183953","1989-05-09","11.5","9","5","1989","473.9822291","0",NA,NA,"0","0","0"
"1989-05-10 11:30:00","2.69451418","61.40662352","0","0","803.7650859","0","0","67.01805067","0.262094","803.7650859","67.01805067","229.72718","0.51255226","0.51389325","534.2812487","0.066583349","1989-05-10","11.5","10","5","1989","810.9184131","0",NA,NA,"0","0","0"
"1989-05-11 11:30:00","2.04372238","33.57758053","0","0","452.4095434","0","0","37.75110547","0.02656307","452.4095434","37.75110547","214.41972","0.40385888","0.45632178","389.3037542","0.052851871","1989-05-11","11.5","11","5","1989","456.7883762","0",NA,NA,"0","0","0"
"1989-05-12 11:30:00","1.67704359","23.32449611","0","0","310.3339055","0","0","25.81050277","0.002284377","310.3339055","25.81050277","205.79623","0.33938223","0.4183779","312.1630732","0.052689751","1989-05-12","11.5","12","5","1989","312.3070835","0",NA,NA,"0","0","0"
"1989-05-13 11:30:00","1.45255281","18.53249033","0","0","239.2511743","0","0","19.86081251","0.006512743","239.2511743","19.86081251","200.51076","0.2985225","0.39244417","266.4622847","0.05741034","1989-05-13","11.5","13","5","1989","240.3158313","0",NA,NA,"0","0","0"
"1989-05-14 11:30:00","1.36848612","17.65272244","0","0","214.2076085","0","0","17.69992876","0.1706535","214.2076085","17.69992876","198.53147","0.28293909","0.38210244","249.6517048","0.063855415","1989-05-14","11.5","14","5","1989","214.169138","0",NA,NA,"0","0","0"
"1989-05-15 11:30:00","2.24092674","63.90967099","0","0","613.6069272","0","0","49.31786068","0.5990807","613.6069272","49.31786068","219.05872","0.43343606","0.46811117","438.0605437","0.067756623","1989-05-15","11.5","15","5","1989","596.7461143","0",NA,NA,"0","0","0"
"1989-05-16 11:30:00","2.81792985","68.58936691","0","0","877.1669286","0","0","72.93796158","0.5060307","877.1669286","72.93796158","232.63311","0.53279611","0.52421039","562.3986511","0.069261003","1989-05-16","11.5","16","5","1989","882.5493351","0",NA,NA,"0","0","0"
"1989-05-17 11:30:00","2.3155829","43.4484938","0","0","584.8940926","0","0","48.88081646","0.005907618","584.8940926","48.88081646","220.81055","0.45008276","0.48168546","448.5418917","0.078120513","1989-05-17","11.5","17","5","1989","591.4578792","0",NA,NA,"0","0","0"
"1989-05-18 11:30:00","1.84781471","27.74798322","0","0","370.4619776","0","0","30.86187689","0","370.4619776","30.86187689","209.81477","0.36975907","0.43667953","347.6980273","0.088482381","1989-05-18","11.5","18","5","1989","373.4287103","0",NA,NA,"0","0","0"
"1989-05-19 11:30:00","1.55356748","20.64553467","0","0","270.9942805","0","0","22.52237185","0.0005447166","270.9942805","22.52237185","202.88908","0.31704261","0.40440315","286.8786519","0.08583199","1989-05-19","11.5","19","5","1989","272.5206994","0",NA,NA,"0","0","0"
"1989-05-20 11:30:00","1.37981655","17.03379981","0","0","217.8002008","0","0","18.06545512","0.006012329","217.8002008","18.06545512","198.79824","0.28503557","0.3834862","251.9212666","0.090328629","1989-05-20","11.5","20","5","1989","218.5920069","0",NA,NA,"0","0","0"
"1989-05-21 11:30:00","1.2663437","14.89590728","0","0","188.1770331","0","0","15.59404802","0.002867746","188.1770331","15.59404802","196.1266","0.26374365","0.36889558","229.491436","0.096210059","1989-05-21","11.5","21","5","1989","188.6879811","0",NA,NA,"0","0","0"
"1989-05-22 11:30:00","1.18586211","13.43315363","0","0","167.8759193","0","0","13.90172239","0.04314933","167.8759193","13.90172239","194.23172","0.24845055","0.35804918","213.7677167","0.093391189","1989-05-22","11.5","22","5","1989","168.2108409","0",NA,NA,"0","0","0"
"1989-05-23 11:30:00","1.1775575","14.34221677","0","0","165.8053551","0","0","13.65523501","0.2991137","165.8053551","13.65523501","194.03619","0.24685235","0.35687478","212.1640116","0.092276405","1989-05-23","11.5","23","5","1989","165.2283436","0",NA,NA,"0","0","0"
"1989-05-24 11:30:00","1.25471472","14.88713201","0","0","185.2290134","0","0","15.33376368","0.05252014","185.2290134","15.33376368","195.85281","0.26154591","0.3673603","227.2081216","0.085362806","1989-05-24","11.5","24","5","1989","185.5385405","0",NA,NA,"0","0","0"
"1989-05-25 11:30:00","1.1654529","12.93994653","0","0","162.7637431","0","0","13.48634561","0.003241959","162.7637431","13.48634561","193.7512","0.24454242","0.35521621","209.8082085","0.109051877","1989-05-25","11.5","25","5","1989","163.1847819","0",NA,NA,"0","0","0"
"1989-05-26 11:30:00","1.0981116","11.7124267","0","0","145.9717414","0","0","12.08852744","0.04137414","145.9717414","12.08852744","192.1657","0.23158233","0.34568134","196.8023828","0.129121582","1989-05-26","11.5","26","5","1989","146.271182","0",NA,NA,"0","0","0"
"1989-05-27 11:30:00","1.04893819","10.72722435","0","0","133.7980512","0","0","11.07712901","0.09262046","133.7980512","11.07712901","191.00795","0.22204191","0.33848954","187.3735523","0.107067828","1989-05-27","11.5","27","5","1989","134.033261","0",NA,NA,"0","0","0"
"1989-05-28 11:30:00","1.00303814","9.87652135","0","0","122.5028909","0","0","10.14224648","0","122.5028909","10.14224648","189.92726","0.21307552","0.33158464","178.6251685","0.072421542","1989-05-28","11.5","28","5","1989","122.7211825","0",NA,NA,"0","0","0"
"1989-05-29 11:30:00","0.96298022","9.11254303","0","0","112.6974669","0","0","9.32980792","0","112.6974669","9.32980792","188.98413","0.20520266","0.32540175","171.0306225","0.082026226","1989-05-29","11.5","29","5","1989","112.8906758","0",NA,NA,"0","0","0"
"1989-05-30 11:30:00","0.92562926","8.41365476","0","0","104.1428541","0","0","8.62013423","0.0083355","104.1428541","8.62013423","188.10505","0.19782272","0.31949583","163.9862429","0.106343634","1989-05-30","11.5","30","5","1989","104.3036242","0",NA,NA,"0","0","0"
"1989-05-31 11:30:00","0.88143305","7.76685262","0","0","96.7793703","0","0","8.01118449","0.0003303876","96.7793703","8.01118449","187.06647","0.1890497","0.31232641","155.7062238","0.128257443","1989-05-31","11.5","31","5","1989","96.9353324","0",NA,NA,"0","0","0"
"1989-06-01 11:30:00","0.83455614","7.16967901","0","0","89.4631395","0","0","7.4060236","0.01418866","89.4631395","7.4060236","185.96517","0.17968534","0.30449212","146.9748128","0.135266748","1989-06-01","11.5","1","6","1989","89.6128856","0",NA,NA,"0","0","0"
"1989-06-02 11:30:00","0.78949764","6.61581067","0","0","82.4712311","0","0","6.82726288","0.009775295","82.4712311","6.82726288","184.90658","0.17062215","0.29671392","138.6304595","0.129258632","1989-06-02","11.5","2","6","1989","82.6098808","0",NA,NA,"0","0","0"
"1989-06-03 11:30:00","0.74778792","6.1037425","0","0","76.0346413","0","0","6.29461151","1.950013e-05","76.0346413","6.29461151","183.92668","0.16217667","0.28927719","130.9488386","0.119820154","1989-06-03","11.5","3","6","1989","76.1647993","0",NA,NA,"0","0","0"
"1989-06-04 11:30:00","0.70894871","5.63158663","0","0","70.0717376","0","0","5.80080762","0.009465629","70.0717376","5.80080762","183.01421","0.15426328","0.28213147","123.8325291","0.121975381","1989-06-04","11.5","4","6","1989","70.1897721","0",NA,NA,"0","0","0"
"1989-06-05 11:30:00","0.70497509","6.81935394","0","0","69.4967349","0","0","5.69791234","0.2971565","69.4967349","5.69791234","182.92085","0.15339742","0.28114441","123.1463035","0.10106324","1989-06-05","11.5","5","6","1989","68.9447393","0",NA,NA,"0","0","0"
"1989-06-06 11:30:00","0.95452895","11.87744919","0","0","111.6485462","0","0","9.06023574","0.5957851","111.6485462","9.06023574","188.78568","0.20343343","0.32373521","169.5282618","0.111186257","1989-06-06","11.5","6","6","1989","109.6288524","0",NA,NA,"0","0","0"
"1989-06-07 11:30:00","1.82832767","32.56835071","0","0","371.8203367","0","0","30.57627145","0.6584623","371.8203367","30.57627145","209.35341","0.36576835","0.43362821","344.243604","0.117702603","1989-06-07","11.5","7","6","1989","369.9728846","0",NA,NA,"0","0","0"
"1989-06-08 11:30:00","1.3698026","15.17127196","0","0","216.5327587","0","0","18.07086829","0.0524953","216.5327587","18.07086829","198.56247","0.28306883","0.3819854","250.0312634","0.115278784","1989-06-08","11.5","8","6","1989","218.6575064","0",NA,NA,"0","0","0"
"1989-06-09 11:30:00","1.30997956","16.37655143","0","0","199.4451548","0","0","16.47866309","0.3018129","199.4451548","16.47866309","197.15398","0.27193005","0.37450188","238.1177851","0.117086683","1989-06-09","11.5","9","6","1989","199.3918234","0",NA,NA,"0","0","0"
"1989-06-10 11:30:00","1.13137855","11.49075262","0","0","154.2843183","0","0","12.82773427","0.00297837","154.2843183","12.82773427","192.94895","0.23796984","0.35034841","203.2406788","0.108577622","1989-06-10","11.5","10","6","1989","155.2155847","0",NA,NA,"0","0","0"
"1989-06-11 11:30:00","1.00125259","9.45961332","0","0","122.0742327","0","0","10.12908677","0.0001555127","122.0742327","10.12908677","189.88522","0.2127169","0.33128373","178.2931633","0.086177952","1989-06-11","11.5","11","6","1989","122.5619499","0",NA,NA,"0","0","0"
"1989-06-12 11:30:00","0.92782164","8.25107062","0","0","104.7918978","0","0","8.68090634","0.07854676","104.7918978","8.68090634","188.15674","0.1982552","0.3198381","164.4014937","0.095990532","1989-06-12","11.5","12","6","1989","105.0389667","0",NA,NA,"0","0","0"
"1989-06-13 11:30:00","0.9093035","9.01241603","0","0","102.3653774","0","0","8.42504134","0.248706","102.3653774","8.42504134","187.72195","0.19456269","0.31676689","160.9510791","0.117242317","1989-06-13","11.5","13","6","1989","101.9430002","0",NA,NA,"0","0","0"
