"","area_sqmi","wd_upstream_mgd","ps_upstream_mgd","Qreach","Qlake","imp_off","wd_mgd","ps_mgd","ps_trib_mgd","wd_trib_mgd","name","description","componentid","subshedid","dt","month","day","year","thisdate","time","timestamp","run_mode","season","ps_cumulative_mgd","wd_cumulative_mgd","flow_mode","week","Listen.on.Parent","Send.to.Children","Send.to.Parent","Listen.to.Children","Qout"
"452",NA,"0.006385822","0.2228407"," 352.678666"," 344.834172","1","0","0","0","0",NA,NA,"0",NA,NA," 3","27","1985","1985-03-27",NA,"1985-03-27","2",NA,"0.2228407","0.006385822","0","13","0","0","0","0"," 352.678666"
"453",NA,"0.006385822","0.2228407"," 301.811807"," 352.678666","1","0","0","0","0",NA,NA,"0",NA,NA," 3","28","1985","1985-03-28",NA,"1985-03-28","2",NA,"0.2228407","0.006385822","0","13","0","0","0","0"," 301.811807"
"454",NA,"0.006385822","0.2228407"," 252.374165"," 301.811807","1","0","0","0","0",NA,NA,"0",NA,NA," 3","29","1985","1985-03-29",NA,"1985-03-29","2",NA,"0.2228407","0.006385822","0","13","0","0","0","0"," 252.374165"
"455",NA,"0.006385822","0.2228407"," 223.293975"," 252.374165","1","0","0","0","0",NA,NA,"0",NA,NA," 3","30","1985","1985-03-30",NA,"1985-03-30","2",NA,"0.2228407","0.006385822","0","13","0","0","0","0"," 223.293975"
"456",NA,"0.006385822","0.2228407"," 213.803240"," 223.293975","1","0","0","0","0",NA,NA,"0",NA,NA," 3","31","1985","1985-03-31",NA,"1985-03-31","2",NA,"0.2228407","0.006385822","0","13","0","0","0","0"," 213.803240"
"457",NA,"0.006385822","0.2066300"," 201.786698"," 213.803240","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 1","1985","1985-04-01",NA,"1985-04-01","2",NA,"0.2066300","0.006385822","0","14","0","0","0","0"," 201.786698"
"458",NA,"0.044461169","0.2066300"," 196.857560"," 201.786698","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 2","1985","1985-04-02",NA,"1985-04-02","2",NA,"0.2066300","0.044461169","0","14","0","0","0","0"," 196.857560"
"459",NA,"0.044461169","0.2066300"," 196.339132"," 196.857560","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 3","1985","1985-04-03",NA,"1985-04-03","2",NA,"0.2066300","0.044461169","0","14","0","0","0","0"," 196.339132"
"460",NA,"0.044461169","0.2066300"," 196.400846"," 196.339132","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 4","1985","1985-04-04",NA,"1985-04-04","2",NA,"0.2066300","0.044461169","0","14","0","0","0","0"," 196.400846"
"461",NA,"0.044461169","0.2066300"," 190.034419"," 196.400846","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 5","1985","1985-04-05",NA,"1985-04-05","2",NA,"0.2066300","0.044461169","0","14","0","0","0","0"," 190.034419"
"462",NA,"0.044461169","0.2066300"," 183.541514"," 190.034419","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 6","1985","1985-04-06",NA,"1985-04-06","2",NA,"0.2066300","0.044461169","0","14","0","0","0","0"," 183.541514"
"463",NA,"0.044461169","0.2066300"," 179.010032"," 183.541514","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 7","1985","1985-04-07",NA,"1985-04-07","2",NA,"0.2066300","0.044461169","0","14","0","0","0","0"," 179.010032"
"464",NA,"0.044461169","0.2066300"," 180.851126"," 179.010032","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 8","1985","1985-04-08",NA,"1985-04-08","2",NA,"0.2066300","0.044461169","0","15","0","0","0","0"," 180.851126"
"465",NA,"0.044461169","0.2066300"," 184.249663"," 180.851126","1","0","0","0","0",NA,NA,"0",NA,NA," 4"," 9","1985","1985-04-09",NA,"1985-04-09","2",NA,"0.2066300","0.044461169","0","15","0","0","0","0"," 184.249663"
"466",NA,"0.044461169","0.2066300"," 176.729005"," 184.249663","1","0","0","0","0",NA,NA,"0",NA,NA," 4","10","1985","1985-04-10",NA,"1985-04-10","2",NA,"0.2066300","0.044461169","0","15","0","0","0","0"," 176.729005"
"467",NA,"0.044461169","0.2066300"," 168.914352"," 176.729005","1","0","0","0","0",NA,NA,"0",NA,NA," 4","11","1985","1985-04-11",NA,"1985-04-11","2",NA,"0.2066300","0.044461169","0","15","0","0","0","0"," 168.914352"
"468",NA,"0.044461169","0.2066300"," 162.666464"," 168.914352","1","0","0","0","0",NA,NA,"0",NA,NA," 4","12","1985","1985-04-12",NA,"1985-04-12","2",NA,"0.2066300","0.044461169","0","15","0","0","0","0"," 162.666464"
"469",NA,"0.044461169","0.2066300"," 155.952270"," 162.666464","1","0","0","0","0",NA,NA,"0",NA,NA," 4","13","1985","1985-04-13",NA,"1985-04-13","2",NA,"0.2066300","0.044461169","0","15","0","0","0","0"," 155.952270"
"470",NA,"0.044461169","0.2066300"," 150.974519"," 155.952270","1","0","0","0","0",NA,NA,"0",NA,NA," 4","14","1985","1985-04-14",NA,"1985-04-14","2",NA,"0.2066300","0.044461169","0","15","0","0","0","0"," 150.974519"
"471",NA,"0.044461169","0.2066300"," 145.525364"," 150.974519","1","0","0","0","0",NA,NA,"0",NA,NA," 4","15","1985","1985-04-15",NA,"1985-04-15","2",NA,"0.2066300","0.044461169","0","16","0","0","0","0"," 145.525364"
"472",NA,"0.044461169","0.2066300"," 140.353911"," 145.525364","1","0","0","0","0",NA,NA,"0",NA,NA," 4","16","1985","1985-04-16",NA,"1985-04-16","2",NA,"0.2066300","0.044461169","0","16","0","0","0","0"," 140.353911"
"473",NA,"0.044461169","0.2066300"," 148.668655"," 140.353911","1","0","0","0","0",NA,NA,"0",NA,NA," 4","17","1985","1985-04-17",NA,"1985-04-17","2",NA,"0.2066300","0.044461169","0","16","0","0","0","0"," 148.668655"
"474",NA,"0.044461169","0.2066300"," 167.275041"," 148.668655","1","0","0","0","0",NA,NA,"0",NA,NA," 4","18","1985","1985-04-18",NA,"1985-04-18","2",NA,"0.2066300","0.044461169","0","16","0","0","0","0"," 167.275041"
"475",NA,"0.044461169","0.2066300"," 178.527979"," 167.275041","1","0","0","0","0",NA,NA,"0",NA,NA," 4","19","1985","1985-04-19",NA,"1985-04-19","2",NA,"0.2066300","0.044461169","0","16","0","0","0","0"," 178.527979"
"476",NA,"0.044461169","0.2066300"," 166.729488"," 178.527979","1","0","0","0","0",NA,NA,"0",NA,NA," 4","20","1985","1985-04-20",NA,"1985-04-20","2",NA,"0.2066300","0.044461169","0","16","0","0","0","0"," 166.729488"
"477",NA,"0.044461169","0.2066300"," 152.599826"," 166.729488","1","0","0","0","0",NA,NA,"0",NA,NA," 4","21","1985","1985-04-21",NA,"1985-04-21","2",NA,"0.2066300","0.044461169","0","16","0","0","0","0"," 152.599826"
"478",NA,"0.044461169","0.2066300"," 144.608969"," 152.599826","1","0","0","0","0",NA,NA,"0",NA,NA," 4","22","1985","1985-04-22",NA,"1985-04-22","2",NA,"0.2066300","0.044461169","0","17","0","0","0","0"," 144.608969"
"479",NA,"0.044461169","0.2066300"," 133.791387"," 144.608969","1","0","0","0","0",NA,NA,"0",NA,NA," 4","23","1985","1985-04-23",NA,"1985-04-23","2",NA,"0.2066300","0.044461169","0","17","0","0","0","0"," 133.791387"
"480",NA,"0.044461169","0.2066300"," 128.269865"," 133.791387","1","0","0","0","0",NA,NA,"0",NA,NA," 4","24","1985","1985-04-24",NA,"1985-04-24","2",NA,"0.2066300","0.044461169","0","17","0","0","0","0"," 128.269865"
"481",NA,"0.044461169","0.2066300"," 123.118536"," 128.269865","1","0","0","0","0",NA,NA,"0",NA,NA," 4","25","1985","1985-04-25",NA,"1985-04-25","2",NA,"0.2066300","0.044461169","0","17","0","0","0","0"," 123.118536"
"482",NA,"0.044461169","0.2066300"," 123.861158"," 123.118536","1","0","0","0","0",NA,NA,"0",NA,NA," 4","26","1985","1985-04-26",NA,"1985-04-26","2",NA,"0.2066300","0.044461169","0","17","0","0","0","0"," 123.861158"
"483",NA,"0.044461169","0.2066300"," 132.534096"," 123.861158","1","0","0","0","0",NA,NA,"0",NA,NA," 4","27","1985","1985-04-27",NA,"1985-04-27","2",NA,"0.2066300","0.044461169","0","17","0","0","0","0"," 132.534096"
"484",NA,"0.044461169","0.2066300"," 140.200468"," 132.534096","1","0","0","0","0",NA,NA,"0",NA,NA," 4","28","1985","1985-04-28",NA,"1985-04-28","2",NA,"0.2066300","0.044461169","0","17","0","0","0","0"," 140.200468"
"485",NA,"0.044461169","0.2066300"," 132.661075"," 140.200468","1","0","0","0","0",NA,NA,"0",NA,NA," 4","29","1985","1985-04-29",NA,"1985-04-29","2",NA,"0.2066300","0.044461169","0","18","0","0","0","0"," 132.661075"
"486",NA,"0.044461169","0.2066300"," 122.409323"," 132.661075","1","0","0","0","0",NA,NA,"0",NA,NA," 4","30","1985","1985-04-30",NA,"1985-04-30","2",NA,"0.2066300","0.044461169","0","18","0","0","0","0"," 122.409323"
"487",NA,"0.044461169","0.2210280"," 114.764555"," 122.409323","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 1","1985","1985-05-01",NA,"1985-05-01","2",NA,"0.2210280","0.044461169","0","18","0","0","0","0"," 114.764555"
"488",NA,"0.114723387","0.2210280"," 106.181627"," 114.764555","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 2","1985","1985-05-02",NA,"1985-05-02","2",NA,"0.2210280","0.114723387","0","18","0","0","0","0"," 106.181627"
"489",NA,"0.114723387","0.2210280"," 100.989063"," 106.181627","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 3","1985","1985-05-03",NA,"1985-05-03","2",NA,"0.2210280","0.114723387","0","18","0","0","0","0"," 100.989063"
"490",NA,"0.114723387","0.2210280","  97.613062"," 100.989063","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 4","1985","1985-05-04",NA,"1985-05-04","2",NA,"0.2210280","0.114723387","0","18","0","0","0","0","  97.613062"
"491",NA,"0.114723387","0.2210280","  98.299050","  97.613062","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 5","1985","1985-05-05",NA,"1985-05-05","2",NA,"0.2210280","0.114723387","0","18","0","0","0","0","  98.299050"
"492",NA,"0.114723387","0.2210280","  98.968733","  98.299050","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 6","1985","1985-05-06",NA,"1985-05-06","2",NA,"0.2210280","0.114723387","0","19","0","0","0","0","  98.968733"
"493",NA,"0.114723387","0.2210280","  93.982682","  98.968733","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 7","1985","1985-05-07",NA,"1985-05-07","2",NA,"0.2210280","0.114723387","0","19","0","0","0","0","  93.982682"
"494",NA,"0.114723387","0.2210280","  89.033544","  93.982682","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 8","1985","1985-05-08",NA,"1985-05-08","2",NA,"0.2210280","0.114723387","0","19","0","0","0","0","  89.033544"
"495",NA,"0.114723387","0.2210280","  85.898270","  89.033544","1","0","0","0","0",NA,NA,"0",NA,NA," 5"," 9","1985","1985-05-09",NA,"1985-05-09","2",NA,"0.2210280","0.114723387","0","19","0","0","0","0","  85.898270"
"496",NA,"0.114723387","0.2210280","  81.767478","  85.898270","1","0","0","0","0",NA,NA,"0",NA,NA," 5","10","1985","1985-05-10",NA,"1985-05-10","2",NA,"0.2210280","0.114723387","0","19","0","0","0","0","  81.767478"
"497",NA,"0.114723387","0.2210280","  78.052218","  81.767478","1","0","0","0","0",NA,NA,"0",NA,NA," 5","11","1985","1985-05-11",NA,"1985-05-11","2",NA,"0.2210280","0.114723387","0","19","0","0","0","0","  78.052218"
"498",NA,"0.114723387","0.2210280","  74.363524","  78.052218","1","0","0","0","0",NA,NA,"0",NA,NA," 5","12","1985","1985-05-12",NA,"1985-05-12","2",NA,"0.2210280","0.114723387","0","19","0","0","0","0","  74.363524"
"499",NA,"0.114723387","0.2210280","  72.322332","  74.363524","1","0","0","0","0",NA,NA,"0",NA,NA," 5","13","1985","1985-05-13",NA,"1985-05-13","2",NA,"0.2210280","0.114723387","0","20","0","0","0","0","  72.322332"
"500",NA,"0.114723387","0.2210280","  71.182545","  72.322332","1","0","0","0","0",NA,NA,"0",NA,NA," 5","14","1985","1985-05-14",NA,"1985-05-14","2",NA,"0.2210280","0.114723387","0","20","0","0","0","0","  71.182545"
"501",NA,"0.114723387","0.2210280","  72.856189","  71.182545","1","0","0","0","0",NA,NA,"0",NA,NA," 5","15","1985","1985-05-15",NA,"1985-05-15","2",NA,"0.2210280","0.114723387","0","20","0","0","0","0","  72.856189"
"502",NA,"0.114723387","0.2210280","  77.145757","  72.856189","1","0","0","0","0",NA,NA,"0",NA,NA," 5","16","1985","1985-05-16",NA,"1985-05-16","2",NA,"0.2210280","0.114723387","0","20","0","0","0","0","  77.145757"
"503",NA,"0.114723387","0.2210280","  79.144556","  77.145757","1","0","0","0","0",NA,NA,"0",NA,NA," 5","17","1985","1985-05-17",NA,"1985-05-17","2",NA,"0.2210280","0.114723387","0","20","0","0","0","0","  79.144556"
"504",NA,"0.114723387","0.2210280","  95.113253","  79.144556","1","0","0","0","0",NA,NA,"0",NA,NA," 5","18","1985","1985-05-18",NA,"1985-05-18","2",NA,"0.2210280","0.114723387","0","20","0","0","0","0","  95.113253"
"505",NA,"0.114723387","0.2210280"," 122.721812","  95.113253","1","0","0","0","0",NA,NA,"0",NA,NA," 5","19","1985","1985-05-19",NA,"1985-05-19","2",NA,"0.2210280","0.114723387","0","20","0","0","0","0"," 122.721812"
"506",NA,"0.114723387","0.2210280"," 127.493210"," 122.721812","1","0","0","0","0",NA,NA,"0",NA,NA," 5","20","1985","1985-05-20",NA,"1985-05-20","2",NA,"0.2210280","0.114723387","0","21","0","0","0","0"," 127.493210"
"507",NA,"0.114723387","0.2210280"," 120.489843"," 127.493210","1","0","0","0","0",NA,NA,"0",NA,NA," 5","21","1985","1985-05-21",NA,"1985-05-21","2",NA,"0.2210280","0.114723387","0","21","0","0","0","0"," 120.489843"
"508",NA,"0.114723387","0.2210280"," 114.561173"," 120.489843","1","0","0","0","0",NA,NA,"0",NA,NA," 5","22","1985","1985-05-22",NA,"1985-05-22","2",NA,"0.2210280","0.114723387","0","21","0","0","0","0"," 114.561173"
"509",NA,"0.114723387","0.2210280"," 106.484094"," 114.561173","1","0","0","0","0",NA,NA,"0",NA,NA," 5","23","1985","1985-05-23",NA,"1985-05-23","2",NA,"0.2210280","0.114723387","0","21","0","0","0","0"," 106.484094"
"510",NA,"0.114723387","0.2210280"," 117.739036"," 106.484094","1","0","0","0","0",NA,NA,"0",NA,NA," 5","24","1985","1985-05-24",NA,"1985-05-24","2",NA,"0.2210280","0.114723387","0","21","0","0","0","0"," 117.739036"
"511",NA,"0.114723387","0.2210280"," 200.297268"," 117.739036","1","0","0","0","0",NA,NA,"0",NA,NA," 5","25","1985","1985-05-25",NA,"1985-05-25","2",NA,"0.2210280","0.114723387","0","21","0","0","0","0"," 200.297268"
"512",NA,"0.114723387","0.2210280"," 313.719019"," 200.297268","1","0","0","0","0",NA,NA,"0",NA,NA," 5","26","1985","1985-05-26",NA,"1985-05-26","2",NA,"0.2210280","0.114723387","0","21","0","0","0","0"," 313.719019"
"513",NA,"0.114723387","0.2210280"," 382.208508"," 313.719019","1","0","0","0","0",NA,NA,"0",NA,NA," 5","27","1985","1985-05-27",NA,"1985-05-27","2",NA,"0.2210280","0.114723387","0","22","0","0","0","0"," 382.208508"
"514",NA,"0.114723387","0.2210280"," 383.528105"," 382.208508","1","0","0","0","0",NA,NA,"0",NA,NA," 5","28","1985","1985-05-28",NA,"1985-05-28","2",NA,"0.2210280","0.114723387","0","22","0","0","0","0"," 383.528105"
"515",NA,"0.114723387","0.2210280"," 330.670377"," 383.528105","1","0","0","0","0",NA,NA,"0",NA,NA," 5","29","1985","1985-05-29",NA,"1985-05-29","2",NA,"0.2210280","0.114723387","0","22","0","0","0","0"," 330.670377"
"516",NA,"0.114723387","0.2210280"," 278.455366"," 330.670377","1","0","0","0","0",NA,NA,"0",NA,NA," 5","30","1985","1985-05-30",NA,"1985-05-30","2",NA,"0.2210280","0.114723387","0","22","0","0","0","0"," 278.455366"
"517",NA,"0.114723387","0.2210280"," 240.131045"," 278.455366","1","0","0","0","0",NA,NA,"0",NA,NA," 5","31","1985","1985-05-31",NA,"1985-05-31","2",NA,"0.2210280","0.114723387","0","22","0","0","0","0"," 240.131045"
"518",NA,"0.114723387","0.1929300"," 219.788353"," 240.131045","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 1","1985","1985-06-01",NA,"1985-06-01","2",NA,"0.1929300","0.114723387","0","22","0","0","0","0"," 219.788353"
"519",NA,"0.220908581","0.1929300"," 204.221066"," 219.788353","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 2","1985","1985-06-02",NA,"1985-06-02","2",NA,"0.1929300","0.220908581","0","22","0","0","0","0"," 204.221066"
"520",NA,"0.220908581","0.1929300"," 193.771744"," 204.221066","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 3","1985","1985-06-03",NA,"1985-06-03","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 193.771744"
"521",NA,"0.220908581","0.1929300"," 184.305423"," 193.771744","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 4","1985","1985-06-04",NA,"1985-06-04","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 184.305423"
"522",NA,"0.220908581","0.1929300"," 176.191813"," 184.305423","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 5","1985","1985-06-05",NA,"1985-06-05","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 176.191813"
"523",NA,"0.220908581","0.1929300"," 169.470948"," 176.191813","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 6","1985","1985-06-06",NA,"1985-06-06","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 169.470948"
"524",NA,"0.220908581","0.1929300"," 165.832181"," 169.470948","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 7","1985","1985-06-07",NA,"1985-06-07","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 165.832181"
"525",NA,"0.220908581","0.1929300"," 168.099936"," 165.832181","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 8","1985","1985-06-08",NA,"1985-06-08","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 168.099936"
"526",NA,"0.220908581","0.1929300"," 170.147306"," 168.099936","1","0","0","0","0",NA,NA,"0",NA,NA," 6"," 9","1985","1985-06-09",NA,"1985-06-09","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 170.147306"
"527",NA,"0.220908581","0.1929300"," 166.674435"," 170.147306","1","0","0","0","0",NA,NA,"0",NA,NA," 6","10","1985","1985-06-10",NA,"1985-06-10","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 166.674435"
"528",NA,"0.220908581","0.1929300"," 162.717992"," 166.674435","1","0","0","0","0",NA,NA,"0",NA,NA," 6","11","1985","1985-06-11",NA,"1985-06-11","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 162.717992"
"529",NA,"0.220908581","0.1929300"," 157.311906"," 162.717992","1","0","0","0","0",NA,NA,"0",NA,NA," 6","12","1985","1985-06-12",NA,"1985-06-12","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 157.311906"
"530",NA,"0.220908581","0.1929300"," 153.936354"," 157.311906","1","0","0","0","0",NA,NA,"0",NA,NA," 6","13","1985","1985-06-13",NA,"1985-06-13","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 153.936354"
"531",NA,"0.220908581","0.1929300"," 151.823333"," 153.936354","1","0","0","0","0",NA,NA,"0",NA,NA," 6","14","1985","1985-06-14",NA,"1985-06-14","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 151.823333"
"532",NA,"0.220908581","0.1929300"," 148.631646"," 151.823333","1","0","0","0","0",NA,NA,"0",NA,NA," 6","15","1985","1985-06-15",NA,"1985-06-15","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 148.631646"
"533",NA,"0.220908581","0.1929300"," 142.661269"," 148.631646","1","0","0","0","0",NA,NA,"0",NA,NA," 6","16","1985","1985-06-16",NA,"1985-06-16","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 142.661269"
"534",NA,"0.220908581","0.1929300"," 135.706482"," 142.661269","1","0","0","0","0",NA,NA,"0",NA,NA," 6","17","1985","1985-06-17",NA,"1985-06-17","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 135.706482"
"535",NA,"0.220908581","0.1929300"," 133.717822"," 135.706482","1","0","0","0","0",NA,NA,"0",NA,NA," 6","18","1985","1985-06-18",NA,"1985-06-18","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 133.717822"
"536",NA,"0.220908581","0.1929300"," 143.549395"," 133.717822","1","0","0","0","0",NA,NA,"0",NA,NA," 6","19","1985","1985-06-19",NA,"1985-06-19","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 143.549395"
"537",NA,"0.220908581","0.1929300"," 159.212079"," 143.549395","1","0","0","0","0",NA,NA,"0",NA,NA," 6","20","1985","1985-06-20",NA,"1985-06-20","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 159.212079"
"538",NA,"0.220908581","0.1929300"," 155.188399"," 159.212079","1","0","0","0","0",NA,NA,"0",NA,NA," 6","21","1985","1985-06-21",NA,"1985-06-21","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 155.188399"
"539",NA,"0.220908581","0.1929300"," 143.392189"," 155.188399","1","0","0","0","0",NA,NA,"0",NA,NA," 6","22","1985","1985-06-22",NA,"1985-06-22","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 143.392189"
"540",NA,"0.220908581","0.1929300"," 135.745288"," 143.392189","1","0","0","0","0",NA,NA,"0",NA,NA," 6","23","1985","1985-06-23",NA,"1985-06-23","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 135.745288"
"541",NA,"0.220908581","0.1929300"," 126.538899"," 135.745288","1","0","0","0","0",NA,NA,"0",NA,NA," 6","24","1985","1985-06-24",NA,"1985-06-24","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 126.538899"
"542",NA,"0.220908581","0.1929300"," 119.200434"," 126.538899","1","0","0","0","0",NA,NA,"0",NA,NA," 6","25","1985","1985-06-25",NA,"1985-06-25","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 119.200434"
"543",NA,"0.220908581","0.1929300"," 113.008451"," 119.200434","1","0","0","0","0",NA,NA,"0",NA,NA," 6","26","1985","1985-06-26",NA,"1985-06-26","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 113.008451"
"544",NA,"0.220908581","0.1929300"," 106.981765"," 113.008451","1","0","0","0","0",NA,NA,"0",NA,NA," 6","27","1985","1985-06-27",NA,"1985-06-27","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 106.981765"
"545",NA,"0.220908581","0.1929300"," 101.260547"," 106.981765","1","0","0","0","0",NA,NA,"0",NA,NA," 6","28","1985","1985-06-28",NA,"1985-06-28","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 101.260547"
"546",NA,"0.220908581","0.1929300","  95.868593"," 101.260547","1","0","0","0","0",NA,NA,"0",NA,NA," 6","29","1985","1985-06-29",NA,"1985-06-29","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0","  95.868593"
"547",NA,"0.220908581","0.1929300","  90.871412","  95.868593","1","0","0","0","0",NA,NA,"0",NA,NA," 6","30","1985","1985-06-30",NA,"1985-06-30","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0","  90.871412"
"548",NA,"0.220908581","0.1625580","  86.157275","  90.871412","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 1","1985","1985-07-01",NA,"1985-07-01","2",NA,"0.1625580","0.220908581","0","27","0","0","0","0","  86.157275"
"549",NA,"0.305562754","0.1625580","  85.769197","  86.157275","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 2","1985","1985-07-02",NA,"1985-07-02","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  85.769197"
"550",NA,"0.305562754","0.1625580","  93.386162","  85.769197","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 3","1985","1985-07-03",NA,"1985-07-03","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  93.386162"
"551",NA,"0.305562754","0.1625580"," 102.599800","  93.386162","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 4","1985","1985-07-04",NA,"1985-07-04","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0"," 102.599800"
"552",NA,"0.305562754","0.1625580"," 101.327648"," 102.599800","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 5","1985","1985-07-05",NA,"1985-07-05","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0"," 101.327648"
"553",NA,"0.305562754","0.1625580","  97.547182"," 101.327648","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 6","1985","1985-07-06",NA,"1985-07-06","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  97.547182"
"554",NA,"0.305562754","0.1625580","  96.957609","  97.547182","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 7","1985","1985-07-07",NA,"1985-07-07","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  96.957609"
"555",NA,"0.305562754","0.1625580","  98.899556","  96.957609","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 8","1985","1985-07-08",NA,"1985-07-08","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  98.899556"
"556",NA,"0.305562754","0.1625580"," 101.137422","  98.899556","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 9","1985","1985-07-09",NA,"1985-07-09","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0"," 101.137422"
"557",NA,"0.305562754","0.1625580","  93.364335"," 101.137422","1","0","0","0","0",NA,NA,"0",NA,NA," 7","10","1985","1985-07-10",NA,"1985-07-10","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  93.364335"
"558",NA,"0.305562754","0.1625580","  85.126100","  93.364335","1","0","0","0","0",NA,NA,"0",NA,NA," 7","11","1985","1985-07-11",NA,"1985-07-11","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  85.126100"
"559",NA,"0.305562754","0.1625580","  80.096456","  85.126100","1","0","0","0","0",NA,NA,"0",NA,NA," 7","12","1985","1985-07-12",NA,"1985-07-12","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  80.096456"
"560",NA,"0.305562754","0.1625580","  75.302782","  80.096456","1","0","0","0","0",NA,NA,"0",NA,NA," 7","13","1985","1985-07-13",NA,"1985-07-13","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  75.302782"
"561",NA,"0.305562754","0.1625580","  72.695571","  75.302782","1","0","0","0","0",NA,NA,"0",NA,NA," 7","14","1985","1985-07-14",NA,"1985-07-14","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  72.695571"
"562",NA,"0.305562754","0.1625580","  69.351374","  72.695571","1","0","0","0","0",NA,NA,"0",NA,NA," 7","15","1985","1985-07-15",NA,"1985-07-15","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0","  69.351374"
"563",NA,"0.305562754","0.1625580","  66.550946","  69.351374","1","0","0","0","0",NA,NA,"0",NA,NA," 7","16","1985","1985-07-16",NA,"1985-07-16","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0","  66.550946"
"564",NA,"0.305562754","0.1625580","  63.856968","  66.550946","1","0","0","0","0",NA,NA,"0",NA,NA," 7","17","1985","1985-07-17",NA,"1985-07-17","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0","  63.856968"
