"hydroid","Well","Date","Value","Parameter","varkey"
"58884","FROM ROANOKE RIVER","2008/04/01","821.795","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2008/04/01","27.3931666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2008/03/01","534.64","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2008/03/01","17.2464516129032","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2008/02/01","18.058275862069","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2008/02/01","523.69","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2008/01/01","2.01193548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2008/01/01","62.37","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2008/01/01","2,981.225","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2007/12/01","117.7","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/12/01","3.79677419354839","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/11/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/11/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/10/01","7.18709677419355","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/10/01","222.8","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/09/01","11.2","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/09/01","0.373333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/08/01","0.212903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/08/01","6.6","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/07/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/07/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/06/01","61.7","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/06/01","2.05666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/05/01","7.95161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/05/01","246.5","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/04/01","305.9","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/04/01","10.1966666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/03/01","574.4","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/03/01","18.5290322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/02/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2007/02/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/01/01","1,914.76","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2007/01/01","11.8696774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2007/01/01","367.96","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/12/01","215.9","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/12/01","6.96451612903226","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/11/01","575.654","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/11/01","19.1884666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/10/01","17.6421935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/10/01","546.908","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/09/01","293.033","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/09/01","9.76776666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/08/01","4.11","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/08/01","0.13258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/07/01","910.812","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/07/01","29.3810322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/06/01","77.888","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/06/01","2.59626666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/05/01","120.191","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/05/01","3.87712903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/04/01","14.0999","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/04/01","422.997","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/03/01","4.83548387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/03/01","149.9","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/02/01","9.60464285714286","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/02/01","268.93","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2006/01/01","4,346.619","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2006/01/01","24.5256774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2006/01/01","760.296","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/12/01","28.8441935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/12/01","894.17","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/11/01","55.76","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/11/01","1.85866666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/10/01","213.4","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/10/01","6.88387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/09/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/09/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/08/01","39.19","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/08/01","1.2641935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/07/01","163.29","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/07/01","5.26741935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/06/01","8.39666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/06/01","251.9","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/05/01","14.3312903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/05/01","444.27","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/04/01","391.19","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/04/01","13.0396666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/03/01","9.33354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/03/01","289.34","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/02/01","319.57","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/02/01","11.4132142857143","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/01/01","12.7370967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2005/01/01","394.85","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2005/01/01","3,456.93","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2004/12/01","10.9548387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/12/01","339.6","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/11/01","10.2766666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/11/01","308.3","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/10/01","565.3","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/10/01","18.2354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/09/01","14.7833333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/09/01","443.5","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/08/01","33.1","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/08/01","1.06774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/07/01","10.4","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/07/01","322.4","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/06/01","8.77333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/06/01","263.2","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/05/01","340.6","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/05/01","10.9870967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/04/01","10.5733333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/04/01","317.2","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/03/01","533.3","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/03/01","17.2032258064516","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/02/01","383.3","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/02/01","13.2172413793103","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2004/01/01","322.2","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2004/01/01","4,172","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2004/01/01","10.3935483870968","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/12/01","396.6","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/12/01","12.7935483870968","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/11/01","11.5666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/11/01","347","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/10/01","431.3","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/10/01","13.9129032258065","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/09/01","277.2","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/09/01","9.24","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/08/01","464","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/08/01","14.9677419354839","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/07/01","333","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/07/01","10.741935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/06/01","8.58","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/06/01","257.4","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/05/01","9.84838709677419","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/05/01","305.3","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/04/01","12.9066666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/04/01","387.2","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/03/01","10.6161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/03/01","329.1","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/02/01","7.675","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/02/01","214.9","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/01/01","6.59354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2003/01/01","204.4","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2003/01/01","3,947.4","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2002/12/01","0.993870967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/12/01","30.81","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/11/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/11/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/10/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/10/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/09/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/09/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/08/01","82.84","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/08/01","2.67225806451613","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/07/01","226.43","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/07/01","7.3041935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/06/01","24.967","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/06/01","749.01","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/05/01","679.85","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/05/01","21.9306451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/04/01","34.987","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/04/01","1,049.61","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/03/01","20.7012903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/03/01","641.74","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/02/01","231.93","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2002/02/01","8.28321428571429","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/01/01","3,895.68","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2002/01/01","6.56322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2002/01/01","203.46","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/12/01","30.81","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/12/01","0.993870967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/11/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/11/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/10/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/10/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/09/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/09/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/08/01","2.67225806451613","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/08/01","82.84","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/07/01","7.3041935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/07/01","226.43","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/06/01","749.01","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/06/01","24.967","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/05/01","21.9306451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/05/01","679.85","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/04/01","1,049.61","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/04/01","34.987","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/03/01","641.74","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/03/01","20.7012903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/02/01","231.93","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2001/02/01","8.28321428571429","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/01/01","3,895.68","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2001/01/01","6.56322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2001/01/01","203.46","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/12/01","50.24","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/12/01","1.62064516129032","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/11/01","0.430333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/11/01","12.91","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/10/01","5.63","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/10/01","0.181612903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/09/01","325.89","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/09/01","10.863","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/08/01","3.71258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/08/01","115.09","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/07/01","3.92387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/07/01","121.64","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/06/01","4.05766666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/06/01","121.73","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/05/01","329.93","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/05/01","10.6429032258065","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/04/01","6.91366666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/04/01","207.41","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/03/01","956.33","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/03/01","30.8493548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/02/01","21.0748275862069","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/02/01","611.17","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","2000/01/01","10.0222580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","2000/01/01","3,168.66","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","2000/01/01","310.69","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/12/01","8.41967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/12/01","261.01","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/11/01","2.012","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/11/01","60.36","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/10/01","230.85","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/10/01","7.44677419354839","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/09/01","518.95","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/09/01","17.2983333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/08/01","2.39096774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/08/01","74.12","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/07/01","71.67","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/07/01","2.31193548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/06/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/06/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/05/01","109.81","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/05/01","3.54225806451613","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/04/01","281.46","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/04/01","9.382","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/03/01","1,026.25","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/03/01","33.1048387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/02/01","509.65","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/02/01","18.2017857142857","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1999/01/01","176.39","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1999/01/01","3,320.52","Withdrawal in MGY","wd_mgy"
"58884","FROM ROANOKE RIVER","1999/01/01","5.69","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/12/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/12/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/11/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/11/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/10/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/10/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/09/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/09/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/08/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/08/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/07/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/07/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/06/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/06/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/05/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
"58884","FROM ROANOKE RIVER","1998/05/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/04/01","0","Water withdrawal in Million gallons Per Day","wl_mgd"
"58884","FROM ROANOKE RIVER","1998/04/01","0","Monthly withdrawal in millions of gallons","wd_mgm"
