"","name","description","componentid","subshedid","dt","month","day","year","thisdate","time","timestamp","run_mode","season","area_sqmi","wd_upstream_mgd","ps_upstream_mgd","Qreach","Qlake","imp_off","wd_mgd","ps_mgd","ps_trib_mgd","wd_trib_mgd","Qup","ps_cumulative_mgd","wd_cumulative_mgd","flow_mode","week","Listen.on.Parent","Send.to.Children","Send.to.Parent","Listen.to.Children","Qout"
"5054",NA,NA,"0",NA,NA,"11"," 1","1997","1997-11-01",NA,"1997-11-01","2",NA,"255.3879","0","0","  52.922536","  58.604722","1","1.316961e-01","0.2092597","0","0","  24.2250890","0.2092597","0.131696051","0","44","0","0","0","0","  52.922536"
"5055",NA,NA,"0",NA,NA,"11"," 2","1997","1997-11-02",NA,"1997-11-02","2",NA,"255.3879","0","0","  68.491354","  52.922536","1","3.232351e-02","0.2092597","0","0","  29.5039577","0.2092597","0.032323511","0","44","0","0","0","0","  68.491354"
"5056",NA,NA,"0",NA,NA,"11"," 3","1997","1997-11-03",NA,"1997-11-03","2",NA,"255.3879","0","0"," 107.750082","  68.491354","1","3.232351e-02","0.2092597","0","0","  47.3864544","0.2092597","0.032323511","0","45","0","0","0","0"," 107.750082"
"5057",NA,NA,"0",NA,NA,"11"," 4","1997","1997-11-04",NA,"1997-11-04","2",NA,"255.3879","0","0"," 114.270218"," 107.750082","1","3.232351e-02","0.2092597","0","0","  53.5748773","0.2092597","0.032323511","0","45","0","0","0","0"," 114.270218"
"5058",NA,NA,"0",NA,NA,"11"," 5","1997","1997-11-05",NA,"1997-11-05","2",NA,"255.3879","0","0"," 102.082389"," 114.270218","1","3.232351e-02","0.2092597","0","0","  45.3096924","0.2092597","0.032323511","0","45","0","0","0","0"," 102.082389"
"5059",NA,NA,"0",NA,NA,"11"," 6","1997","1997-11-06",NA,"1997-11-06","2",NA,"255.3879","0","0","  97.268299"," 102.082389","1","3.232351e-02","0.2092597","0","0","  41.8820971","0.2092597","0.032323511","0","45","0","0","0","0","  97.268299"
"5060",NA,NA,"0",NA,NA,"11"," 7","1997","1997-11-07",NA,"1997-11-07","2",NA,"255.3879","0","0","  88.336971","  97.268299","1","3.232351e-02","0.2092597","0","0","  39.6395170","0.2092597","0.032323511","0","45","0","0","0","0","  88.336971"
"5061",NA,NA,"0",NA,NA,"11"," 8","1997","1997-11-08",NA,"1997-11-08","2",NA,"255.3879","0","0","  84.439170","  88.336971","1","3.232351e-02","0.2092597","0","0","  38.5113651","0.2092597","0.032323511","0","45","0","0","0","0","  84.439170"
"5062",NA,NA,"0",NA,NA,"11"," 9","1997","1997-11-09",NA,"1997-11-09","2",NA,"255.3879","0","0","  83.406859","  84.439170","1","3.232351e-02","0.2092597","0","0","  38.3705065","0.2092597","0.032323511","0","45","0","0","0","0","  83.406859"
"5063",NA,NA,"0",NA,NA,"11","10","1997","1997-11-10",NA,"1997-11-10","2",NA,"255.3879","0","0","  83.681917","  83.406859","1","3.232351e-02","0.2092597","0","0","  37.9923085","0.2092597","0.032323511","0","46","0","0","0","0","  83.681917"
"5064",NA,NA,"0",NA,NA,"11","11","1997","1997-11-11",NA,"1997-11-11","2",NA,"255.3879","0","0","  81.867323","  83.681917","1","3.232351e-02","0.2092597","0","0","  36.9074018","0.2092597","0.032323511","0","46","0","0","0","0","  81.867323"
"5065",NA,NA,"0",NA,NA,"11","12","1997","1997-11-12",NA,"1997-11-12","2",NA,"255.3879","0","0","  78.848508","  81.867323","1","3.232351e-02","0.2092597","0","0","  35.5890810","0.2092597","0.032323511","0","46","0","0","0","0","  78.848508"
"5066",NA,NA,"0",NA,NA,"11","13","1997","1997-11-13",NA,"1997-11-13","2",NA,"255.3879","0","0","  76.330618","  78.848508","1","3.232351e-02","0.2092597","0","0","  34.3099522","0.2092597","0.032323511","0","46","0","0","0","0","  76.330618"
"5067",NA,NA,"0",NA,NA,"11","14","1997","1997-11-14",NA,"1997-11-14","2",NA,"255.3879","0","0","  73.910664","  76.330618","1","3.232351e-02","0.2092597","0","0","  33.1551852","0.2092597","0.032323511","0","46","0","0","0","0","  73.910664"
"5068",NA,NA,"0",NA,NA,"11","15","1997","1997-11-15",NA,"1997-11-15","2",NA,"255.3879","0","0","  82.544566","  73.910664","1","3.232351e-02","0.2092597","0","0","  35.7212626","0.2092597","0.032323511","0","46","0","0","0","0","  82.544566"
"5069",NA,NA,"0",NA,NA,"11","16","1997","1997-11-16",NA,"1997-11-16","2",NA,"255.3879","0","0","  86.368647","  82.544566","1","3.232351e-02","0.2092597","0","0","  38.3964569","0.2092597","0.032323511","0","46","0","0","0","0","  86.368647"
"5070",NA,NA,"0",NA,NA,"11","17","1997","1997-11-17",NA,"1997-11-17","2",NA,"255.3879","0","0","  80.880956","  86.368647","1","3.232351e-02","0.2092597","0","0","  37.3600928","0.2092597","0.032323511","0","47","0","0","0","0","  80.880956"
"5071",NA,NA,"0",NA,NA,"11","18","1997","1997-11-18",NA,"1997-11-18","2",NA,"255.3879","0","0","  80.223233","  80.880956","1","3.232351e-02","0.2092597","0","0","  36.1574982","0.2092597","0.032323511","0","47","0","0","0","0","  80.223233"
"5072",NA,NA,"0",NA,NA,"11","19","1997","1997-11-19",NA,"1997-11-19","2",NA,"255.3879","0","0","  77.578661","  80.223233","1","3.232351e-02","0.2092597","0","0","  34.8188038","0.2092597","0.032323511","0","47","0","0","0","0","  77.578661"
"5073",NA,NA,"0",NA,NA,"11","20","1997","1997-11-20",NA,"1997-11-20","2",NA,"255.3879","0","0","  75.013180","  77.578661","1","3.232351e-02","0.2092597","0","0","  33.5659086","0.2092597","0.032323511","0","47","0","0","0","0","  75.013180"
"5074",NA,NA,"0",NA,NA,"11","21","1997","1997-11-21",NA,"1997-11-21","2",NA,"255.3879","0","0","  72.522242","  75.013180","1","3.232351e-02","0.2092597","0","0","  32.3879070","0.2092597","0.032323511","0","47","0","0","0","0","  72.522242"
"5075",NA,NA,"0",NA,NA,"11","22","1997","1997-11-22",NA,"1997-11-22","2",NA,"255.3879","0","0","  70.333775","  72.522242","1","3.232351e-02","0.2092597","0","0","  31.3819385","0.2092597","0.032323511","0","47","0","0","0","0","  70.333775"
"5076",NA,NA,"0",NA,NA,"11","23","1997","1997-11-23",NA,"1997-11-23","2",NA,"255.3879","0","0"," 115.573388","  70.333775","1","3.232351e-02","0.2092597","0","0","  49.5166740","0.2092597","0.032323511","0","47","0","0","0","0"," 115.573388"
"5077",NA,NA,"0",NA,NA,"11","24","1997","1997-11-24",NA,"1997-11-24","2",NA,"255.3879","0","0"," 137.847875"," 115.573388","1","3.232351e-02","0.2092597","0","0","  60.2285883","0.2092597","0.032323511","0","48","0","0","0","0"," 137.847875"
"5078",NA,NA,"0",NA,NA,"11","25","1997","1997-11-25",NA,"1997-11-25","2",NA,"255.3879","0","0"," 112.239581"," 137.847875","1","3.232351e-02","0.2092597","0","0","  46.9662687","0.2092597","0.032323511","0","48","0","0","0","0"," 112.239581"
"5079",NA,NA,"0",NA,NA,"11","26","1997","1997-11-26",NA,"1997-11-26","2",NA,"255.3879","0","0"," 105.329152"," 112.239581","1","3.232351e-02","0.2092597","0","0","  42.2064316","0.2092597","0.032323511","0","48","0","0","0","0"," 105.329152"
"5080",NA,NA,"0",NA,NA,"11","27","1997","1997-11-27",NA,"1997-11-27","2",NA,"255.3879","0","0","  91.454441"," 105.329152","1","3.232351e-02","0.2092597","0","0","  39.2873144","0.2092597","0.032323511","0","48","0","0","0","0","  91.454441"
"5081",NA,NA,"0",NA,NA,"11","28","1997","1997-11-28",NA,"1997-11-28","2",NA,"255.3879","0","0","  85.487449","  91.454441","1","3.232351e-02","0.2092597","0","0","  37.2726911","0.2092597","0.032323511","0","48","0","0","0","0","  85.487449"
"5082",NA,NA,"0",NA,NA,"11","29","1997","1997-11-29",NA,"1997-11-29","2",NA,"255.3879","0","0","  81.141963","  85.487449","1","3.232351e-02","0.2092597","0","0","  35.6947030","0.2092597","0.032323511","0","48","0","0","0","0","  81.141963"
"5083",NA,NA,"0",NA,NA,"11","30","1997","1997-11-30",NA,"1997-11-30","2",NA,"255.3879","0","0","  77.796316","  81.141963","1","3.232351e-02","0.2092597","0","0","  34.3256273","0.2092597","0.032323511","0","48","0","0","0","0","  77.796316"
"5084",NA,NA,"0",NA,NA,"12"," 1","1997","1997-12-01",NA,"1997-12-01","2",NA,"255.3879","0","0","  74.912148","  77.796316","1","3.232351e-02","0.2473417","0","0","  33.0570456","0.2473417","0.032323511","0","49","0","0","0","0","  74.912148"
"5085",NA,NA,"0",NA,NA,"12"," 2","1997","1997-12-02",NA,"1997-12-02","2",NA,"255.3879","0","0","  82.075618","  74.912148","1","3.532610e-03","0.2473417","0","0","  35.3192026","0.2473417","0.003532610","0","49","0","0","0","0","  82.075618"
"5086",NA,NA,"0",NA,NA,"12"," 3","1997","1997-12-03",NA,"1997-12-03","2",NA,"255.3879","0","0","  85.348316","  82.075618","1","3.532610e-03","0.2473417","0","0","  36.8249587","0.2473417","0.003532610","0","49","0","0","0","0","  85.348316"
"5087",NA,NA,"0",NA,NA,"12"," 4","1997","1997-12-04",NA,"1997-12-04","2",NA,"255.3879","0","0","  79.878813","  85.348316","1","3.532610e-03","0.2473417","0","0","  34.5726903","0.2473417","0.003532610","0","49","0","0","0","0","  79.878813"
"5088",NA,NA,"0",NA,NA,"12"," 5","1997","1997-12-05",NA,"1997-12-05","2",NA,"255.3879","0","0","  78.435567","  79.878813","1","3.532610e-03","0.2473417","0","0","  33.5641866","0.2473417","0.003532610","0","49","0","0","0","0","  78.435567"
"5089",NA,NA,"0",NA,NA,"12"," 6","1997","1997-12-06",NA,"1997-12-06","2",NA,"255.3879","0","0","  77.648868","  78.435567","1","3.532610e-03","0.2473417","0","0","  33.6113584","0.2473417","0.003532610","0","49","0","0","0","0","  77.648868"
"5090",NA,NA,"0",NA,NA,"12"," 7","1997","1997-12-07",NA,"1997-12-07","2",NA,"255.3879","0","0","  76.430597","  77.648868","1","3.532610e-03","0.2473417","0","0","  33.0616262","0.2473417","0.003532610","0","49","0","0","0","0","  76.430597"
"5091",NA,NA,"0",NA,NA,"12"," 8","1997","1997-12-08",NA,"1997-12-08","2",NA,"255.3879","0","0","  73.646458","  76.430597","1","3.532610e-03","0.2473417","0","0","  31.6569819","0.2473417","0.003532610","0","50","0","0","0","0","  73.646458"
"5092",NA,NA,"0",NA,NA,"12"," 9","1997","1997-12-09",NA,"1997-12-09","2",NA,"255.3879","0","0","  71.465918","  73.646458","1","3.532610e-03","0.2473417","0","0","  30.5168404","0.2473417","0.003532610","0","50","0","0","0","0","  71.465918"
"5093",NA,NA,"0",NA,NA,"12","10","1997","1997-12-10",NA,"1997-12-10","2",NA,"255.3879","0","0","  69.074554","  71.465918","1","3.532610e-03","0.2473417","0","0","  29.4822184","0.2473417","0.003532610","0","50","0","0","0","0","  69.074554"
"5094",NA,NA,"0",NA,NA,"12","11","1997","1997-12-11",NA,"1997-12-11","2",NA,"255.3879","0","0","  71.102048","  69.074554","1","3.532610e-03","0.2473417","0","0","  30.0750030","0.2473417","0.003532610","0","50","0","0","0","0","  71.102048"
"5095",NA,NA,"0",NA,NA,"12","12","1997","1997-12-12",NA,"1997-12-12","2",NA,"255.3879","0","0","  75.493018","  71.102048","1","3.532610e-03","0.2473417","0","0","  32.1955353","0.2473417","0.003532610","0","50","0","0","0","0","  75.493018"
"5096",NA,NA,"0",NA,NA,"12","13","1997","1997-12-13",NA,"1997-12-13","2",NA,"255.3879","0","0","  75.676087","  75.493018","1","3.532610e-03","0.2473417","0","0","  33.2002860","0.2473417","0.003532610","0","50","0","0","0","0","  75.676087"
"5097",NA,NA,"0",NA,NA,"12","14","1997","1997-12-14",NA,"1997-12-14","2",NA,"255.3879","0","0","  74.729512","  75.676087","1","3.532610e-03","0.2473417","0","0","  32.4997808","0.2473417","0.003532610","0","50","0","0","0","0","  74.729512"
"5098",NA,NA,"0",NA,NA,"12","15","1997","1997-12-15",NA,"1997-12-15","2",NA,"255.3879","0","0","  73.383775","  74.729512","1","3.532610e-03","0.2473417","0","0","  31.1187878","0.2473417","0.003532610","0","51","0","0","0","0","  73.383775"
"5099",NA,NA,"0",NA,NA,"12","16","1997","1997-12-16",NA,"1997-12-16","2",NA,"255.3879","0","0","  70.648288","  73.383775","1","3.532610e-03","0.2473417","0","0","  29.8462718","0.2473417","0.003532610","0","51","0","0","0","0","  70.648288"
"5100",NA,NA,"0",NA,NA,"12","17","1997","1997-12-17",NA,"1997-12-17","2",NA,"255.3879","0","0","  68.127151","  70.648288","1","3.532610e-03","0.2473417","0","0","  28.7635657","0.2473417","0.003532610","0","51","0","0","0","0","  68.127151"
"5101",NA,NA,"0",NA,NA,"12","18","1997","1997-12-18",NA,"1997-12-18","2",NA,"255.3879","0","0","  65.859145","  68.127151","1","3.532610e-03","0.2473417","0","0","  27.7788351","0.2473417","0.003532610","0","51","0","0","0","0","  65.859145"
"5102",NA,NA,"0",NA,NA,"12","19","1997","1997-12-19",NA,"1997-12-19","2",NA,"255.3879","0","0","  63.804975","  65.859145","1","3.532610e-03","0.2473417","0","0","  26.8515806","0.2473417","0.003532610","0","51","0","0","0","0","  63.804975"
"5103",NA,NA,"0",NA,NA,"12","20","1997","1997-12-20",NA,"1997-12-20","2",NA,"255.3879","0","0","  61.844590","  63.804975","1","3.532610e-03","0.2473417","0","0","  25.9552857","0.2473417","0.003532610","0","51","0","0","0","0","  61.844590"
"5104",NA,NA,"0",NA,NA,"12","21","1997","1997-12-21",NA,"1997-12-21","2",NA,"255.3879","0","0","  59.926473","  61.844590","1","3.532610e-03","0.2473417","0","0","  25.0784197","0.2473417","0.003532610","0","51","0","0","0","0","  59.926473"
"5105",NA,NA,"0",NA,NA,"12","22","1997","1997-12-22",NA,"1997-12-22","2",NA,"255.3879","0","0","  58.035794","  59.926473","1","3.532610e-03","0.2473417","0","0","  24.2165695","0.2473417","0.003532610","0","52","0","0","0","0","  58.035794"
"5106",NA,NA,"0",NA,NA,"12","23","1997","1997-12-23",NA,"1997-12-23","2",NA,"255.3879","0","0","  68.410066","  58.035794","1","3.532610e-03","0.2473417","0","0","  27.7625566","0.2473417","0.003532610","0","52","0","0","0","0","  68.410066"
"5107",NA,NA,"0",NA,NA,"12","24","1997","1997-12-24",NA,"1997-12-24","2",NA,"255.3879","0","0","  85.264843","  68.410066","1","3.532610e-03","0.2473417","0","0","  35.8017648","0.2473417","0.003532610","0","52","0","0","0","0","  85.264843"
"5108",NA,NA,"0",NA,NA,"12","25","1997","1997-12-25",NA,"1997-12-25","2",NA,"255.3879","0","0","  87.729381","  85.264843","1","3.532610e-03","0.2473417","0","0","  39.0596350","0.2473417","0.003532610","0","52","0","0","0","0","  87.729381"
"5109",NA,NA,"0",NA,NA,"12","26","1997","1997-12-26",NA,"1997-12-26","2",NA,"255.3879","0","0"," 126.379965","  87.729381","1","3.532610e-03","0.2473417","0","0","  57.5317697","0.2473417","0.003532610","0","52","0","0","0","0"," 126.379965"
"5110",NA,NA,"0",NA,NA,"12","27","1997","1997-12-27",NA,"1997-12-27","2",NA,"255.3879","0","0"," 145.821777"," 126.379965","1","3.532610e-03","0.2473417","0","0","  65.5365357","0.2473417","0.003532610","0","52","0","0","0","0"," 145.821777"
"5111",NA,NA,"0",NA,NA,"12","28","1997","1997-12-28",NA,"1997-12-28","2",NA,"255.3879","0","0"," 126.778199"," 145.821777","1","3.532610e-03","0.2473417","0","0","  51.4263559","0.2473417","0.003532610","0","52","0","0","0","0"," 126.778199"
"5112",NA,NA,"0",NA,NA,"12","29","1997","1997-12-29",NA,"1997-12-29","2",NA,"255.3879","0","0"," 123.393329"," 126.778199","1","3.532610e-03","0.2473417","0","0","  50.1162024","0.2473417","0.003532610","0"," 1","0","0","0","0"," 123.393329"
"5113",NA,NA,"0",NA,NA,"12","30","1997","1997-12-30",NA,"1997-12-30","2",NA,"255.3879","0","0"," 111.317690"," 123.393329","1","3.532610e-03","0.2473417","0","0","  48.2042154","0.2473417","0.003532610","0"," 1","0","0","0","0"," 111.317690"
"5114",NA,NA,"0",NA,NA,"12","31","1997","1997-12-31",NA,"1997-12-31","2",NA,"255.3879","0","0"," 105.618392"," 111.317690","1","3.532610e-03","0.2473417","0","0","  45.1055637","0.2473417","0.003532610","0"," 1","0","0","0","0"," 105.618392"
"5115",NA,NA,"0",NA,NA," 1"," 1","1998","1998-01-01",NA,"1998-01-01","2",NA,"255.3879","0","0","  99.601657"," 105.618392","1","3.532610e-03","0.1973723","0","0","  42.8625327","0.1973723","0.003532610","0"," 1","0","0","0","0","  99.601657"
"5116",NA,NA,"0",NA,NA," 1"," 2","1998","1998-01-02",NA,"1998-01-02","2",NA,"255.3879","0","0","  94.876788","  99.601657","1","3.544086e-05","0.1973723","0","0","  41.2105297","0.1973723","0.003532610","0"," 1","0","0","0","0","  94.876788"
"5117",NA,NA,"0",NA,NA," 1"," 3","1998","1998-01-03",NA,"1998-01-03","2",NA,"255.3879","0","0","  92.882459","  94.876788","1","3.544086e-05","0.1973723","0","0","  41.2950390","0.1973723","0.003532610","0"," 1","0","0","0","0","  92.882459"
"5118",NA,NA,"0",NA,NA," 1"," 4","1998","1998-01-04",NA,"1998-01-04","2",NA,"255.3879","0","0"," 102.292667","  92.882459","1","3.544086e-05","0.1973723","0","0","  45.5652154","0.1973723","0.003532610","0"," 1","0","0","0","0"," 102.292667"
"5119",NA,NA,"0",NA,NA," 1"," 5","1998","1998-01-05",NA,"1998-01-05","2",NA,"255.3879","0","0"," 128.138789"," 102.292667","1","3.544086e-05","0.1973723","0","0","  55.5741246","0.1973723","0.003532610","0"," 2","0","0","0","0"," 128.138789"
"5120",NA,NA,"0",NA,NA," 1"," 6","1998","1998-01-06",NA,"1998-01-06","2",NA,"255.3879","0","0"," 153.010060"," 128.138789","1","3.544086e-05","0.1973723","0","0","  65.9190885","0.1973723","0.003532610","0"," 2","0","0","0","0"," 153.010060"
"5121",NA,NA,"0",NA,NA," 1"," 7","1998","1998-01-07",NA,"1998-01-07","2",NA,"255.3879","0","0"," 164.360772"," 153.010060","1","3.544086e-05","0.1973723","0","0","  70.0319270","0.1973723","0.003532610","0"," 2","0","0","0","0"," 164.360772"
"5122",NA,NA,"0",NA,NA," 1"," 8","1998","1998-01-08",NA,"1998-01-08","2",NA,"255.3879","0","0"," 184.021287"," 164.360772","1","3.544086e-05","0.1973723","0","0","  78.2932674","0.1973723","0.003532610","0"," 2","0","0","0","0"," 184.021287"
"5123",NA,NA,"0",NA,NA," 1"," 9","1998","1998-01-09",NA,"1998-01-09","2",NA,"255.3879","0","0","2147.477752"," 184.021287","1","3.544086e-05","0.1973723","0","0","1118.9637884","0.1973723","0.003532610","0"," 2","0","0","0","0","2147.477752"
"5124",NA,NA,"0",NA,NA," 1","10","1998","1998-01-10",NA,"1998-01-10","2",NA,"255.3879","0","0","2565.799379","2147.477752","1","3.544086e-05","0.1973723","0","0","1095.2271629","0.1973723","0.003532610","0"," 2","0","0","0","0","2565.799379"
"5125",NA,NA,"0",NA,NA," 1","11","1998","1998-01-11",NA,"1998-01-11","2",NA,"255.3879","0","0","1303.514372","2565.799379","1","3.544086e-05","0.1973723","0","0"," 216.8425783","0.1973723","0.003532610","0"," 2","0","0","0","0","1303.514372"
"5126",NA,NA,"0",NA,NA," 1","12","1998","1998-01-12",NA,"1998-01-12","2",NA,"255.3879","0","0"," 901.932330","1303.514372","1","3.544086e-05","0.1973723","0","0"," 281.6312461","0.1973723","0.003532610","0"," 3","0","0","0","0"," 901.932330"
"5127",NA,NA,"0",NA,NA," 1","13","1998","1998-01-13",NA,"1998-01-13","2",NA,"255.3879","0","0"," 354.929513"," 901.932330","1","3.544086e-05","0.1973723","0","0"," 163.8339106","0.1973723","0.003532610","0"," 3","0","0","0","0"," 354.929513"
"5128",NA,NA,"0",NA,NA," 1","14","1998","1998-01-14",NA,"1998-01-14","2",NA,"255.3879","0","0"," 467.452977"," 354.929513","1","3.544086e-05","0.1973723","0","0"," 169.0302923","0.1973723","0.003532610","0"," 3","0","0","0","0"," 467.452977"
"5129",NA,NA,"0",NA,NA," 1","15","1998","1998-01-15",NA,"1998-01-15","2",NA,"255.3879","0","0"," 337.934163"," 467.452977","1","3.544086e-05","0.1973723","0","0"," 161.3356149","0.1973723","0.003532610","0"," 3","0","0","0","0"," 337.934163"
"5130",NA,NA,"0",NA,NA," 1","16","1998","1998-01-16",NA,"1998-01-16","2",NA,"255.3879","0","0"," 344.385139"," 337.934163","1","3.544086e-05","0.1973723","0","0"," 143.1350840","0.1973723","0.003532610","0"," 3","0","0","0","0"," 344.385139"
"5131",NA,NA,"0",NA,NA," 1","17","1998","1998-01-17",NA,"1998-01-17","2",NA,"255.3879","0","0","1250.903499"," 344.385139","1","3.544086e-05","0.1973723","0","0"," 591.1531262","0.1973723","0.003532610","0"," 3","0","0","0","0","1250.903499"
"5132",NA,NA,"0",NA,NA," 1","18","1998","1998-01-18",NA,"1998-01-18","2",NA,"255.3879","0","0","1309.428653","1250.903499","1","3.544086e-05","0.1973723","0","0"," 549.8914368","0.1973723","0.003532610","0"," 3","0","0","0","0","1309.428653"
"5133",NA,NA,"0",NA,NA," 1","19","1998","1998-01-19",NA,"1998-01-19","2",NA,"255.3879","0","0"," 670.629997","1309.428653","1","3.544086e-05","0.1973723","0","0"," 157.1483935","0.1973723","0.003532610","0"," 4","0","0","0","0"," 670.629997"
"5134",NA,NA,"0",NA,NA," 1","20","1998","1998-01-20",NA,"1998-01-20","2",NA,"255.3879","0","0"," 556.257190"," 670.629997","1","3.544086e-05","0.1973723","0","0"," 198.4778746","0.1973723","0.003532610","0"," 4","0","0","0","0"," 556.257190"
"5135",NA,NA,"0",NA,NA," 1","21","1998","1998-01-21",NA,"1998-01-21","2",NA,"255.3879","0","0"," 330.029051"," 556.257190","1","3.544086e-05","0.1973723","0","0"," 162.2805422","0.1973723","0.003532610","0"," 4","0","0","0","0"," 330.029051"
"5136",NA,NA,"0",NA,NA," 1","22","1998","1998-01-22",NA,"1998-01-22","2",NA,"255.3879","0","0"," 383.572336"," 330.029051","1","3.544086e-05","0.1973723","0","0"," 155.7970933","0.1973723","0.003532610","0"," 4","0","0","0","0"," 383.572336"
"5137",NA,NA,"0",NA,NA," 1","23","1998","1998-01-23",NA,"1998-01-23","2",NA,"255.3879","0","0"," 325.928781"," 383.572336","1","3.544086e-05","0.1973723","0","0"," 147.6454848","0.1973723","0.003532610","0"," 4","0","0","0","0"," 325.928781"
"5138",NA,NA,"0",NA,NA," 1","24","1998","1998-01-24",NA,"1998-01-24","2",NA,"255.3879","0","0"," 527.142221"," 325.928781","1","3.544086e-05","0.1973723","0","0"," 221.7159831","0.1973723","0.003532610","0"," 4","0","0","0","0"," 527.142221"
"5139",NA,NA,"0",NA,NA," 1","25","1998","1998-01-25",NA,"1998-01-25","2",NA,"255.3879","0","0"," 609.286460"," 527.142221","1","3.544086e-05","0.1973723","0","0"," 258.0722262","0.1973723","0.003532610","0"," 4","0","0","0","0"," 609.286460"
"5140",NA,NA,"0",NA,NA," 1","26","1998","1998-01-26",NA,"1998-01-26","2",NA,"255.3879","0","0"," 525.951946"," 609.286460","1","3.544086e-05","0.1973723","0","0"," 217.1615471","0.1973723","0.003532610","0"," 5","0","0","0","0"," 525.951946"
"5141",NA,NA,"0",NA,NA," 1","27","1998","1998-01-27",NA,"1998-01-27","2",NA,"255.3879","0","0"," 501.258863"," 525.951946","1","3.544086e-05","0.1973723","0","0"," 212.1528720","0.1973723","0.003532610","0"," 5","0","0","0","0"," 501.258863"
"5142",NA,NA,"0",NA,NA," 1","28","1998","1998-01-28",NA,"1998-01-28","2",NA,"255.3879","0","0"," 440.205157"," 501.258863","1","3.544086e-05","0.1973723","0","0"," 190.4540060","0.1973723","0.003532610","0"," 5","0","0","0","0"," 440.205157"
"5143",NA,NA,"0",NA,NA," 1","29","1998","1998-01-29",NA,"1998-01-29","2",NA,"255.3879","0","0"," 861.136579"," 440.205157","1","3.544086e-05","0.1973723","0","0"," 359.3174715","0.1973723","0.003532610","0"," 5","0","0","0","0"," 861.136579"
"5144",NA,NA,"0",NA,NA," 1","30","1998","1998-01-30",NA,"1998-01-30","2",NA,"255.3879","0","0","1290.081882"," 861.136579","1","3.544086e-05","0.1973723","0","0"," 562.5052762","0.1973723","0.003532610","0"," 5","0","0","0","0","1290.081882"
"5145",NA,NA,"0",NA,NA," 1","31","1998","1998-01-31",NA,"1998-01-31","2",NA,"255.3879","0","0","1261.013825","1290.081882","1","3.544086e-05","0.1973723","0","0"," 471.0548057","0.1973723","0.003532610","0"," 5","0","0","0","0","1261.013825"
"5146",NA,NA,"0",NA,NA," 2"," 1","1998","1998-02-01",NA,"1998-02-01","2",NA,"255.3879","0","0","1087.471350","1261.013825","1","3.544086e-05","0.1834237","0","0"," 359.1411003","0.1834237","0.003532610","0"," 5","0","0","0","0","1087.471350"
"5147",NA,NA,"0",NA,NA," 2"," 2","1998","1998-02-02",NA,"1998-02-02","2",NA,"255.3879","0","0"," 799.579020","1087.471350","1","3.923810e-05","0.1834237","0","0"," 288.8311208","0.1834237","0.003532610","0"," 6","0","0","0","0"," 799.579020"
"5148",NA,NA,"0",NA,NA," 2"," 3","1998","1998-02-03",NA,"1998-02-03","2",NA,"255.3879","0","0"," 647.408212"," 799.579020","1","3.923810e-05","0.1834237","0","0"," 240.4734775","0.1834237","0.003532610","0"," 6","0","0","0","0"," 647.408212"
"5149",NA,NA,"0",NA,NA," 2"," 4","1998","1998-02-04",NA,"1998-02-04","2",NA,"255.3879","0","0"," 559.320077"," 647.408212","1","3.923810e-05","0.1834237","0","0"," 227.9788528","0.1834237","0.003532610","0"," 6","0","0","0","0"," 559.320077"
"5150",NA,NA,"0",NA,NA," 2"," 5","1998","1998-02-05",NA,"1998-02-05","2",NA,"255.3879","0","0"," 979.808441"," 559.320077","1","3.923810e-05","0.1834237","0","0"," 581.1651300","0.1834237","0.003532610","0"," 6","0","0","0","0"," 979.808441"
"5151",NA,NA,"0",NA,NA," 2"," 6","1998","1998-02-06",NA,"1998-02-06","2",NA,"255.3879","0","0","1643.568957"," 979.808441","1","3.923810e-05","0.1834237","0","0","1058.4535121","0.1834237","0.003532610","0"," 6","0","0","0","0","1643.568957"
"5152",NA,NA,"0",NA,NA," 2"," 7","1998","1998-02-07",NA,"1998-02-07","2",NA,"255.3879","0","0","1927.129514","1643.568957","1","3.923810e-05","0.1834237","0","0"," 796.6097665","0.1834237","0.003532610","0"," 6","0","0","0","0","1927.129514"
"5153",NA,NA,"0",NA,NA," 2"," 8","1998","1998-02-08",NA,"1998-02-08","2",NA,"255.3879","0","0","1593.553829","1927.129514","1","3.923810e-05","0.1834237","0","0"," 481.9238077","0.1834237","0.003532610","0"," 6","0","0","0","0","1593.553829"
"5154",NA,NA,"0",NA,NA," 2"," 9","1998","1998-02-09",NA,"1998-02-09","2",NA,"255.3879","0","0","1034.433887","1593.553829","1","3.923810e-05","0.1834237","0","0"," 387.6436981","0.1834237","0.003532610","0"," 7","0","0","0","0","1034.433887"
"5155",NA,NA,"0",NA,NA," 2","10","1998","1998-02-10",NA,"1998-02-10","2",NA,"255.3879","0","0"," 847.400196","1034.433887","1","3.923810e-05","0.1834237","0","0"," 327.6260831","0.1834237","0.003532610","0"," 7","0","0","0","0"," 847.400196"
"5156",NA,NA,"0",NA,NA," 2","11","1998","1998-02-11",NA,"1998-02-11","2",NA,"255.3879","0","0"," 735.601414"," 847.400196","1","3.923810e-05","0.1834237","0","0"," 313.8457071","0.1834237","0.003532610","0"," 7","0","0","0","0"," 735.601414"
