"hydroid","Well","Date","Value","Parameter","varkey"
"59963","NORTH FORK RIVANNA RIVER","1999/10/01","8.025","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/09/01","7.833","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/09/01","0.2611","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/08/01","8.922","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/08/01","0.287806451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/07/01","10.342","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/07/01","0.333612903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/06/01","0.3594","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/06/01","10.782","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/05/01","0.242903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/05/01","7.53","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/04/01","0.219866666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/04/01","6.596","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/03/01","5.257","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/03/01","0.16958064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/02/01","0.176607142857143","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1999/02/01","4.945","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/01/01","90.706","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1999/01/01","6.288","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1999/01/01","0.202838709677419","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/12/01","5.463","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/12/01","0.176225806451613","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/11/01","5.662","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/11/01","0.188733333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/10/01","6.694","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/10/01","0.215935483870968","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/09/01","0.2574","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/09/01","7.722","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/08/01","0.242096774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/08/01","7.505","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/07/01","7.658","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/07/01","0.247032258064516","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/06/01","0.2063","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/06/01","6.189","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/05/01","0.23541935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/05/01","7.298","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/04/01","0.216433333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/04/01","6.493","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/03/01","6.788","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/03/01","0.218967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/02/01","5.874","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/02/01","0.209785714285714","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/01/01","6.391","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1998/01/01","0.206161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1998/01/01","79.737","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1997/12/01","6.2","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/12/01","0.2","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/11/01","0.2155","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/11/01","6.465","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/10/01","2.558","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/10/01","0.0825161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/09/01","0.155733333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/09/01","4.672","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/08/01","8.493","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/08/01","0.273967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/07/01","7.537","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/07/01","0.243129032258065","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/06/01","0.2583","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/06/01","7.749","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/05/01","7.031","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/05/01","0.226806451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/04/01","7.116","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/04/01","0.2372","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/03/01","6.142","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/03/01","0.198129032258065","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/02/01","0.21175","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/02/01","5.929","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/01/01","6.391","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1997/01/01","0.206161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1997/01/01","76.283","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1996/12/01","5.601","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/12/01","0.180677419354839","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/11/01","0.1969","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/11/01","5.907","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/10/01","0.247548387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/10/01","7.674","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/09/01","7.895","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/09/01","0.263166666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/08/01","0.305064516129032","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/08/01","9.457","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/07/01","8.004","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/07/01","0.258193548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/06/01","7.869","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/06/01","0.2623","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/05/01","0.256806451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/05/01","7.961","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/04/01","6.624","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/04/01","0.2208","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/03/01","0.229354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/03/01","7.11","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/02/01","6.817","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/02/01","0.235068965517241","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1996/01/01","87.597","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1996/01/01","6.678","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1996/01/01","0.21541935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/12/01","0.209096774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/12/01","6.482","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/11/01","7.405","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/11/01","0.246833333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/10/01","0.232322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/10/01","7.202","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/09/01","8.362","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/09/01","0.278733333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/08/01","0.283258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/08/01","8.781","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/07/01","0.308129032258064","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/07/01","9.552","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/06/01","7.332","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/06/01","0.2444","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/05/01","6.754","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/05/01","0.217870967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/04/01","5.8","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/04/01","0.193333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/03/01","0.196354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/03/01","6.087","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/02/01","5.185","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/02/01","0.185178571428571","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1995/01/01","84.885","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1995/01/01","5.943","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1995/01/01","0.191709677419355","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/12/01","0.165","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/12/01","5.115","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/11/01","5.451","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/11/01","0.1817","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/10/01","5.43","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/10/01","0.175161290322581","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/09/01","0.186033333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/09/01","5.581","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/08/01","0.207032258064516","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/08/01","6.418","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/07/01","0.200838709677419","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/07/01","6.226","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/06/01","6.572","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/06/01","0.219066666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/05/01","0.200193548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/05/01","6.206","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/04/01","0.1937","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/04/01","5.811","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/03/01","6.491","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/03/01","0.209387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/02/01","5.172","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1994/02/01","0.184714285714286","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/01/01","70.187","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1994/01/01","0.184322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1994/01/01","5.714","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/12/01","0.181193548387097","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/12/01","5.617","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/11/01","5.33","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/11/01","0.177666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/10/01","0.19458064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/10/01","6.032","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/09/01","6.186","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/09/01","0.2062","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/08/01","6.675","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/08/01","0.215322580645161","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/07/01","7.103","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/07/01","0.229129032258064","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/06/01","6.951","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/06/01","0.2317","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/05/01","0.182645161290323","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/05/01","5.662","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/04/01","0.196633333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/04/01","5.899","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/03/01","6.473","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/03/01","0.208806451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/02/01","5.684","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/02/01","0.203","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1993/01/01","5.811","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1993/01/01","73.423","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1993/01/01","0.187451612903226","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/12/01","0.213354838709677","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/12/01","6.614","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/11/01","6.094","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/11/01","0.203133333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/10/01","6.183","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/10/01","0.199451612903226","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/09/01","0.1979","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/09/01","5.937","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/08/01","6.03","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/08/01","0.194516129032258","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/07/01","0.211290322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/07/01","6.55","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/06/01","5.203","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/06/01","0.173433333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/05/01","6.075","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/05/01","0.195967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/04/01","5.254","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/04/01","0.175133333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/03/01","5.005","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/03/01","0.161451612903226","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/02/01","0.166379310344828","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1992/02/01","4.825","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/01/01","69.374","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1992/01/01","5.604","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1992/01/01","0.180774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/12/01","5.074","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/12/01","0.163677419354839","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/11/01","0.171","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/11/01","5.13","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/10/01","6.358","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/10/01","0.205096774193548","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/09/01","6.165","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/09/01","0.2055","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/08/01","5.666","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/08/01","0.182774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/07/01","5.75","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/07/01","0.185483870967742","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/06/01","6.28","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/06/01","0.209333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/05/01","6.538","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/05/01","0.210903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/04/01","0.175266666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/04/01","5.258","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/03/01","0.162387096774194","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/03/01","5.034","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/02/01","4.722","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/02/01","0.168642857142857","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/01/01","0.177806451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1991/01/01","5.512","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1991/01/01","67.487","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1990/12/01","0.160516129032258","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/12/01","4.976","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/11/01","5.3","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/11/01","0.176666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/10/01","0.184258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/10/01","5.712","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/09/01","5.061","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/09/01","0.1687","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/08/01","6.155","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/08/01","0.198548387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/07/01","6.224","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/07/01","0.200774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/06/01","5.976","Monthly withdrawal in millions of gallons","wd_mgm"
