WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.272986464891 37.4932908541506,-77.2911854500461 37.4932473926709,-77.2912417660796 37.5077481598375,-77.2730392612336 37.5077916296157,-77.272986464891 37.4932908541506))",22971,147470,63,14,12,-6,"5966",-13.5553,24.2,AQAQ,21120,27878400,22928,147470,63,14,12,22,5966,AQAQ,-10.9584,-10.5692,-10.575,-10.7039,-10.8678,-24.7355,-27.5301,-29.0417,-30.0572,-30.8048,-24.7124,-18.2884,-12.7784,-9.82879,-8.04969,-32.9584,-32.5692,-32.575,-32.7039,-32.8678,-46.7355,-49.5301,-51.0417,-52.0572,-52.8048,-46.7124,-40.2884,-34.7784,-31.82879,-30.04969
"POLYGON ((-77.2547874593219 37.4933315116864,-77.272986464891 37.4932908541506,-77.2730392612336 37.5077916296157,-77.2548367359618 37.5078322949147,-77.2547874593219 37.4933315116864))",22975,147471,63,15,12,-17,"5967",-6.84711,15.4,AQAQ,21120,27878400,22932,147471,63,15,12,18.6,5967,AQAQ,-13.4422,-13.0371,-13.0419,-13.1744,-13.3435,-27.7367,-30.6134,-32.1712,-33.2184,-33.9899,-27.7106,-20.907,-15.1835,-12.1253,-10.2812,-32.0422,-31.6371,-31.6419,-31.7744,-31.9435,-46.3367,-49.2134,-50.7712,-51.8184,-52.5899,-46.3106,-39.507,-33.7835,-30.7253,-28.8812
"POLYGON ((-77.2365884346998 37.4933693652738,-77.2547874593219 37.4933315116864,-77.2548367359618 37.5078322949147,-77.2366341916259 37.5078701557299,-77.2365884346998 37.4933693652738))",22979,147472,63,16,12,-27,"5968",-0.71777,6.6,AQAQ,21120,27878400,22936,147472,63,16,12,6,5968,AQAQ,-16.5095,-16.0837,-16.0875,-16.2254,-16.4018,-31.5678,-34.5595,-36.1826,-37.2747,-38.0799,-31.5368,-24.211,-18.1973,-14.9898,-13.0561,-22.5095,-22.0837,-22.0875,-22.2254,-22.4018,-37.5678,-40.5595,-42.1826,-43.2747,-44.0799,-37.5368,-30.211,-24.1973,-20.9898,-19.0561
"POLYGON ((-77.2183893923855 37.4934044149085,-77.2365884346998 37.4933693652738,-77.2366341916259 37.5078701557299,-77.2184316295875 37.5079052120571,-77.2183893923855 37.4934044149085))",22983,147473,63,17,12,-39,"5969",7.63844,-4,AQAQ,21120,27878400,22940,147473,63,17,12,-4.8,5969,AQAQ,-19.1336,-18.6902,-18.6933,-18.8358,-19.0184,-34.7841,-37.8691,-39.5464,-40.6761,-41.5097,-34.7475,-26.9281,-20.6646,-17.3293,-15.3189,-14.3336,-13.8902,-13.8933,-14.0358,-14.2184,-29.9841,-33.0691,-34.7464,-35.8761,-36.7097,-29.9475,-22.1281,-15.8646,-12.5293,-10.5189
"POLYGON ((-77.2001903337399 37.4934366605868,-77.2183893923855 37.4934044149085,-77.2184316295875 37.5079052120571,-77.2002290512084 37.5079374638924,-77.2001903337399 37.4934366605868))",22987,147474,63,18,12,-50,"5970",19.60813,-18.6,AQAQ,21120,27878400,22944,147474,63,18,12,-14.6,5970,AQAQ,-22.029,-21.5654,-21.568,-21.716,-21.9064,-38.4354,-41.6316,-43.374,-44.5491,-45.4168,-38.3911,-29.9768,-23.4191,-19.9327,-17.831,-7.429,-6.9654,-6.968,-7.116,-7.3064,-23.8354,-27.0316,-28.774,-29.9491,-30.8168,-23.7911,-15.3768,-8.8191,-5.3327,-3.231
"POLYGON ((-77.181991260124 37.493466102305,-77.2001903337399 37.4934366605868,-77.2002290512084 37.5079374638924,-77.1820264578503 37.5079669112322,-77.181991260124 37.493466102305))",22991,147475,63,19,12,-62,"5971",37.62187,-40.6,AQAQ,21120,27878400,22948,147475,63,19,12,-40.2,5971,AQAQ,-25.9437,-25.4509,-25.4531,-25.6098,-25.8115,-43.5209,-46.8831,-48.7229,-49.9656,-50.8844,-43.464,-34.1817,-27.1944,-23.4859,-21.2501,14.2563,14.7491,14.7469,14.5902,14.3885,-3.3209,-6.6831,-8.5229,-9.7656,-10.6844,-3.264,6.0183,13.0056,16.7141,18.9499
"POLYGON ((-77.1637921728986 37.4934927400599,-77.181991260124 37.493466102305,-77.1820264578503 37.5079669112322,-77.1638238508748 37.5079935540733,-77.1637921728986 37.4934927400599))",22995,147476,63,20,12,-74,"5972",35.35988,-42.6,AQAQ,21120,27878400,22952,147476,63,20,12,-40.2,5972,AQAQ,-28.6112,-28.0972,-28.0988,-28.2615,-28.4713,-46.972,-50.448,-52.3553,-53.6453,-54.5999,-46.9039,-36.9507,-29.6533,-25.7854,-23.4533,11.5888,12.1028,12.1012,11.9385,11.7287,-6.772,-10.248,-12.1553,-13.4453,-14.3999,-6.7039,3.2493,10.5467,14.4146,16.7467
"POLYGON ((-77.1455930734247 37.4935165738485,-77.1637921728986 37.4934927400599,-77.1638238508748 37.5079935540733,-77.1456212316437 37.5080173924128,-77.1455930734247 37.4935165738485))",22999,147477,63,21,12,-86,"5973",37.20486,-45.4,AQAQ,21120,27878400,22956,147477,63,21,12,-39.8,5973,AQAQ,-31.5432,-31.0055,-31.0069,-31.1767,-31.3961,-50.7746,-54.3827,-56.3691,-57.7146,-58.7113,-50.6906,-39.9434,-32.2888,-28.2365,-25.7927,8.2568,8.7945,8.7931,8.6233,8.4039,-10.9746,-14.5827,-16.5691,-17.9146,-18.9113,-10.8906,-0.1434,7.5112,11.5635,14.0073
"POLYGON ((-77.1273939630633 37.4935376036682,-77.1455930734247 37.4935165738485,-77.1456212316437 37.5080173924128,-77.1274186015187 37.5080384262479,-77.1273939630633 37.4935376036682))",23003,147478,63,22,12,-98,"5974",48.7174,-58.8,AQAQ,21120,27878400,22960,147478,63,22,12,-54.8,5974,AQAQ,-34.6796,-34.114,-34.1144,-34.2918,-34.5214,-54.7702,-58.5206,-60.5926,-61.9984,-63.0409,-54.6644,-42.9634,-34.9008,-30.6395,-28.0696,20.1204,20.686,20.6856,20.5082,20.2786,0.0298,-3.7206,-5.7926,-7.1984,-8.2409,0.1356,11.8366,19.8992,24.1605,26.7304
"POLYGON ((-77.0727965802628 37.4935838692919,-77.0909957151214 37.4935712513918,-77.0910133140339 37.5080720803963,-77.0728106593976 37.5080847007057,-77.0727965802628 37.4935838692919))",23015,147481,63,25,12,-114,"5977",53.9473,-66.8,AQAQ,21120,27878400,22972,147481,63,25,12,-64.8,5977,AQAQ,-40.3106,-39.683,-39.6784,-39.8694,-40.1189,-61.6927,-65.7071,-67.9422,-69.4646,-70.5968,-61.5182,-47.5072,-38.5719,-33.8705,-31.0358,24.4894,25.117,25.1216,24.9306,24.6811,3.1073,-0.9071,-3.1422,-4.6646,-5.7968,3.2818,17.2928,26.2281,30.9295,33.7642
"POLYGON ((-77.3275200227908 37.4786512736924,-77.345715420249 37.4785994103153,-77.3457822694188 37.4931001846179,-77.3275833536708 37.4931520578992,-77.3275200227908 37.4786512736924))",23348,147563,64,11,12,42,"6059",-32.6289,65.4,AQAQ,21120,27878400,23305,147563,64,11,12,65.4,6059,AQAQ,28.5975,28.7807,28.7765,28.7139,28.6348,24.6749,23.3146,22.5818,22.0907,21.7298,24.6838,27.5341,30.144,31.5489,32.3971,-36.8025,-36.6193,-36.6235,-36.6861,-36.7652,-40.7251,-42.0854,-42.8182,-43.3093,-43.6702,-40.7162,-37.8659,-35.256,-33.8511,-33.0029
"POLYGON ((-77.3093246008503 37.4787003336764,-77.3275200227908 37.4786512736924,-77.3275833536708 37.4931520578992,-77.3093844134263 37.493201127252,-77.3093246008503 37.4787003336764))",23351,147564,64,12,12,26,"6060",-15.4342,51.6,AQAQ,21120,27878400,23308,147564,64,12,12,51,6060,AQAQ,26.431,26.6351,26.6284,26.5561,26.4655,19.9033,18.3366,17.4964,16.9344,16.5223,19.9108,22.8824,25.801,27.3818,28.3369,-24.569,-24.3649,-24.3716,-24.4439,-24.5345,-31.0967,-32.6634,-33.5036,-34.0656,-34.4777,-31.0892,-28.1176,-25.199,-23.6182,-22.6631
"POLYGON ((-77.2911291557874 37.4787465902617,-77.3093246008503 37.4787003336764,-77.3093844134263 37.493201127252,-77.2911854500461 37.4932473926709,-77.2911291557874 37.4787465902617))",23354,147565,64,13,12,10,"6061",-9.2348,37.8,AQAQ,21120,27878400,23311,147565,64,13,12,37,6061,AQAQ,14.8137,15.0613,15.0556,14.9709,14.864,7.24816,5.41168,4.4227,3.75982,3.27272,7.26092,11.1213,14.6442,16.5405,17.6852,-22.1863,-21.9387,-21.9444,-22.0291,-22.136,-29.75184,-31.58832,-32.5773,-33.24018,-33.72728,-29.73908,-25.8787,-22.3558,-20.4595,-19.3148
"POLYGON ((-77.2729336889623 37.4787900434432,-77.2911291557874 37.4787465902617,-77.2911854500461 37.4932473926709,-77.272986464891 37.4932908541506,-77.2729336889623 37.4787900434432))",23357,147566,64,14,12,-3,"6062",-16.3493,26.4,AQAQ,21120,27878400,23314,147566,64,14,12,26.4,6062,AQAQ,-11.5037,-11.1128,-11.1136,-11.2367,-11.3952,-24.4171,-27.1281,-28.5941,-29.5796,-30.3059,-24.3927,-17.8074,-12.3386,-9.42777,-7.67502,-37.9037,-37.5128,-37.5136,-37.6367,-37.7952,-50.8171,-53.5281,-54.9941,-55.9796,-56.7059,-50.7927,-44.2074,-38.7386,-35.82777,-34.07502
"POLYGON ((-77.2547382017351 37.4788306932162,-77.2729336889623 37.4787900434432,-77.272986464891 37.4932908541506,-77.2547874593219 37.4933315116864,-77.2547382017351 37.4788306932162))",23361,147567,64,15,12,-15,"6063",-5.08422,14.2,AQAQ,21120,27878400,23318,147567,64,15,12,14.6,6063,AQAQ,-13.4494,-13.0449,-13.0448,-13.171,-13.334,-26.8594,-29.6417,-31.1479,-32.1611,-32.9082,-26.832,-19.9059,-14.2504,-11.2445,-9.43476,-28.0494,-27.6449,-27.6448,-27.771,-27.934,-41.4594,-44.2417,-45.7479,-46.7611,-47.5082,-41.432,-34.5059,-28.8504,-25.8445,-24.03476
"POLYGON ((-77.2365426954659 37.4788685395762,-77.2547382017351 37.4788306932162,-77.2547874593219 37.4933315116864,-77.2365884346998 37.4933693652738,-77.2365426954659 37.4788685395762))",23365,147568,64,16,12,-26,"6064",-1.81772,7,AQAQ,21120,27878400,23322,147568,64,16,12,9,6064,AQAQ,-16.6728,-16.2441,-16.2425,-16.3746,-16.5457,-31.0028,-33.9127,-35.4913,-36.5544,-37.3391,-30.9692,-23.4215,-17.4317,-14.2549,-12.3428,-25.6728,-25.2441,-25.2425,-25.3746,-25.5457,-40.0028,-42.9127,-44.4913,-45.5544,-46.3391,-39.9692,-32.4215,-26.4317,-23.2549,-21.3428
"POLYGON ((-77.2183471715147 37.4789035825189,-77.2365426954659 37.4788685395762,-77.2365884346998 37.4933693652738,-77.2183893923855 37.4934044149085,-77.2183471715147 37.4789035825189))",23369,147569,64,17,12,-37,"6065",6.45539,-3,AQAQ,21120,27878400,23326,147569,64,17,12,-2.8,6065,AQAQ,-18.9852,-18.5391,-18.5363,-18.6723,-18.849,-33.9097,-36.9045,-38.5323,-39.6296,-40.4402,-33.8702,-25.827,-19.596,-16.2972,-14.312,-16.1852,-15.7391,-15.7363,-15.8723,-16.049,-31.1097,-34.1045,-35.7323,-36.8296,-37.6402,-31.0702,-23.027,-16.796,-13.4972,-11.512
"POLYGON ((-77.2001516312418 37.4789358220404,-77.2183471715147 37.4789035825189,-77.2183893923855 37.4934044149085,-77.2001903337399 37.4934366605868,-77.2001516312418 37.4789358220404))",23373,147570,64,18,12,-48,"6066",12.77937,-11.6,AQAQ,21120,27878400,23330,147570,64,18,12,-10.8,6066,AQAQ,-21.7851,-21.3182,-21.3144,-21.4557,-21.6397,-37.4459,-40.5479,-42.2385,-43.3797,-44.2234,-37.3978,-28.7297,-22.2012,-18.7506,-16.6742,-10.9851,-10.5182,-10.5144,-10.6557,-10.8397,-26.6459,-29.7479,-31.4385,-32.5797,-33.4234,-26.5978,-17.9297,-11.4012,-7.9506,-5.8742
"POLYGON ((-77.1819560760072 37.4789652581373,-77.2001516312418 37.4789358220404,-77.2001903337399 37.4934366605868,-77.181991260124 37.493466102305,-77.1819560760072 37.4789652581373))",23377,147571,64,19,12,-60,"6067",25.5099,-27.6,AQAQ,21120,27878400,23334,147571,64,19,12,-28.4,6067,AQAQ,-25.3457,-24.8495,-24.8446,-24.9937,-25.1884,-42.1563,-45.4148,-47.197,-48.402,-49.294,-42.0945,-32.5391,-25.5868,-21.919,-19.7116,3.0543,3.5505,3.5554,3.4063,3.2116,-13.7563,-17.0148,-18.797,-20.002,-20.894,-13.6945,-4.1391,2.8132,6.481,8.6884
"POLYGON ((-77.0909781230136 37.4790703871478,-77.1091737326546 37.4790549682171,-77.1091948431752 37.4935558295166,-77.0909957151214 37.4935712513918,-77.0909781230136 37.4790703871478))",23397,147576,64,24,12,-108,"6072",52.4842,-63,AQAQ,21120,27878400,23354,147576,64,24,12,-61,6072,AQAQ,-37.7504,-37.1345,-37.1226,-37.3009,-37.537,-58.2024,-62.0365,-64.1643,-65.6132,-66.6913,-58.0428,-44.3791,-35.7091,-31.1675,-28.4338,23.2496,23.8655,23.8774,23.6991,23.463,2.7976,-1.0365,-3.1643,-4.6132,-5.6913,2.9572,16.6209,25.2909,29.8325,32.5662
"POLYGON ((-77.3274567163932 37.4641504551716,-77.3456485969217 37.4640986016982,-77.345715420249 37.4785994103153,-77.3275200227908 37.4786512736924,-77.3274567163932 37.4641504551716))",23730,147659,65,11,12,40,"6155",-28.818,60,AQAQ,21120,27878400,23686,147659,65,11,12,58,6155,AQAQ,27.7594,27.9255,27.9231,27.8681,27.7981,24.8533,23.6508,23.0026,22.5677,22.2478,24.8624,27.5353,29.8913,31.1531,31.9137,-30.2406,-30.0745,-30.0769,-30.1319,-30.2019,-33.1467,-34.3492,-34.9974,-35.4323,-35.7522,-33.1376,-30.4647,-28.1087,-26.8469,-26.0863
"POLYGON ((-77.3092648113965 37.4641995057871,-77.3274567163932 37.4641504551716,-77.3275200227908 37.4786512736924,-77.3093246008503 37.4787003336764,-77.3092648113965 37.4641995057871))",23733,147660,65,12,12,22,"6156",-14.638,47.8,AQAQ,21120,27878400,23689,147660,65,12,12,48,6156,AQAQ,25.622,25.7988,25.795,25.735,25.6591,21.0876,19.7773,19.0734,18.6019,18.2556,21.0957,23.7968,26.3052,27.6549,28.4692,-22.378,-22.2012,-22.205,-22.265,-22.3409,-26.9124,-28.2227,-28.9266,-29.3981,-29.7444,-26.9043,-24.2032,-21.6948,-20.3451,-19.5308
"POLYGON ((-77.291072883291 37.4642457535394,-77.3092648113965 37.4641995057871,-77.3093246008503 37.4787003336764,-77.2911291557874 37.4787465902617,-77.291072883291 37.4642457535394))",23736,147661,65,13,12,7,"6157",-9.5188,35.6,AQAQ,21120,27878400,23692,147661,65,13,12,35.8,6157,AQAQ,14.4734,14.6993,14.6968,14.6232,14.5291,8.55036,6.93301,6.06157,5.47692,5.04674,8.56314,12.1979,15.3784,17.08,18.1054,-21.3266,-21.1007,-21.1032,-21.1768,-21.2709,-27.24964,-28.86699,-29.73843,-30.32308,-30.75326,-27.23686,-23.6021,-20.4216,-18.72,-17.6946
"POLYGON ((-77.2728809334358 37.4642891984232,-77.291072883291 37.4642457535394,-77.2911291557874 37.4787465902617,-77.2729336889623 37.4787900434432,-77.2728809334358 37.4642891984232))",23739,147662,65,14,12,-3,"6158",-17.49297,27.4,AQAQ,21120,27878400,23695,147662,65,14,12,30.4,6158,AQAQ,-10.9471,-10.5626,-10.5596,-10.6759,-10.8271,-22.9624,-25.5586,-26.9615,-27.9051,-28.6009,-22.9381,-16.3871,-11.0591,-8.23563,-6.53784,-41.3471,-40.9626,-40.9596,-41.0759,-41.2271,-53.3624,-55.9586,-57.3615,-58.3051,-59.0009,-53.3381,-46.7871,-41.4591,-38.63563,-36.93784
"POLYGON ((-77.2546889631903 37.4643298404338,-77.2728809334358 37.4642891984232,-77.2729336889623 37.4787900434432,-77.2547382017351 37.4788306932162,-77.2546889631903 37.4643298404338))",23742,147663,65,15,12,-14,"6159",-7.41261,16.6,AQAQ,21120,27878400,23698,147663,65,15,12,16.4,6159,AQAQ,-11.9835,-11.5904,-11.5866,-11.7047,-11.8586,-24.3419,-26.9806,-28.4073,-29.3672,-30.0755,-24.3158,-17.5519,-12.1086,-9.22686,-7.49429,-28.3835,-27.9904,-27.9866,-28.1047,-28.2586,-40.7419,-43.3806,-44.8073,-45.7672,-46.4755,-40.7158,-33.9519,-28.5086,-25.62686,-23.89429
"POLYGON ((-77.2364969739139 37.4643676795667,-77.2546889631903 37.4643298404338,-77.2547382017351 37.4788306932162,-77.2365426954659 37.4788685395762,-77.2364969739139 37.4643676795667))",23745,147664,65,16,12,-25,"6160",0.81562,4,AQAQ,21120,27878400,23701,147664,65,16,12,-2.2,6160,AQAQ,-16.9167,-16.4856,-16.4787,-16.605,-16.7709,-30.588,-33.4147,-34.9484,-35.9824,-36.7465,-30.5511,-22.7645,-16.7996,-13.6537,-11.7631,-14.7167,-14.2856,-14.2787,-14.405,-14.5709,-28.388,-31.2147,-32.7484,-33.7824,-34.5465,-28.3511,-20.5645,-14.5996,-11.4537,-9.5631
"POLYGON ((-77.2183049669658 37.4644027158176,-77.2364969739139 37.4643676795667,-77.2365426954659 37.4788685395762,-77.2183471715147 37.4789035825189,-77.2183049669658 37.4644027158176))",23749,147665,65,17,12,-36,"6161",11.84029,-8.4,AQAQ,21120,27878400,23705,147665,65,17,12,-7.2,6161,AQAQ,-18.8647,-18.417,-18.4087,-18.5383,-18.709,-33.1157,-36.0179,-37.5953,-38.6598,-39.4471,-33.0729,-24.8066,-18.6159,-15.3567,-13.3984,-11.6647,-11.217,-11.2087,-11.3383,-11.509,-25.9157,-28.8179,-30.3953,-31.4598,-32.2471,-25.8729,-17.6066,-11.4159,-8.1567,-6.1984
"POLYGON ((-77.2001129437053 37.4644349491828,-77.2183049669658 37.4644027158176,-77.2183471715147 37.4789035825189,-77.2001516312418 37.4789358220404,-77.2001129437053 37.4644349491828))",23752,147666,65,18,12,-47,"6162",23.18895,-21.6,AQAQ,21120,27878400,23708,147666,65,18,12,-24,6162,AQAQ,-21.3489,-20.8813,-20.8714,-21.0055,-21.1827,-36.2731,-39.2697,-40.9026,-42.006,-42.8229,-36.2213,-27.334,-20.8622,-17.4612,-15.4178,2.6511,3.1187,3.1286,2.9945,2.8173,-12.2731,-15.2697,-16.9026,-18.006,-18.8229,-12.2213,-3.334,3.1378,6.5388,8.5822
"POLYGON ((-77.1819209054918 37.4644643796586,-77.2001129437053 37.4644349491828,-77.2001516312418 37.4789358220404,-77.1819560760072 37.4789652581373,-77.1819209054918 37.4644643796586))",23756,147667,65,19,12,-59,"6163",26.72416,-27.8,AQAQ,21120,27878400,23712,147667,65,19,12,-27.4,6163,AQAQ,-24.6747,-24.1772,-24.1656,-24.3069,-24.4943,-40.7451,-43.8917,-45.6125,-46.7773,-47.6407,-40.678,-30.8719,-23.9752,-20.358,-18.1846,2.7253,3.2228,3.2344,3.0931,2.9057,-13.3451,-16.4917,-18.2125,-19.3773,-20.2407,-13.278,-3.4719,3.4248,7.042,9.2154
"POLYGON ((-77.1637288536847 37.4644910072417,-77.1819209054918 37.4644643796586,-77.1819560760072 37.4789652581373,-77.163760507171 37.4789918908062,-77.1637288536847 37.4644910072417))",23760,147668,65,20,12,-71,"6164",36.47908,-39.4,AQAQ,21120,27878400,23716,147668,65,20,12,-35.6,6164,AQAQ,-27.0673,-26.5477,-26.5348,-26.6814,-26.8764,-43.946,-47.2012,-48.9861,-50.1959,-51.0937,-43.8653,-33.3421,-26.1293,-22.3513,-20.0812,8.5327,9.0523,9.0652,8.9186,8.7236,-8.346,-11.6012,-13.3861,-14.5959,-15.4937,-8.2653,2.2579,9.4707,13.2487,15.5188
"POLYGON ((-77.3455817994218 37.4495977596957,-77.3637701385674 37.4495431138088,-77.3638404516227 37.4640439453727,-77.3456485969217 37.4640986016982,-77.3455817994218 37.4495977596957))",24107,147754,66,10,12,47,"6250",-37.492,67.4,AQAQ,21120,27878400,24063,147754,66,10,12,66.6,6250,AQAQ,32.061,32.1711,32.1693,32.1327,32.0861,31.397,30.6026,30.1738,29.8858,29.6738,31.4035,33.2375,34.8155,35.6576,36.1649,-34.539,-34.4289,-34.4307,-34.4673,-34.5139,-35.203,-35.9974,-36.4262,-36.7142,-36.9262,-35.1965,-33.3625,-31.7845,-30.9424,-30.4351
"POLYGON ((-77.3273934344638 37.4496496032659,-77.3455817994218 37.4495977596957,-77.3456485969217 37.4640986016982,-77.3274567163932 37.4641504551716,-77.3273934344638 37.4496496032659))",24110,147755,66,11,12,33,"6251",-22.2469,51.2,AQAQ,21120,27878400,24066,147755,66,11,12,49.8,6251,AQAQ,26.6794,26.8173,26.8162,26.7718,26.7148,24.943,23.9693,23.4439,23.0909,22.8309,24.9516,27.2548,29.2057,30.2448,30.8702,-23.1206,-22.9827,-22.9838,-23.0282,-23.0852,-24.857,-25.8307,-26.3561,-26.7091,-26.9691,-24.8484,-22.5452,-20.5943,-19.5552,-18.9298
"POLYGON ((-77.3092050450517 37.4496986445135,-77.3273934344638 37.4496496032659,-77.3274567163932 37.4641504551716,-77.3092648113965 37.4641995057871,-77.3092050450517 37.4496986445135))",24113,147756,66,12,12,19,"6252",-8.6215,39.4,AQAQ,21120,27878400,24069,147756,66,12,12,40,6252,AQAQ,26.4692,26.5968,26.5954,26.5538,26.5007,24.0212,23.1061,22.6138,22.2835,22.0406,24.028,26.0664,27.8664,28.8286,29.4081,-13.5308,-13.4032,-13.4046,-13.4462,-13.4993,-15.9788,-16.8939,-17.3862,-17.7165,-17.9594,-15.972,-13.9336,-12.1336,-11.1714,-10.5919
"POLYGON ((-77.2910166325441 37.4497448834332,-77.3092050450517 37.4496986445135,-77.3092648113965 37.4641995057871,-77.291072883291 37.4642457535394,-77.2910166325441 37.4497448834332))",24116,147757,66,13,12,8,"6253",-8.0365,34.2,AQAQ,21120,27878400,24072,147757,66,13,12,34.6,6253,AQAQ,16.3025,16.4899,16.4899,16.4313,16.3558,12.1954,10.8954,10.1945,9.7239,9.37717,12.207,15.3126,17.9293,19.3214,20.1591,-18.2975,-18.1101,-18.1101,-18.1687,-18.2442,-22.4046,-23.7046,-24.4055,-24.8761,-25.22283,-22.393,-19.2874,-16.6707,-15.2786,-14.4409
"POLYGON ((-77.2728281982996 37.4497883200197,-77.2910166325441 37.4497448834332,-77.291072883291 37.4642457535394,-77.2728809334358 37.4642891984232,-77.2728281982996 37.4497883200197))",24119,147758,66,14,12,-2,"6254",-18.21532,28.2,AQAQ,21120,27878400,24075,147758,66,14,12,28.2,6254,AQAQ,-10.1125,-9.73738,-9.73152,-9.84132,-9.98531,-21.3548,-23.8343,-25.1733,-26.0742,-26.739,-21.3309,-14.8835,-9.7241,-6.99951,-5.36301,-38.3125,-37.93738,-37.93152,-38.04132,-38.18531,-49.5548,-52.0343,-53.3733,-54.2742,-54.939,-49.5309,-43.0835,-37.9241,-35.19951,-33.56301
"POLYGON ((-77.2546397436765 37.4498289542683,-77.2728281982996 37.4497883200197,-77.2728809334358 37.4642891984232,-77.2546889631903 37.4643298404338,-77.2546397436765 37.4498289542683))",24122,147759,66,15,12,-13,"6255",-9.0529,18.6,AQAQ,21120,27878400,24078,147759,66,15,12,17.8,6255,AQAQ,-11.0215,-10.6376,-10.6309,-10.7424,-10.889,-22.6093,-25.1311,-26.4938,-27.4109,-28.0879,-22.5836,-15.9217,-10.6461,-7.86288,-6.19146,-28.8215,-28.4376,-28.4309,-28.5424,-28.689,-40.4093,-42.9311,-44.2938,-45.2109,-45.8879,-40.3836,-33.7217,-28.4461,-25.66288,-23.99146
"POLYGON ((-77.2364512700336 37.4498667861745,-77.2546397436765 37.4498289542683,-77.2546889631903 37.4643298404338,-77.2364969739139 37.4643676795667,-77.2364512700336 37.4498667861745))",24126,147760,66,16,12,-24,"6256",-3.32241,8,AQAQ,21120,27878400,24082,147760,66,16,12,8,6256,AQAQ,-16.8365,-16.406,-16.3946,-16.5151,-16.6752,-29.9065,-32.6422,-34.1268,-35.1288,-35.8701,-29.8666,-21.9111,-16.0045,-12.9048,-11.0445,-24.8365,-24.406,-24.3946,-24.5151,-24.6752,-37.9065,-40.6422,-42.1268,-43.1288,-43.8701,-37.8666,-29.9111,-24.0045,-20.9048,-19.0445
"POLYGON ((-77.2182627787291 37.4499018157341,-77.2364512700336 37.4498667861745,-77.2364969739139 37.4643676795667,-77.2183049669658 37.4644027158176,-77.2182627787291 37.4499018157341))",24130,147761,66,17,12,-35,"6257",5.80136,-2.2,AQAQ,21120,27878400,24086,147761,66,17,12,0.2,6257,AQAQ,-18.5563,-18.1094,-18.0961,-18.2193,-18.3839,-32.1893,-34.9935,-36.5178,-37.5476,-38.3102,-32.1433,-23.6965,-17.5689,-14.3596,-12.4339,-18.7563,-18.3094,-18.2961,-18.4193,-18.5839,-32.3893,-35.1935,-36.7178,-37.7476,-38.5102,-32.3433,-23.8965,-17.7689,-14.5596,-12.6339
"POLYGON ((-77.2000742711218 37.4499340429432,-77.2182627787291 37.4499018157341,-77.2183049669658 37.4644027158176,-77.2001129437053 37.4644349491828,-77.2000742711218 37.4499340429432))",24134,147762,66,18,12,-46,"6258",11.32748,-9.2,AQAQ,21120,27878400,24090,147762,66,18,12,-8.8,6258,AQAQ,-20.699,-20.2331,-20.2176,-20.3443,-20.5142,-34.9385,-37.8209,-39.3916,-40.4541,-41.2419,-34.883,-25.8165,-19.4275,-16.0885,-14.0854,-11.899,-11.4331,-11.4176,-11.5443,-11.7142,-26.1385,-29.0209,-30.5916,-31.6541,-32.4419,-26.083,-17.0165,-10.6275,-7.2885,-5.2854
"POLYGON ((-77.1818857485702 37.4499634677982,-77.2000742711218 37.4499340429432,-77.2001129437053 37.4644349491828,-77.1819209054918 37.4644643796586,-77.1818857485702 37.4499634677982))",24138,147763,66,19,12,-57,"6259",18.7282676,-18.8,AQAQ,21120,27878400,24094,147763,66,19,12,-22,6259,AQAQ,-23.8793,-23.383,-23.3651,-23.4984,-23.6781,-39.2299,-42.2555,-43.9101,-45.0316,-45.8642,-39.1575,-29.1304,-22.3135,-18.7584,-16.6256,-1.8793,-1.383,-1.3651,-1.4984,-1.6781,-17.2299,-20.2555,-21.9101,-23.0316,-23.8642,-17.1575,-7.1304,-0.3135,3.2416,5.3744
"POLYGON ((-77.1636972124328 37.4499900902959,-77.1818857485702 37.4499634677982,-77.1819209054918 37.4644643796586,-77.1637288536847 37.4644910072417,-77.1636972124328 37.4499900902959))",24142,147764,66,20,12,-69,"6260",27.66375,-29.2,AQAQ,21120,27878400,24098,147764,66,20,12,-27.8,6260,AQAQ,-26.1782,-25.659,-25.6393,-25.7777,-25.9648,-42.3246,-45.4567,-47.1744,-48.3402,-49.2067,-42.2369,-31.4549,-24.3142,-20.5955,-18.3645,1.6218,2.141,2.1607,2.0223,1.8352,-14.5246,-17.6567,-19.3744,-20.5402,-21.4067,-14.4369,-3.6549,3.4858,7.2045,9.4355
