WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.3639811593093 37.4930455074138,-77.3821800219816 37.4929880262929,-77.3822539362642 37.5074887439358,-77.3640515539721 37.5075462360322,-77.3639811593093 37.4930455074138))",22959,237513,63,9,19,40,"5961",-22.4476,59.8,POAQ,21120,27878400,22916,237513,63,9,19,57.4,5961,POAQ,38.9079,39.0403,39.0353,38.9873,38.9273,35.6467,34.6101,34.0516,33.6777,33.4035,35.6516,37.5828,39.4925,40.5326,41.163,-18.4921,-18.3597,-18.3647,-18.4127,-18.4727,-21.7533,-22.7899,-23.3484,-23.7223,-23.9965,-21.7484,-19.8172,-17.9075,-16.8674,-16.237
"POLYGON ((-77.3457822694188 37.4931001846179,-77.3639811593093 37.4930455074138,-77.3640515539721 37.5075462360322,-77.345849144446 37.5076009236765,-77.3457822694188 37.4931001846179))",22961,237514,63,10,19,51,"5962",-36.7993,71,POAQ,21120,27878400,22918,237514,63,10,19,69.4,5962,POAQ,29.7402,29.9237,29.9163,29.8495,29.7662,24.6974,23.2663,22.4956,21.9797,21.6011,24.705,27.4394,30.0938,31.5357,32.4085,-39.6598,-39.4763,-39.4837,-39.5505,-39.6338,-44.7026,-46.1337,-46.9044,-47.4203,-47.7989,-44.695,-41.9606,-39.3062,-37.8643,-36.9915
"POLYGON ((-77.3275833536708 37.4931520578992,-77.3457822694188 37.4931001846179,-77.345849144446 37.5076009236765,-77.3276467090474 37.5076528068625,-77.3275833536708 37.4931520578992))",22963,237515,63,11,19,33,"5963",-31.8504,58.2,POAQ,21120,27878400,22920,237515,63,11,19,57.4,5963,POAQ,15.544,15.79,15.7812,15.6933,15.5832,8.15734,6.2779,5.26396,4.58443,4.08525,8.16932,11.9772,15.5232,17.4414,18.6012,-41.856,-41.61,-41.6188,-41.7067,-41.8168,-49.24266,-51.1221,-52.13604,-52.81557,-53.31475,-49.23068,-45.4228,-41.8768,-39.9586,-38.7988
"POLYGON ((-77.3093844134263 37.493201127252,-77.3275833536708 37.4931520578992,-77.3276467090474 37.5076528068625,-77.3094442491381 37.5077018855847,-77.3093844134263 37.493201127252))",22966,237516,63,12,19,6,"5964",-18.4323,36.2,POAQ,21120,27878400,22923,237516,63,12,19,35,5964,POAQ,1.35744,1.66722,1.65781,1.54919,1.41273,-8.54414,-10.86,-12.1132,-12.9546,-13.5735,-8.52578,-3.50502,0.949727,3.34973,4.8,-33.64256,-33.33278,-33.34219,-33.45081,-33.58727,-43.54414,-45.86,-47.1132,-47.9546,-48.5735,-43.52578,-38.50502,-34.050273,-31.65027,-30.2
"POLYGON ((-77.2911854500461 37.4932473926709,-77.3093844134263 37.493201127252,-77.3094442491381 37.5077018855847,-77.2912417660796 37.5077481598375,-77.2911854500461 37.4932473926709))",22969,237517,63,13,19,-17,"5965",-5.26,16.4,POAQ,21120,27878400,22926,237517,63,13,19,16.2,5965,POAQ,-8.66822,-8.31003,-8.31961,-8.44357,-8.5998,-20.3496,-22.9872,-24.4184,-25.3806,-26.0889,-20.3244,-14.3146,-9.16792,-6.40294,-4.73251,-24.86822,-24.51003,-24.51961,-24.64357,-24.7998,-36.5496,-39.1872,-40.6184,-41.5806,-42.2889,-36.5244,-30.5146,-25.36792,-22.60294,-20.93251
"POLYGON ((-77.272986464891 37.4932908541506,-77.2911854500461 37.4932473926709,-77.2912417660796 37.5077481598375,-77.2730392612336 37.5077916296157,-77.272986464891 37.4932908541506))",22972,237518,63,14,19,-38,"5966",7.58629,-1.4,POAQ,21120,27878400,22929,237518,63,14,19,-4.4,5966,POAQ,-16.019,-15.6238,-15.6335,-15.7692,-15.9407,-29.0336,-31.9102,-33.4757,-34.5298,-35.3065,-29.0005,-22.1325,-16.4477,-13.4003,-11.5595,-11.619,-11.2238,-11.2335,-11.3692,-11.5407,-24.6336,-27.5102,-29.0757,-30.1298,-30.9065,-24.6005,-17.7325,-12.0477,-9.0003,-7.1595
"POLYGON ((-77.2547874593219 37.4933315116864,-77.272986464891 37.4932908541506,-77.2730392612336 37.5077916296157,-77.2548367359618 37.5078322949147,-77.2547874593219 37.4933315116864))",22976,237519,63,15,19,-69,"5967",27.79557,-26.2,POAQ,21120,27878400,22933,237519,63,15,19,-23.8,5967,POAQ,-22.1304,-21.7017,-21.712,-21.8588,-22.0445,-36.7432,-39.8353,-41.5241,-42.6629,-43.503,-36.6995,-28.9604,-22.7758,-19.4664,-17.467,1.6696,2.0983,2.088,1.9412,1.7555,-12.9432,-16.0353,-17.7241,-18.8629,-19.703,-12.8995,-5.1604,1.0242,4.3336,6.333
"POLYGON ((-77.2365884346998 37.4933693652738,-77.2547874593219 37.4933315116864,-77.2548367359618 37.5078322949147,-77.2366341916259 37.5078701557299,-77.2365884346998 37.4933693652738))",22980,237520,63,16,19,-81,"5968",34.09618,-36.6,POAQ,21120,27878400,22937,237520,63,16,19,-37.2,5968,POAQ,-27.0716,-26.6129,-26.6236,-26.7804,-26.9789,-43.4506,-46.7314,-48.5293,-49.7437,-50.6404,-43.3944,-34.8098,-28.1721,-24.6259,-22.4833,10.1284,10.5871,10.5764,10.4196,10.2211,-6.2506,-9.5314,-11.3293,-12.5437,-13.4404,-6.1944,2.3902,9.0279,12.5741,14.7167
"POLYGON ((-77.4003014521289 37.4784269998838,-77.4184967380571 37.4783639229945,-77.418577660228 37.4928646523267,-77.4003788560748 37.4929277412616,-77.4003014521289 37.4784269998838))",23339,237607,64,7,19,48,"6055",-43.0187,65.8,POAQ,21120,27878400,23296,237607,64,7,19,65,6055,POAQ,35.8654,35.8964,35.8957,35.8847,35.8705,35.3976,35.1406,34.9987,34.9029,34.833,35.3988,35.8614,36.3253,36.5845,36.7446,-29.1346,-29.1036,-29.1043,-29.1153,-29.1295,-29.6024,-29.8594,-30.0013,-30.0971,-30.167,-29.6012,-29.1386,-28.6747,-28.4155,-28.2554
"POLYGON ((-77.3821061362781 37.4784872734048,-77.4003014521289 37.4784269998838,-77.4003788560748 37.4929277412616,-77.3821800219816 37.4929880262929,-77.3821061362781 37.4784872734048))",23342,237608,64,8,19,50,"6056",-37.2737,70.2,POAQ,21120,27878400,23299,237608,64,8,19,69.4,6056,POAQ,44.5948,44.6718,44.6698,44.6428,44.6087,43.4319,42.8353,42.5123,42.2955,42.1365,43.4351,44.5888,45.7018,46.3084,46.677,-24.8052,-24.7282,-24.7302,-24.7572,-24.7913,-25.9681,-26.5647,-26.8877,-27.1045,-27.2635,-25.9649,-24.8112,-23.6982,-23.0916,-22.723
"POLYGON ((-77.3639107918648 37.4785447435508,-77.3821061362781 37.4784872734048,-77.3821800219816 37.4929880262929,-77.3639811593093 37.4930455074138,-77.3639107918648 37.4785447435508))",23344,237609,64,9,19,52,"6057",-37.7347,71.4,POAQ,21120,27878400,23301,237609,64,9,19,68.6,6057,POAQ,38.9127,39.032,39.0287,38.9871,38.9346,37.1026,36.1951,35.7057,35.3777,35.1369,37.1077,38.9208,40.6343,41.5617,42.123,-29.6873,-29.568,-29.5713,-29.6129,-29.6654,-31.4974,-32.4049,-32.8943,-33.2223,-33.4631,-31.4923,-29.6792,-27.9657,-27.0383,-26.477
"POLYGON ((-77.345715420249 37.4785994103153,-77.3639107918648 37.4785447435508,-77.3639811593093 37.4930455074138,-77.3457822694188 37.4931001846179,-77.345715420249 37.4785994103153))",23346,237610,64,10,19,55,"6058",-43.5706,73.8,POAQ,21120,27878400,23303,237610,64,10,19,72.6,6058,POAQ,30.067,30.2284,30.2243,30.1686,30.0982,27.3233,26.1132,25.4611,25.024,24.7029,27.3309,29.8321,32.1414,33.3867,34.1392,-42.533,-42.3716,-42.3757,-42.4314,-42.5018,-45.2767,-46.4868,-47.1389,-47.576,-47.8971,-45.2691,-42.7679,-40.4586,-39.2133,-38.4608
"POLYGON ((-77.3275200227908 37.4786512736924,-77.345715420249 37.4785994103153,-77.3457822694188 37.4931001846179,-77.3275833536708 37.4931520578992,-77.3275200227908 37.4786512736924))",23349,237611,64,11,19,32,"6059",-33.5601,57.4,POAQ,21120,27878400,23306,237611,64,11,19,56.6,6059,POAQ,16.0448,16.2686,16.2636,16.1873,16.0908,10.9023,9.25049,8.35918,7.76124,7.32161,10.9144,14.4809,17.6732,19.3894,20.4254,-40.5552,-40.3314,-40.3364,-40.4127,-40.5092,-45.6977,-47.34951,-48.24082,-48.83876,-49.27839,-45.6856,-42.1191,-38.9268,-37.2106,-36.1746
"POLYGON ((-77.3093246008503 37.4787003336764,-77.3275200227908 37.4786512736924,-77.3275833536708 37.4931520578992,-77.3093844134263 37.493201127252,-77.3093246008503 37.4787003336764))",23352,237612,64,12,19,3,"6060",-17.0323,33.2,POAQ,21120,27878400,23309,237612,64,12,19,32.6,6060,POAQ,1.92426,2.21504,2.2102,2.11326,1.99002,-5.72433,-7.82105,-8.95576,-9.71824,-10.2796,-5.70535,-0.873431,3.25864,5.47116,6.80586,-30.67574,-30.38496,-30.3898,-30.48674,-30.60998,-38.32433,-40.42105,-41.55576,-42.31824,-42.8796,-38.30535,-33.473431,-29.34136,-27.12884,-25.79414
"POLYGON ((-77.2911291557874 37.4787465902617,-77.3093246008503 37.4787003336764,-77.3093844134263 37.493201127252,-77.2911854500461 37.4932473926709,-77.2911291557874 37.4787465902617))",23355,237613,64,13,19,-17,"6061",-5.6533,16.2,POAQ,21120,27878400,23312,237613,64,13,19,16.2,6061,POAQ,-7.96674,-7.62337,-7.62763,-7.74027,-7.88404,-17.5189,-19.9547,-21.276,-22.1649,-22.82,-17.493,-11.6034,-6.73312,-4.13254,-2.56434,-24.16674,-23.82337,-23.82763,-23.94027,-24.08404,-33.7189,-36.1547,-37.476,-38.3649,-39.02,-33.693,-27.8034,-22.93312,-20.33254,-18.76434
"POLYGON ((-77.2729336889623 37.4787900434432,-77.2911291557874 37.4787465902617,-77.2911854500461 37.4932473926709,-77.272986464891 37.4932908541506,-77.2729336889623 37.4787900434432))",23358,237614,64,14,19,-38,"6062",7.5449,-1.6,POAQ,21120,27878400,23315,237614,64,14,19,-0.8,6062,POAQ,-15.1633,-14.7773,-14.781,-14.9063,-15.0667,-26.5715,-29.2743,-30.7444,-31.7348,-32.4655,-26.5371,-19.6921,-14.2159,-11.2984,-9.53934,-14.3633,-13.9773,-13.981,-14.1063,-14.2667,-25.7715,-28.4743,-29.9444,-30.9348,-31.6655,-25.7371,-18.8921,-13.4159,-10.4984,-8.73934
"POLYGON ((-77.2547382017351 37.4788306932162,-77.2729336889623 37.4787900434432,-77.272986464891 37.4932908541506,-77.2547874593219 37.4933315116864,-77.2547382017351 37.4788306932162))",23362,237615,64,15,19,-62,"6063",25.31104,-23.4,POAQ,21120,27878400,23319,237615,64,15,19,-23,6063,POAQ,-21.0459,-20.6234,-20.6269,-20.7634,-20.9385,-34.1964,-37.1261,-38.7248,-39.8037,-40.6004,-34.151,-26.378,-20.3677,-17.1714,-15.2442,1.9541,2.3766,2.3731,2.2366,2.0615,-11.1964,-14.1261,-15.7248,-16.8037,-17.6004,-11.151,-3.378,2.6323,5.8286,7.7558
"POLYGON ((-77.2365426954659 37.4788685395762,-77.2547382017351 37.4788306932162,-77.2547874593219 37.4933315116864,-77.2365884346998 37.4933693652738,-77.2365426954659 37.4788685395762))",23366,237616,64,16,19,-80,"6064",34.4762,-36.2,POAQ,21120,27878400,23323,237616,64,16,19,-34.2,6064,POAQ,-25.7984,-25.3426,-25.3458,-25.4924,-25.6808,-40.8278,-43.9578,-45.6716,-46.8298,-47.6861,-40.7692,-32.0868,-25.5872,-22.1366,-20.0558,8.4016,8.8574,8.8542,8.7076,8.5192,-6.6278,-9.7578,-11.4716,-12.6298,-13.4861,-6.5692,2.1132,8.6128,12.0634,14.1442
"POLYGON ((-77.4002240781055 37.4639262241898,-77.4184158471687 37.4638631593455,-77.4184967380571 37.4783639229945,-77.4003014521289 37.4784269998838,-77.4002240781055 37.4639262241898))",23722,237703,65,7,19,61,"6151",-40.5954,74.8,POAQ,21120,27878400,23678,237703,65,7,19,67.2,6151,POAQ,67.2118,67.2179,67.2111,67.2008,67.1899,67.1288,66.9423,66.837,66.7664,66.7155,67.1296,67.4236,67.7328,67.9126,68.0264,0.0118,0.0179,0.0111,0.000799999999998,-0.0101,-0.0712,-0.2577,-0.363,-0.4336,-0.4845,-0.0704,0.2236,0.5328,0.7126,0.8264
"POLYGON ((-77.3820322791371 37.4639864862011,-77.4002240781055 37.4639262241898,-77.4003014521289 37.4784269998838,-77.3821061362781 37.4784872734048,-77.3820322791371 37.4639864862011))",23724,237704,65,8,19,59,"6152",-39.2937,76.2,POAQ,21120,27878400,23680,237704,65,8,19,73.6,6152,POAQ,53.9413,54.0012,53.9985,53.9762,53.9484,53.6256,53.1444,52.8836,52.7085,52.5802,53.6284,54.6023,55.5117,56.0057,56.3058,-19.6587,-19.5988,-19.6015,-19.6238,-19.6516,-19.9744,-20.4556,-20.7164,-20.8915,-21.0198,-19.9716,-18.9977,-18.0883,-17.5943,-17.2942
"POLYGON ((-77.3638404516227 37.4640439453727,-77.3820322791371 37.4639864862011,-77.3821061362781 37.4784872734048,-77.3639107918648 37.4785447435508,-77.3638404516227 37.4640439453727))",23726,237705,65,9,19,80,"6153",-58.9437,92,POAQ,21120,27878400,23682,237705,65,9,19,84.8,6153,POAQ,41.304,41.4051,41.4026,41.3678,41.3238,40.3995,39.642,39.2333,38.9591,38.7577,40.4045,42.0141,43.4751,44.2614,44.7366,-43.496,-43.3949,-43.3974,-43.4322,-43.4762,-44.4005,-45.158,-45.5667,-45.8409,-46.0423,-44.3955,-42.7859,-41.3249,-40.5386,-40.0634
"POLYGON ((-77.3456485969217 37.4640986016982,-77.3638404516227 37.4640439453727,-77.3639107918648 37.4785447435508,-77.345715420249 37.4785994103153,-77.3456485969217 37.4640986016982))",23728,237706,65,10,19,55,"6154",-46.1913,73.6,POAQ,21120,27878400,23684,237706,65,10,19,72.6,6154,POAQ,29.2998,29.4436,29.4411,29.393,29.3319,27.3879,26.3396,25.7743,25.3948,25.1158,27.3956,29.7156,31.7656,32.8642,33.5268,-43.3002,-43.1564,-43.1589,-43.207,-43.2681,-45.2121,-46.2604,-46.8257,-47.2052,-47.4842,-45.2044,-42.8844,-40.8344,-39.7358,-39.0732
"POLYGON ((-77.3274567163932 37.4641504551716,-77.3456485969217 37.4640986016982,-77.345715420249 37.4785994103153,-77.3275200227908 37.4786512736924,-77.3274567163932 37.4641504551716))",23731,237707,65,11,19,27,"6155",-28.3887,49.6,POAQ,21120,27878400,23687,237707,65,11,19,48.4,6155,POAQ,15.967,16.1661,16.1639,16.099,16.016,12.3403,10.9203,10.1536,9.63852,9.25938,12.3525,15.6443,18.4617,19.9666,20.8734,-32.433,-32.2339,-32.2361,-32.301,-32.384,-36.0597,-37.4797,-38.2464,-38.76148,-39.14062,-36.0475,-32.7557,-29.9383,-28.4334,-27.5266
"POLYGON ((-77.3092648113965 37.4641995057871,-77.3274567163932 37.4641504551716,-77.3275200227908 37.4786512736924,-77.3093246008503 37.4787003336764,-77.3092648113965 37.4641995057871))",23734,237708,65,12,19,0,"6156",-15.3171,30.2,POAQ,21120,27878400,23690,237708,65,12,19,31.2,6156,POAQ,2.80492,3.06835,3.0671,2.9832,2.87535,-2.63898,-4.4772,-5.47197,-6.1411,-6.63422,-2.62027,1.87657,5.58533,7.55984,8.74899,-28.39508,-28.13165,-28.1329,-28.2168,-28.32465,-33.83898,-35.6772,-36.67197,-37.3411,-37.83422,-33.82027,-29.32343,-25.61467,-23.64016,-22.45101
"POLYGON ((-77.291072883291 37.4642457535394,-77.3092648113965 37.4641995057871,-77.3093246008503 37.4787003336764,-77.2911291557874 37.4787465902617,-77.291072883291 37.4642457535394))",23737,237709,65,13,19,-19,"6157",-4.99586,14.8,POAQ,21120,27878400,23693,237709,65,13,19,15,6157,POAQ,-7.4088,-7.08698,-7.08691,-7.18743,-7.3173,-14.7459,-16.9514,-18.1477,-18.9534,-19.5478,-14.7195,-9.05835,-4.5407,-2.14225,-0.698337,-22.4088,-22.08698,-22.08691,-22.18743,-22.3173,-29.7459,-31.9514,-33.1477,-33.9534,-34.5478,-29.7195,-24.05835,-19.5407,-17.14225,-15.698337
"POLYGON ((-77.2728809334358 37.4642891984232,-77.291072883291 37.4642457535394,-77.2911291557874 37.4787465902617,-77.2729336889623 37.4787900434432,-77.2728809334358 37.4642891984232))",23740,237710,65,14,19,-38,"6158",6.40224,-0.6,POAQ,21120,27878400,23696,237710,65,14,19,1.6,6158,POAQ,-14.3292,-13.9586,-13.9572,-14.0714,-14.2194,-24.0372,-26.5407,-27.902,-28.82,-29.498,-24.0017,-17.2758,-12.0764,-9.32246,-7.66488,-15.9292,-15.5586,-15.5572,-15.6714,-15.8194,-25.6372,-28.1407,-29.502,-30.42,-31.098,-25.6017,-18.8758,-13.6764,-10.92246,-9.26488
"POLYGON ((-77.2546889631903 37.4643298404338,-77.2728809334358 37.4642891984232,-77.2729336889623 37.4787900434432,-77.2547382017351 37.4788306932162,-77.2546889631903 37.4643298404338))",23743,237711,65,15,19,-58,"6159",20.94019,-18.6,POAQ,21120,27878400,23699,237711,65,15,19,-19.6,6159,POAQ,-19.8485,-19.4372,-19.4347,-19.5604,-19.7239,-31.5616,-34.3078,-35.8058,-36.8174,-37.5655,-31.5144,-23.7876,-18.0082,-14.9529,-13.114,-0.2485,0.1628,0.1653,0.0396,-0.1239,-11.9616,-14.7078,-16.2058,-17.2174,-17.9655,-11.9144,-4.1876,1.5918,4.6471,6.486
"POLYGON ((-77.3819584505421 37.449485665611,-77.4001467339873 37.4494254151088,-77.4002240781055 37.4639262241898,-77.3820322791371 37.4639864862011,-77.3819584505421 37.449485665611))",24103,237800,66,8,19,65,"6248",-35.2551,77.6,POAQ,21120,27878400,24059,237800,66,8,19,79.4,6248,POAQ,61.2063,61.2444,61.2424,61.2279,61.21,62.1619,61.8548,61.6884,61.5767,61.4947,62.164,62.8191,63.4104,63.7294,63.9228,-18.1937,-18.1556,-18.1576,-18.1721,-18.19,-17.2381,-17.5452,-17.7116,-17.8233,-17.9053,-17.236,-16.5809,-15.9896,-15.6706,-15.4772
"POLYGON ((-77.3637701385674 37.4495431138088,-77.3819584505421 37.449485665611,-77.3820322791371 37.4639864862011,-77.3638404516227 37.4640439453727,-77.3637701385674 37.4495431138088))",24105,237801,66,9,19,80,"6249",-59.7004,92,POAQ,21120,27878400,24061,237801,66,9,19,94,6249,POAQ,41.8614,41.9412,41.9392,41.9118,41.8771,41.8992,41.3077,40.9884,40.7739,40.6162,41.9036,43.2286,44.3909,45.0131,45.3884,-52.1386,-52.0588,-52.0608,-52.0882,-52.1229,-52.1008,-52.6923,-53.0116,-53.2261,-53.3838,-52.0964,-50.7714,-49.6091,-48.9869,-48.6116
"POLYGON ((-77.3455817994218 37.4495977596957,-77.3637701385674 37.4495431138088,-77.3638404516227 37.4640439453727,-77.3456485969217 37.4640986016982,-77.3455817994218 37.4495977596957))",24108,237802,66,10,19,42,"6250",-38.4925,63.4,POAQ,21120,27878400,24064,237802,66,10,19,63.4,6250,POAQ,27.544,27.666,27.6644,27.6243,27.5731,26.6078,25.7348,25.2636,24.9469,24.7138,26.6152,28.6592,30.4012,31.3299,31.8891,-35.856,-35.734,-35.7356,-35.7757,-35.8269,-36.7922,-37.6652,-38.1364,-38.4531,-38.6862,-36.7848,-34.7408,-32.9988,-32.0701,-31.5109
"POLYGON ((-77.3273934344638 37.4496496032659,-77.3455817994218 37.4495977596957,-77.3456485969217 37.4640986016982,-77.3274567163932 37.4641504551716,-77.3273934344638 37.4496496032659))",24111,237803,66,11,19,24,"6251",-24.5831,44,POAQ,21120,27878400,24067,237803,66,11,19,42.6,6251,POAQ,16.2236,16.3921,16.3915,16.3381,16.2694,13.9223,12.7493,12.1154,11.6891,11.375,13.9339,16.8098,19.1868,20.4499,21.21,-26.3764,-26.2079,-26.2085,-26.2619,-26.3306,-28.6777,-29.8507,-30.4846,-30.9109,-31.225,-28.6661,-25.7902,-23.4132,-22.1501,-21.39
"POLYGON ((-77.3092050450517 37.4496986445135,-77.3273934344638 37.4496496032659,-77.3274567163932 37.4641504551716,-77.3092648113965 37.4641995057871,-77.3092050450517 37.4496986445135))",24114,237804,66,12,19,0,"6252",-10.4609,24.2,POAQ,21120,27878400,24070,237804,66,12,19,24.8,6252,POAQ,3.85413,4.08512,4.08621,4.01537,3.92344,-0.03434,-1.6017,-2.45024,-3.02158,-3.44308,-0.0162944,4.03485,7.26636,8.97806,10.0075,-20.94587,-20.71488,-20.71379,-20.78463,-20.87656,-24.83434,-26.4017,-27.25024,-27.82158,-28.24308,-24.8162944,-20.76515,-17.53364,-15.82194,-14.7925
"POLYGON ((-77.2910166325441 37.4497448834332,-77.3092050450517 37.4496986445135,-77.3092648113965 37.4641995057871,-77.291072883291 37.4642457535394,-77.2910166325441 37.4497448834332))",24117,237805,66,13,19,-20,"6253",-2.64995,11.8,POAQ,21120,27878400,24073,237805,66,13,19,13,6253,POAQ,-6.52514,-6.23218,-6.22896,-6.31658,-6.43104,-11.9935,-13.9405,-14.9968,-15.7088,-16.2348,-11.9672,-6.6821,-2.60248,-0.447764,0.84755,-19.52514,-19.23218,-19.22896,-19.31658,-19.43104,-24.9935,-26.9405,-27.9968,-28.7088,-29.2348,-24.9672,-19.6821,-15.60248,-13.447764,-12.15245
"POLYGON ((-77.2728281982996 37.4497883200197,-77.2910166325441 37.4497448834332,-77.291072883291 37.4642457535394,-77.2728809334358 37.4642891984232,-77.2728281982996 37.4497883200197))",24120,237806,66,14,19,-39,"6254",7.0914,-1.4,POAQ,21120,27878400,24076,237806,66,14,19,-2.2,6254,POAQ,-13.1058,-12.7575,-12.7521,-12.8543,-12.9886,-21.4108,-23.687,-24.9247,-25.7603,-26.3781,-21.3745,-14.8986,-10.0566,-7.50566,-5.97257,-10.9058,-10.5575,-10.5521,-10.6543,-10.7886,-19.2108,-21.487,-22.7247,-23.5603,-24.1781,-19.1745,-12.6986,-7.8566,-5.30566,-3.77257
"POLYGON ((-77.2546397436765 37.4498289542683,-77.2728281982996 37.4497883200197,-77.2728809334358 37.4642891984232,-77.2546889631903 37.4643298404338,-77.2546397436765 37.4498289542683))",24123,237807,66,15,19,-59,"6255",20.95627,-18.2,POAQ,21120,27878400,24079,237807,66,15,19,-19,6255,POAQ,-18.3012,-17.9067,-17.8993,-18.0137,-18.1645,-28.8975,-31.4392,-32.8255,-33.7627,-34.4565,-28.8487,-21.2655,-15.7793,-12.8952,-11.1621,0.6988,1.0933,1.1007,0.9863,0.8355,-9.8975,-12.4392,-13.8255,-14.7627,-15.4565,-9.8487,-2.2655,3.2207,6.1048,7.8379
"POLYGON ((-77.2364512700336 37.4498667861745,-77.2546397436765 37.4498289542683,-77.2546889631903 37.4643298404338,-77.2364969739139 37.4643676795667,-77.2364512700336 37.4498667861745))",24127,237808,66,16,19,-79,"6256",36.0564212,-36,POAQ,21120,27878400,24083,237808,66,16,19,-36,6256,POAQ,-22.7067,-22.2705,-22.2612,-22.3863,-22.552,-35.291,-38.0663,-39.5844,-40.6124,-41.3743,-35.2275,-26.566,-20.492,-17.3051,-15.3901,13.2933,13.7295,13.7388,13.6137,13.448,0.709,-2.0663,-3.5844,-4.6124,-5.3743,0.7725,9.434,15.508,18.6949,20.6099
"POLYGON ((-77.3818846504764 37.4349848125637,-77.400069419757 37.43492457357,-77.4001467339873 37.4494254151088,-77.3819584505421 37.449485665611,-77.3818846504764 37.4349848125637))",24484,237896,67,8,19,71,"6344",-40.0232,76.6,POAQ,21120,27878400,24440,237896,67,8,19,76,6344,POAQ,53.063,53.0857,53.0846,53.0762,53.0658,53.7599,53.5841,53.489,53.425,53.378,53.7612,54.1575,54.5036,54.6888,54.8005,-22.937,-22.9143,-22.9154,-22.9238,-22.9342,-22.2401,-22.4159,-22.511,-22.575,-22.622,-22.2388,-21.8425,-21.4964,-21.3112,-21.1995
"POLYGON ((-77.363699852683 37.4350422497882,-77.3818846504764 37.4349848125637,-77.3819584505421 37.449485665611,-77.3637701385674 37.4495431138088,-77.363699852683 37.4350422497882))",24486,237897,67,9,19,82,"6345",-66.3118,94.8,POAQ,21120,27878400,24442,237897,67,9,19,95,6345,POAQ,37.8312,37.8885,37.8865,37.8662,37.8408,38.6112,38.1853,37.9552,37.8004,37.6865,38.6147,39.611,40.4605,40.913,41.1854,-57.1688,-57.1115,-57.1135,-57.1338,-57.1592,-56.3888,-56.8147,-57.0448,-57.1996,-57.3135,-56.3853,-55.389,-54.5395,-54.087,-53.8146
"POLYGON ((-77.3455150277344 37.4350968852372,-77.363699852683 37.4350422497882,-77.3637701385674 37.4495431138088,-77.3455817994218 37.4495977596957,-77.3455150277344 37.4350968852372))",24489,237898,67,10,19,24,"6346",-26.0544,48,POAQ,21120,27878400,24445,237898,67,10,19,46.8,6346,POAQ,25.2402,25.335,25.3334,25.3018,25.2616,25.4093,24.7328,24.3672,24.1212,23.94,25.4156,27.0718,28.4425,29.17,29.6074,-21.5598,-21.465,-21.4666,-21.4982,-21.5384,-21.3907,-22.0672,-22.4328,-22.6788,-22.86,-21.3844,-19.7282,-18.3575,-17.63,-17.1926
"POLYGON ((-77.3273301769883 37.4351487189047,-77.3455150277344 37.4350968852372,-77.3455817994218 37.4495977596957,-77.3273934344638 37.4496496032659,-77.3273301769883 37.4351487189047))",24492,237899,67,11,19,11,"6347",-17.1854,34.4,POAQ,21120,27878400,24448,237899,67,11,19,31.8,6347,POAQ,15.3557,15.494,15.4939,15.4507,15.3949,14.165,13.218,12.7057,12.3607,12.1063,14.1756,16.6192,18.5742,19.6085,20.23,-16.4443,-16.306,-16.3061,-16.3493,-16.4051,-17.635,-18.582,-19.0943,-19.4393,-19.6937,-17.6244,-15.1808,-13.2258,-12.1915,-11.57
"POLYGON ((-77.3091453018024 37.4351977507849,-77.3273301769883 37.4351487189047,-77.3273934344638 37.4496496032659,-77.3092050450517 37.4496986445135,-77.3091453018024 37.4351977507849))",24495,237900,67,12,19,0,"6348",-10.6798,23.2,POAQ,21120,27878400,24451,237900,67,12,19,25,6348,POAQ,5.12259,5.31399,5.31621,5.25917,5.1846,2.31728,1.04777,0.36,-0.103567,-0.445926,2.3338,5.78267,8.4515,9.8589,10.7043,-19.87741,-19.68601,-19.68379,-19.74083,-19.8154,-22.68272,-23.95223,-24.64,-25.103567,-25.445926,-22.6662,-19.21733,-16.5485,-15.1411,-14.2957
"POLYGON ((-77.2909604035343 37.4352439808723,-77.3091453018024 37.4351977507849,-77.3092050450517 37.4496986445135,-77.2910166325441 37.4497448834332,-77.2909604035343 37.4352439808723))",24498,237901,67,13,19,-20,"6349",0.1729,8.4,POAQ,21120,27878400,24454,237901,67,13,19,8.6,6349,POAQ,-4.24645,-3.99146,-3.98633,-4.05971,-4.15657,-9.3445,-10.9929,-11.8878,-12.4916,-12.9382,-9.31922,-4.60028,-1.07101,0.78436,1.89834,-12.84645,-12.59146,-12.58633,-12.65971,-12.75657,-17.9445,-19.5929,-20.4878,-21.0916,-21.5382,-17.91922,-13.20028,-9.67101,-7.81564,-6.70166
