WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.1460732490283 37.740024937748,-77.1643323701081 37.7400010265635,-77.164364257401 37.7545010991324,-77.1461015933068 37.7545250148717,-77.1460732490283 37.740024937748))",16383,81525,46,21,7,0,"4341",4.4228,26.2,PPAQ,21120,27878400,16350,81525,46,21,7,24.8,4341,PPAQ,27.0162,27.0545,27.0245,26.9731,26.9186,23.0062,22.1509,21.6735,21.3552,21.1248,23.0062,23.1459,24.0832,24.7104,25.1145,2.2162,2.2545,2.2245,2.1731,2.1186,-1.7938,-2.6491,-3.1265,-3.4448,-3.6752,-1.7938,-1.6541,-0.7168,-0.0896,0.3145
"POLYGON ((-77.1278141169528 37.7400460358582,-77.1460732490283 37.740024937748,-77.1461015933068 37.7545250148717,-77.1278389182105 37.7545461170009,-77.1278141169528 37.7400460358582))",16387,81526,46,22,7,2,"4342",-4.9053,32,PPAQ,21120,27878400,16354,81526,46,22,7,36.4,4342,PPAQ,23.8089,23.8466,23.8199,23.7728,23.7224,20.154,19.3608,18.9163,18.62,18.4056,20.154,20.2689,21.1324,21.7161,22.0928,-12.5911,-12.5534,-12.5801,-12.6272,-12.6776,-16.246,-17.0392,-17.4837,-17.78,-17.9944,-16.246,-16.1311,-15.2676,-14.6839,-14.3072
"POLYGON ((-77.1095549752561 37.7400643208918,-77.1278141169528 37.7400460358582,-77.1278389182105 37.7545461170009,-77.1095762334874 37.7545644055176,-77.1095549752561 37.7400643208918))",16391,81527,46,23,7,-2,"4343",-4.1972,26.6,PPAQ,21120,27878400,16358,81527,46,23,7,26.6,4343,PPAQ,19.4758,19.5128,19.4892,19.4458,19.3991,16.2655,15.5295,15.1145,14.8376,14.6374,16.2656,16.3586,17.1527,17.6964,18.0484,-7.1242,-7.0872,-7.1108,-7.1542,-7.2009,-10.3345,-11.0705,-11.4855,-11.7624,-11.9626,-10.3344,-10.2414,-9.4473,-8.9036,-8.5516
"POLYGON ((-77.0912958253127 37.7400797928467,-77.1095549752561 37.7400643208918,-77.1095762334874 37.7545644055176,-77.0913135405127 37.7545798804197,-77.0912958253127 37.7400797928467))",16395,81528,46,24,7,-11,"4344",4.0752,11.4,PPAQ,21120,27878400,16362,81528,46,24,7,20.8,4344,PPAQ,12.8821,12.9155,12.8958,12.8585,12.8182,10.4441,9.81202,9.45175,9.21101,9.03691,10.4442,10.5145,11.1878,11.6567,11.9618,-7.9179,-7.8845,-7.9042,-7.9415,-7.9818,-10.3559,-10.98798,-11.34825,-11.58899,-11.76309,-10.3558,-10.2855,-9.6122,-9.1433,-8.8382
"POLYGON ((-77.1825560622622 37.7254741837635,-77.2008116156026 37.7254446520649,-77.200850573783 37.7399447649824,-77.1825914788178 37.7399743023073,-77.1825560622622 37.7254741837635))",16769,81619,47,19,7,4,"4435",2.7425,35.2,PPAQ,21120,27878400,16736,81619,47,19,7,35.4,4435,PPAQ,35.4009,35.4343,35.4061,35.3591,35.3096,31.5921,30.8213,30.3924,30.106,29.8986,31.5923,31.7878,32.6603,33.231,33.5969,0.000900000000001,0.0343,0.0061,-0.0409,-0.0904,-3.8079,-4.5787,-5.0076,-5.294,-5.5014,-3.8077,-3.6122,-2.7397,-2.169,-1.8031
"POLYGON ((-77.1643004951853 37.7255009029293,-77.1825560622622 37.7254741837635,-77.1825914788178 37.7399743023073,-77.1643323701081 37.7400010265635,-77.1643004951853 37.7255009029293))",16773,81620,47,20,7,11,"4436",-6.7209,38.2,PPAQ,21120,27878400,16740,81620,47,20,7,42.6,4436,PPAQ,27.9825,28.019,27.9911,27.9434,27.8927,24.1557,23.3614,22.9192,22.6243,22.4107,24.1558,24.3325,25.2244,25.8126,26.19,-14.6175,-14.581,-14.6089,-14.6566,-14.7073,-18.4443,-19.2386,-19.6808,-19.9757,-20.1893,-18.4442,-18.2675,-17.3756,-16.7874,-16.41
"POLYGON ((-77.1460449157454 37.7255248095593,-77.1643004951853 37.7255009029293,-77.1643323701081 37.7400010265635,-77.1460732490283 37.740024937748,-77.1460449157454 37.7255248095593))",16776,81621,47,21,7,16,"4437",-0.8171,31,PPAQ,21120,27878400,16743,81621,47,21,7,27.2,4437,PPAQ,27.3528,27.3877,27.364,27.322,27.2769,24.0514,23.3398,22.9429,22.6784,22.487,24.0515,24.186,24.9779,25.5055,25.8446,0.1528,0.1877,0.164,0.122,0.0769,-3.1486,-3.8602,-4.2571,-4.5216,-4.713,-3.1485,-3.014,-2.2221,-1.6945,-1.3554
"POLYGON ((-77.1277893253163 37.7255459036508,-77.1460449157454 37.7255248095593,-77.1460732490283 37.740024937748,-77.1278141169528 37.7400460358582,-77.1277893253163 37.7255459036508))",16780,81622,47,22,7,16,"4438",-13.5299,40.6,PPAQ,21120,27878400,16747,81622,47,22,7,43,4438,PPAQ,24.0798,24.1161,24.0943,24.054,24.0105,20.9874,20.2961,19.9089,19.6509,19.4643,20.9875,21.1023,21.8663,22.3808,22.7122,-18.9202,-18.8839,-18.9057,-18.946,-18.9895,-22.0126,-22.7039,-23.0911,-23.3491,-23.5357,-22.0125,-21.8977,-21.1337,-20.6192,-20.2878
"POLYGON ((-77.1095337252716 37.7255641852015,-77.1277893253163 37.7255459036508,-77.1278141169528 37.7400460358582,-77.1095549752561 37.7400643208918,-77.1095337252716 37.7255641852015))",16784,81623,47,23,7,7,"4439",-11.7197,33.8,PPAQ,21120,27878400,16751,81623,47,23,7,29.8,4439,PPAQ,19.4411,19.4807,19.4602,19.4201,19.3763,16.5443,15.8479,15.4551,15.1932,15.0038,16.5445,16.6453,17.4091,17.9306,18.2675,-10.3589,-10.3193,-10.3398,-10.3799,-10.4237,-13.2557,-13.9521,-14.3449,-14.6068,-14.7962,-13.2555,-13.1547,-12.3909,-11.8694,-11.5325
"POLYGON ((-77.0912781169849 37.7255796542094,-77.1095337252716 37.7255641852015,-77.1095549752561 37.7400643208918,-77.0912958253127 37.7400797928467,-77.0912781169849 37.7255796542094))",16788,81624,47,24,7,-2,"4440",-11.1048,28.2,PPAQ,21120,27878400,16755,81624,47,24,7,29.4,4440,PPAQ,14.5563,14.5997,14.5805,14.5405,14.4965,11.9365,11.2353,10.8358,10.5691,10.3764,11.9367,12.0237,12.7861,13.3152,13.6585,-14.8437,-14.8003,-14.8195,-14.8595,-14.9035,-17.4635,-18.1647,-18.5642,-18.8309,-19.0236,-17.4633,-17.3763,-16.6139,-16.0848,-15.7415
"POLYGON ((-77.0730225018299 37.7255923106727,-77.0912781169849 37.7255796542094,-77.0912958253127 37.7400797928467,-77.0730366684969 37.7400924517213,-77.0730225018299 37.7255923106727))",16792,81625,47,25,7,-11,"4441",-5.1921,17,PPAQ,21120,27878400,16759,81625,47,25,7,9,4441,PPAQ,9.39645,9.44454,9.4264,9.38583,9.34065,7.16959,6.45279,6.03873,5.76181,5.56178,7.16972,7.22773,7.9914,8.53519,8.89022,0.39645,0.44454,0.4264,0.38583,0.34065,-1.83041,-2.54721,-2.96127,-3.23819,-3.43822,-1.83028,-1.77227,-1.0086,-0.46481,-0.10978
"POLYGON ((-77.1642686326254 37.7110007291621,-77.1825206594432 37.7109740150865,-77.1825560622622 37.7254741837635,-77.1643004951853 37.7255009029293,-77.1642686326254 37.7110007291621))",17167,81716,48,20,7,11,"4532",-6.7536,34.8,PPAQ,21120,27878400,17133,81716,48,20,7,28.8,4532,PPAQ,25.2544,25.2848,25.2642,25.2279,25.1891,22.2939,21.6838,21.3444,21.1178,20.9538,22.2941,22.4601,23.1599,23.6176,23.9106,-3.5456,-3.5152,-3.5358,-3.5721,-3.6109,-6.5061,-7.1162,-7.4556,-7.6822,-7.8462,-6.5059,-6.3399,-5.6401,-5.1824,-4.8894
"POLYGON ((-77.1460165934519 37.7110246312378,-77.1642686326254 37.7110007291621,-77.1643004951853 37.7255009029293,-77.1460449157454 37.7255248095593,-77.1460165934519 37.7110246312378))",17171,81717,48,21,7,17,"4533",-9.8303,38,PPAQ,21120,27878400,17137,81717,48,21,7,37.8,4533,PPAQ,26.095,26.1241,26.1067,26.0747,26.0402,23.5624,23.0146,22.7092,22.5056,22.3583,23.5624,23.6843,24.304,24.7147,24.9782,-11.705,-11.6759,-11.6933,-11.7253,-11.7598,-14.2376,-14.7854,-15.0908,-15.2944,-15.4417,-14.2376,-14.1157,-13.496,-13.0853,-12.8218
"POLYGON ((-77.1277645432955 37.7110457213108,-77.1460165934519 37.7110246312378,-77.1460449157454 37.7255248095593,-77.1277893253163 37.7255459036508,-77.1277645432955 37.7110457213108))",17174,81718,48,22,7,16,"4534",-9.163,33.6,PPAQ,21120,27878400,17140,81718,48,22,7,26.2,4534,PPAQ,22.347,22.3797,22.3629,22.3302,22.2946,19.8628,19.2943,18.9758,18.7635,18.6099,19.8629,19.974,20.6127,21.0411,21.3164,-3.853,-3.8203,-3.8371,-3.8698,-3.9054,-6.3372,-6.9057,-7.2242,-7.4365,-7.5901,-6.3371,-6.226,-5.5873,-5.1589,-4.8836
"POLYGON ((-77.109512483529 37.7110639993788,-77.1277645432955 37.7110457213108,-77.1277893253163 37.7255459036508,-77.1095337252716 37.7255641852015,-77.109512483529 37.7110639993788))",17178,81719,48,23,7,11,"4535",-16.7024,37.2,PPAQ,21120,27878400,17144,81719,48,23,7,39.2,4535,PPAQ,18.2611,18.3012,18.2842,18.2484,18.2091,15.7407,15.1091,14.7524,14.5146,14.3427,15.7409,15.8501,16.5562,17.0362,17.3456,-20.9389,-20.8988,-20.9158,-20.9516,-20.9909,-23.4593,-24.0909,-24.4476,-24.6854,-24.8573,-23.4591,-23.3499,-22.6438,-22.1638,-21.8544
"POLYGON ((-77.0912604155254 37.7110794654397,-77.109512483529 37.7110639993788,-77.1095337252716 37.7255641852015,-77.0912781169849 37.7255796542094,-77.0912604155254 37.7110794654397))",17182,81720,48,24,7,4,"4536",-14.1506,31,PPAQ,21120,27878400,17148,81720,48,24,7,26.6,4536,PPAQ,14.3527,14.4027,14.3852,14.3453,14.3008,11.8048,11.0892,10.6815,10.4095,10.2129,11.8049,11.9161,12.7122,13.2613,13.6162,-12.2473,-12.1973,-12.2148,-12.2547,-12.2992,-14.7952,-15.5108,-15.9185,-16.1905,-16.3871,-14.7951,-14.6839,-13.8878,-13.3387,-12.9838
"POLYGON ((-77.0730083406575 37.711092119492,-77.0912604155254 37.7110794654397,-77.0912781169849 37.7255796542094,-77.0730225018299 37.7255923106727,-77.0730083406575 37.711092119492))",17186,81721,48,25,7,-5,"4537",-13.8156,26.8,PPAQ,21120,27878400,17152,81721,48,25,7,29.4,4537,PPAQ,10.3485,10.4104,10.3921,10.3468,10.2957,7.7943,6.97306,6.50029,6.18448,5.9563,7.79446,7.90252,8.80877,9.44389,9.85609,-19.0515,-18.9896,-19.0079,-19.0532,-19.1043,-21.6057,-22.42694,-22.89971,-23.21552,-23.4437,-21.60554,-21.49748,-20.59123,-19.95611,-19.54391
"POLYGON ((-77.0547562602982 37.711101961534,-77.0730083406575 37.711092119492,-77.0730225018299 37.7255923106727,-77.0547668811803 37.7256021545901,-77.0547562602982 37.711101961534))",17190,81722,48,26,7,-14,"4538",-4.6149,15.4,PPAQ,21120,27878400,17156,81722,48,26,7,15.6,4538,PPAQ,8.08608,8.15781,8.13939,8.09031,8.0344,5.64743,4.74813,4.22535,3.87594,3.62357,5.64761,5.7104,6.68049,7.37648,7.83062,-7.51392,-7.44219,-7.46061,-7.50969,-7.5656,-9.95257,-10.85187,-11.37465,-11.72406,-11.97643,-9.95239,-9.8896,-8.91951,-8.22352,-7.76938
"POLYGON ((-77.1642367824212 37.6965005061939,-77.1824852703527 37.6964737972081,-77.1825206594432 37.7109740150865,-77.1642686326254 37.7110007291621,-77.1642367824212 37.6965005061939))",17561,81812,49,20,7,10,"4628",0.8528,21.8,PPAQ,21120,27878400,17526,81812,49,20,7,22,4628,PPAQ,20.8688,20.8897,20.8769,20.8536,20.8286,18.9262,18.533,18.3141,18.168,18.0621,18.9264,19.0597,19.5222,19.8215,20.0127,-1.1312,-1.1103,-1.1231,-1.1464,-1.1714,-3.0738,-3.467,-3.6859,-3.832,-3.9379,-3.0736,-2.9403,-2.4778,-2.1785,-1.9873
"POLYGON ((-77.1459882821411 37.6965244037155,-77.1642367824212 37.6965005061939,-77.1642686326254 37.7110007291621,-77.1460165934519 37.7110246312378,-77.1459882821411 37.6965244037155))",17565,81813,49,21,7,12,"4629",-0.0299,21.8,PPAQ,21120,27878400,17530,81813,49,21,7,21.4,4629,PPAQ,20.3387,20.36,20.3485,20.3268,20.3032,18.5748,18.2,17.9908,17.8513,17.7502,18.5749,18.6814,19.1157,19.4008,19.5833,-1.0613,-1.04,-1.0515,-1.0732,-1.0968,-2.8252,-3.2,-3.4092,-3.5487,-3.6498,-2.8251,-2.7186,-2.2843,-1.9992,-1.8167
"POLYGON ((-77.1277397708846 37.6965454897702,-77.1459882821411 37.6965244037155,-77.1460165934519 37.7110246312378,-77.1277645432955 37.7110457213108,-77.1277397708846 37.6965454897702))",17569,81814,49,22,7,11,"4630",-4.8665,22.8,PPAQ,21120,27878400,17533,81814,49,22,7,22,4630,PPAQ,16.4114,16.4361,16.4251,16.4026,16.378,14.7102,14.3149,14.0931,13.9453,13.8383,14.7103,14.8033,15.2558,15.5577,15.7514,-5.5886,-5.5639,-5.5749,-5.5974,-5.622,-7.2898,-7.6851,-7.9069,-8.0547,-8.1617,-7.2897,-7.1967,-6.7442,-6.4423,-6.2486
"POLYGON ((-77.1094912500236 37.6965637643556,-77.1277397708846 37.6965454897702,-77.1277645432955 37.7110457213108,-77.109512483529 37.7110639993788,-77.1094912500236 37.6965637643556))",17573,81815,49,23,7,6,"4631",-16.3054,32.8,PPAQ,21120,27878400,17537,81815,49,23,7,32.6,4631,PPAQ,14.6228,14.6597,14.6469,14.6178,14.5854,12.5974,12.0741,11.7781,11.5808,11.4382,12.5975,12.7072,13.3045,13.7086,13.9685,-17.9772,-17.9403,-17.9531,-17.9822,-18.0146,-20.0026,-20.5259,-20.8219,-21.0192,-21.1618,-20.0025,-19.8928,-19.2955,-18.8914,-18.6315
"POLYGON ((-77.0912427209303 37.6965792274698,-77.1094912500236 37.6965637643556,-77.109512483529 37.7110639993788,-77.0912604155254 37.7110794654397,-77.0912427209303 37.6965792274698))",17577,81816,49,24,7,0,"4632",-10.7913,25.8,PPAQ,21120,27878400,17541,81816,49,24,7,24.6,4632,PPAQ,12.6984,12.7507,12.7361,12.6992,12.6576,10.3728,9.69766,9.3128,9.05613,8.8706,10.3729,10.5045,11.2746,11.8016,12.1412,-11.9016,-11.8493,-11.8639,-11.9008,-11.9424,-14.2272,-14.90234,-15.2872,-15.54387,-15.7294,-14.2271,-14.0955,-13.3254,-12.7984,-12.4588
"POLYGON ((-77.0729941849766 37.696591879111,-77.0912427209303 37.6965792274698,-77.0912604155254 37.7110794654397,-77.0730083406575 37.711092119492,-77.0729941849766 37.696591879111))",17581,81817,49,25,7,-4,"4633",-6.6957,19.6,PPAQ,21120,27878400,17545,81817,49,25,7,20.2,4633,PPAQ,10.2519,10.3226,10.3062,10.2609,10.209,7.66735,6.82384,6.33925,6.01582,5.7821,7.66756,7.8182,8.77852,9.44319,9.87249,-9.9481,-9.8774,-9.8938,-9.9391,-9.991,-12.53265,-13.37616,-13.86075,-14.18418,-14.4179,-12.53244,-12.3818,-11.42148,-10.75681,-10.32751
"POLYGON ((-77.0547456435347 37.6966017192779,-77.0729941849766 37.696591879111,-77.0730083406575 37.711092119492,-77.0547562602982 37.711101961534,-77.0547456435347 37.6966017192779))",17585,81818,49,26,7,-9,"4634",-7.453,19.2,PPAQ,21120,27878400,17549,81818,49,26,7,17.6,4634,PPAQ,8.90226,8.98894,8.97244,8.92128,8.86203,6.26988,5.30261,4.74266,4.3688,4.09881,6.27007,6.39366,7.4804,8.24578,8.74184,-8.69774,-8.61106,-8.62756,-8.67872,-8.73797,-11.33012,-12.29739,-12.85734,-13.2312,-13.50119,-11.32993,-11.20634,-10.1196,-9.35422,-8.85816
"POLYGON ((-77.0364970979766 37.6966087479693,-77.0547456435347 37.6966017192779,-77.0547562602982 37.711101961534,-77.0365041758202 37.7111089915648,-77.0364970979766 37.6966087479693))",17589,81819,49,27,7,-18,"4635",0.5892,10.2,PPAQ,21120,27878400,17553,81819,49,27,7,13.8,4635,PPAQ,7.61472,7.7275,7.70859,7.64521,7.57124,4.65063,3.44437,2.74063,2.27024,1.93066,4.65095,4.76554,6.10669,7.06503,7.68838,-6.18528,-6.0725,-6.09141,-6.15479,-6.22876,-9.14937,-10.35563,-11.05937,-11.52976,-11.86934,-9.14905,-9.03446,-7.69331,-6.73497,-6.11162
"POLYGON ((-77.2006948316875 37.6819440162385,-77.2189397533083 37.6819116904945,-77.218982203682 37.6964119448559,-77.2007337445637 37.696444276761,-77.2006948316875 37.6819440162385))",17949,81906,50,18,7,5,"4722",0.50211,8.6,PPAQ,21120,27878400,17913,81906,50,18,7,13.6,4722,PPAQ,9.27481,9.27481,9.27481,9.27481,9.27481,9.27381,9.27378,9.27376,9.27375,9.27374,9.27381,9.27382,9.27386,9.27388,9.2739,-4.32519,-4.32519,-4.32519,-4.32519,-4.32519,-4.32619,-4.32622,-4.32624,-4.32625,-4.32626,-4.32619,-4.32618,-4.32614,-4.32612,-4.3261
"POLYGON ((-77.1094700247506 37.6820634810638,-77.1277150080782 37.6820452099607,-77.1277397708846 37.6965454897702,-77.1094912500236 37.6965637643556,-77.1094700247506 37.6820634810638))",17968,81911,50,23,7,0,"4727",-11.2081,22.4,PPAQ,21120,27878400,17932,81911,50,23,7,20.2,4727,PPAQ,9.91366,9.94098,9.93339,9.91438,9.8929,8.61699,8.26772,8.06975,7.93769,7.84226,8.61698,8.7057,9.1139,9.3886,9.56483,-10.28634,-10.25902,-10.26661,-10.28562,-10.3071,-11.58301,-11.93228,-12.13025,-12.26231,-12.35774,-11.58302,-11.4943,-11.0861,-10.8114,-10.63517
"POLYGON ((-77.0912250331955 37.6820789412314,-77.1094700247506 37.6820634810638,-77.1094912500236 37.6965637643556,-77.0912427209303 37.6965792274698,-77.0912250331955 37.6820789412314))",17972,81912,50,24,7,-4,"4728",-12.0534,24.2,PPAQ,21120,27878400,17936,81912,50,24,7,24.4,4728,PPAQ,10.0347,10.083,10.072,10.0415,10.0067,8.11858,7.54925,7.2246,7.00807,6.85155,8.11871,8.25897,8.92643,9.37898,9.66963,-14.3653,-14.317,-14.328,-14.3585,-14.3933,-16.28142,-16.85075,-17.1754,-17.39193,-17.54845,-16.28129,-16.14103,-15.47357,-15.02102,-14.73037
"POLYGON ((-77.072980034784 37.6820915904618,-77.0912250331955 37.6820789412314,-77.0912427209303 37.6965792274698,-77.0729941849766 37.696591879111,-77.072980034784 37.6820915904618))",17975,81913,50,25,7,-9,"4729",-7.394,19.2,PPAQ,21120,27878400,17939,81913,50,25,7,16.6,4729,PPAQ,9.23962,9.31283,9.29954,9.25768,9.20914,6.81958,6.02247,5.56532,5.26038,5.03999,6.81989,7.00422,7.94036,8.58043,8.992,-7.36038,-7.28717,-7.30046,-7.34232,-7.39086,-9.78042,-10.57753,-11.03468,-11.33962,-11.56001,-9.78011,-9.59578,-8.65964,-8.01957,-7.608
"POLYGON ((-77.0547350308874 37.6821014287535,-77.072980034784 37.6820915904618,-77.0729941849766 37.696591879111,-77.0547456435347 37.6966017192779,-77.0547350308874 37.6821014287535))",17979,81914,50,26,7,-14,"4730",0.5548,11.2,PPAQ,21120,27878400,17943,81914,50,26,7,13.6,4730,PPAQ,8.89256,8.98827,8.97457,8.92448,8.86561,6.24842,5.27517,4.71362,4.33903,4.06848,6.2487,6.42991,7.56395,8.34995,8.8565,-4.70744,-4.61173,-4.62543,-4.67552,-4.73439,-7.35158,-8.32483,-8.88638,-9.26097,-9.53152,-7.3513,-7.17009,-6.03605,-5.25005,-4.7435
"POLYGON ((-77.0364900228771 37.6821084561055,-77.0547350308874 37.6821014287535,-77.0547456435347 37.6966017192779,-77.0364970979766 37.6966087479693,-77.0364900228771 37.6821084561055))",17983,81915,50,27,7,-20,"4731",5.7174,5.2,PPAQ,21120,27878400,17947,81915,50,27,7,6.8,4731,PPAQ,8.00463,8.1303,8.11514,8.05296,7.97921,4.96262,3.74206,3.0335,2.56049,2.21893,4.96302,5.16277,6.57968,7.57136,8.21185,1.20463,1.3303,1.31514,1.25296,1.17921,-1.83738,-3.05794,-3.7665,-4.23951,-4.58107,-1.83698,-1.63723,-0.22032,0.77136,1.41185
"POLYGON ((-77.0182450121242 37.682112672517,-77.0364900228771 37.6821084561055,-77.0364970979766 37.6966087479693,-77.0182485496743 37.6966129651844,-77.0182450121242 37.682112672517))",17987,81916,50,28,7,-25,"4732",6.1832,4.4,PPAQ,21120,27878400,17951,81916,50,28,7,2.4,4732,PPAQ,6.86733,7.03382,7.01603,6.93654,6.84167,3.22655,1.65895,0.743679,0.132058,-0.309574,3.22729,3.46384,5.27991,6.56067,7.38953,4.46733,4.63382,4.61603,4.53654,4.44167,0.82655,-0.74105,-1.656321,-2.267942,-2.709574,0.82729,1.06384,2.87991,4.16067,4.98953
"POLYGON ((-77.2188973193897 37.6674113887946,-77.2371386884388 37.6673762588284,-77.2371846584742 37.6818765538318,-77.2189397533083 37.6819116904945,-77.2188973193897 37.6674113887946))",18338,82001,51,17,7,17,"4817",-8.5509,28,PPAQ,21120,27878400,18302,82001,51,17,7,28.8,4817,PPAQ,19.5358,19.5358,19.5358,19.5358,19.5357,19.535,19.5349,19.5349,19.5348,19.5348,19.535,19.5351,19.5353,19.5354,19.5355,-9.2642,-9.2642,-9.2642,-9.2642,-9.2643,-9.265,-9.2651,-9.2651,-9.2652,-9.2652,-9.265,-9.2649,-9.2647,-9.2646,-9.2645
"POLYGON ((-77.1094488077052 37.667563150435,-77.1276902548706 37.6675448828141,-77.1277150080782 37.6820452099607,-77.1094700247506 37.6820634810638,-77.1094488077052 37.667563150435))",18361,82007,51,23,7,-4,"4823",-0.75965,7,PPAQ,21120,27878400,18325,82007,51,23,7,5.6,4823,PPAQ,5.48826,5.5045,5.50069,5.49035,5.47854,4.79199,4.59942,4.49011,4.41713,4.36439,4.79191,4.85284,5.08396,5.23808,5.33667,-0.11174,-0.0955,-0.09931,-0.10965,-0.12146,-0.80801,-1.00058,-1.10989,-1.18287,-1.23561,-0.80809,-0.74716,-0.51604,-0.36192,-0.26333
"POLYGON ((-77.091207352317 37.6675786076561,-77.1094488077052 37.667563150435,-77.1094700247506 37.6820634810638,-77.0912250331955 37.6820789412314,-77.091207352317 37.6675786076561))",18365,82008,51,24,7,-10,"4824",-5.21817,13.4,PPAQ,21120,27878400,18329,82008,51,24,7,10.4,4824,PPAQ,6.58442,6.61941,6.6128,6.59259,6.56922,5.31321,4.92951,4.71075,4.5648,4.45929,5.31334,5.43028,5.89266,6.20292,6.40151,-3.81558,-3.78059,-3.7872,-3.80741,-3.83078,-5.08679,-5.47049,-5.68925,-5.8352,-5.94071,-5.08666,-4.96972,-4.50734,-4.19708,-3.99849
"POLYGON ((-77.0729658900764 37.6675912544758,-77.091207352317 37.6675786076561,-77.0912250331955 37.6820789412314,-77.072980034784 37.6820915904618,-77.0729658900764 37.6675912544758))",18369,82009,51,25,7,-15,"4825",-1.94784,11.8,PPAQ,21120,27878400,18333,82009,51,25,7,11.6,4825,PPAQ,7.51502,7.58263,7.57325,7.53861,7.49787,5.48845,4.81263,4.4257,4.16774,3.98125,5.48886,5.68563,6.50558,7.0591,7.4134,-4.08498,-4.01737,-4.02675,-4.06139,-4.10213,-6.11155,-6.78737,-7.1743,-7.43226,-7.61875,-6.11114,-5.91437,-5.09442,-4.5409,-4.1866
"POLYGON ((-77.054724422354 37.6676010908925,-77.0729658900764 37.6675912544758,-77.072980034784 37.6820915904618,-77.0547350308874 37.6821014287535,-77.054724422354 37.6676010908925))",18373,82010,51,26,7,-20,"4826",0.6958,9.4,PPAQ,21120,27878400,18337,82010,51,26,7,16.2,4826,PPAQ,8.13477,8.23209,8.22189,8.17626,8.12184,5.6507,4.74022,4.21666,3.8677,3.61558,5.65108,5.88361,6.98555,7.73653,8.21776,-8.06523,-7.96791,-7.97811,-8.02374,-8.07816,-10.5493,-11.45978,-11.98334,-12.3323,-12.58442,-10.54892,-10.31639,-9.21445,-8.46347,-7.98224
"POLYGON ((-77 37.6676137377158,-77.0182414759453 37.6676123325131,-77.0182450121242 37.682112672517,-77 37.6821140779876,-77 37.6676137377158))",18383,82013,51,29,7,-31,"4829",10.4036,-0.2,PPAQ,21120,27878400,18347,82013,51,29,7,1.4,4829,PPAQ,6.33638,6.54305,6.53137,6.44729,6.34441,2.46187,0.734328,-0.273186,-0.946002,-1.43198,2.46269,2.82825,4.92024,6.37223,7.30616,4.93638,5.14305,5.13137,5.04729,4.94441,1.06187,-0.665672,-1.673186,-2.346002,-2.83198,1.06269,1.42825,3.52024,4.97223,5.90616
"POLYGON ((-77.2188549019166 37.6529110406878,-77.2370927362194 37.6528759174177,-77.2371386884388 37.6673762588284,-77.2188973193897 37.6674113887946,-77.2188549019166 37.6529110406878))",18726,82097,52,17,7,18,"4913",-4.6685,42,PPAQ,21120,27878400,18690,82097,52,17,7,48.4,4913,PPAQ,37.6674,37.6816,37.6792,37.6718,37.6632,36.7607,36.6163,36.5385,36.4867,36.4489,36.7609,36.9223,37.1488,37.2779,37.3571,-10.7326,-10.7184,-10.7208,-10.7282,-10.7368,-11.6393,-11.7837,-11.8615,-11.9133,-11.9511,-11.6391,-11.4777,-11.2512,-11.1221,-11.0429
"POLYGON ((-77.1459034140424 37.6530234352609,-77.1641413058711 37.6529995514002,-77.1641731190512 37.6674999163814,-77.1459316924428 37.6675238047955,-77.1459034140424 37.6530234352609))",18741,82101,52,21,7,-5,"4917",-6.33446,10,PPAQ,21120,27878400,18705,82101,52,21,7,10.8,4917,PPAQ,3.66541,3.66542,3.66541,3.66541,3.66541,3.66506,3.665,3.66497,3.66494,3.66493,3.66506,3.66514,3.66524,3.66529,3.66533,-7.13459,-7.13458,-7.13459,-7.13459,-7.13459,-7.13494,-7.135,-7.13503,-7.13506,-7.13507,-7.13494,-7.13486,-7.13476,-7.13471,-7.13467
"POLYGON ((-77.0911896782909 37.6530782276756,-77.1094275988826 37.6530627734008,-77.1094488077052 37.667563150435,-77.091207352317 37.6675786076561,-77.0911896782909 37.6530782276756))",18753,82104,52,24,7,-15,"4920",-2.83874,4.6,PPAQ,21120,27878400,18717,82104,52,24,7,15.8,4920,PPAQ,1.75931,1.75963,1.75958,1.75941,1.75921,1.74797,1.74473,1.74288,1.74165,1.74076,1.74796,1.74962,1.75381,1.75652,1.75824,-14.04069,-14.04037,-14.04042,-14.04059,-14.04079,-14.05203,-14.05527,-14.05712,-14.05835,-14.05924,-14.05204,-14.05038,-14.04619,-14.04348,-14.04176
